NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	GO_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	Details ...	42	0.59682465	2.0779665	0.0	0.0045629954	0.062	3787	tags=45%, list=20%, signal=57%	
GO_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	GO_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	Details ...	19	0.7081214	2.0338588	0.0	0.008503674	0.118	181	tags=26%, list=1%, signal=27%	
GO_MEIOSIS_I_CELL_CYCLE_PROCESS	GO_MEIOSIS_I_CELL_CYCLE_PROCESS	Details ...	92	0.5033612	2.031666	0.0	0.008158764	0.122	3405	tags=39%, list=18%, signal=48%	
GO_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION	GO_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION	Details ...	56	0.5461434	2.0046747	0.0017513135	0.010650745	0.172	3787	tags=43%, list=20%, signal=54%	
GO_RECOMBINATIONAL_REPAIR	GO_RECOMBINATIONAL_REPAIR	Details ...	131	0.4619586	1.9882222	0.0	0.013285372	0.221	4071	tags=37%, list=22%, signal=47%	
GO_MEIOTIC_CELL_CYCLE	GO_MEIOTIC_CELL_CYCLE	Details ...	198	0.44221872	1.9731202	0.0	0.01574585	0.276	2583	tags=29%, list=14%, signal=33%	
GO_CHROMOSOME_SEPARATION	GO_CHROMOSOME_SEPARATION	Details ...	83	0.49300838	1.9611175	0.0	0.018062565	0.324	2583	tags=31%, list=14%, signal=36%	
GO_REGULATION_OF_CHROMOSOME_SEPARATION	GO_REGULATION_OF_CHROMOSOME_SEPARATION	Details ...	59	0.5165529	1.9381577	0.0	0.023186632	0.407	4371	tags=46%, list=23%, signal=59%	
GO_DNA_DEPENDENT_DNA_REPLICATION	GO_DNA_DEPENDENT_DNA_REPLICATION	Details ...	144	0.45145318	1.9371625	0.0	0.022520507	0.416	4877	tags=46%, list=26%, signal=61%	
GO_SISTER_CHROMATID_SEGREGATION	GO_SISTER_CHROMATID_SEGREGATION	Details ...	180	0.43603107	1.936874	0.0	0.021434572	0.416	3787	tags=33%, list=20%, signal=41%	
GO_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	GO_POTASSIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE		46	0.54985505	1.9351559	0.0	0.020992678	0.426	4455	tags=46%, list=24%, signal=60%	
GO_REGULATION_OF_CHROMOSOME_SEGREGATION	GO_REGULATION_OF_CHROMOSOME_SEGREGATION		97	0.4805955	1.9347371	0.0	0.020223262	0.43	3787	tags=37%, list=20%, signal=46%	
GO_CELLULAR_RESPONSE_TO_GLUCAGON_STIMULUS	GO_CELLULAR_RESPONSE_TO_GLUCAGON_STIMULUS		20	0.6617666	1.9277406	0.0	0.02198457	0.47	891	tags=40%, list=5%, signal=42%	
GO_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	GO_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION		22	0.6401219	1.9246314	0.0	0.021744378	0.481	4842	tags=68%, list=26%, signal=92%	
GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION		46	0.53994924	1.9232281	0.0	0.021394257	0.49	3595	tags=41%, list=19%, signal=51%	
GO_NEUROTRANSMITTER_RECEPTOR_TRANSPORT	GO_NEUROTRANSMITTER_RECEPTOR_TRANSPORT		45	0.5359213	1.9221785	0.0	0.020975703	0.496	2292	tags=33%, list=12%, signal=38%	
GO_MITOTIC_SISTER_CHROMATID_SEGREGATION	GO_MITOTIC_SISTER_CHROMATID_SEGREGATION		148	0.44053575	1.9149421	0.0	0.022238577	0.535	4371	tags=38%, list=23%, signal=49%	
GO_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	GO_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE		33	0.57777363	1.9095879	0.0	0.023005737	0.558	3787	tags=39%, list=20%, signal=49%	
GO_DNA_REPLICATION_INITIATION	GO_DNA_REPLICATION_INITIATION		36	0.56391513	1.9041331	0.0	0.024559502	0.593	4992	tags=58%, list=27%, signal=79%	
GO_PROTEIN_LOCALIZATION_TO_KINETOCHORE	GO_PROTEIN_LOCALIZATION_TO_KINETOCHORE		17	0.68056285	1.901196	0.0	0.024742546	0.607	3690	tags=47%, list=20%, signal=59%	
GO_MULTICELLULAR_ORGANISMAL_SIGNALING	GO_MULTICELLULAR_ORGANISMAL_SIGNALING		175	0.42438	1.8862085	0.0	0.030138947	0.693	4204	tags=41%, list=22%, signal=53%	
GO_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	GO_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE		55	0.51615804	1.8837197	0.0	0.029831428	0.704	3787	tags=42%, list=20%, signal=52%	
GO_MITOTIC_NUCLEAR_DIVISION	GO_MITOTIC_NUCLEAR_DIVISION		256	0.4009088	1.8811412	0.0	0.030204715	0.717	3787	tags=33%, list=20%, signal=41%	
GO_ORGANELLE_FISSION	GO_ORGANELLE_FISSION		408	0.38732877	1.8746166	0.0	0.032464113	0.747	3787	tags=32%, list=20%, signal=39%	
GO_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	GO_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION		21	0.6265998	1.8533636	0.0018248175	0.041215573	0.828	3690	tags=43%, list=20%, signal=53%	
GO_MITOTIC_SPINDLE_ORGANIZATION	GO_MITOTIC_SPINDLE_ORGANIZATION		105	0.45181856	1.8519818	0.0	0.04043207	0.83	4565	tags=37%, list=24%, signal=49%	
GO_MEIOTIC_CHROMOSOME_SEPARATION	GO_MEIOTIC_CHROMOSOME_SEPARATION		20	0.6367089	1.8482736	0.0	0.04116115	0.844	1707	tags=35%, list=9%, signal=38%	
GO_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_GLUCOSE_METABOLIC_PROCESS		34	0.5522479	1.846369	0.0	0.04084763	0.85	3546	tags=41%, list=19%, signal=51%	
GO_SYNAPTIC_VESICLE_LOCALIZATION	GO_SYNAPTIC_VESICLE_LOCALIZATION		58	0.48417008	1.8413558	0.0	0.04267076	0.871	3023	tags=33%, list=16%, signal=39%	
GO_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION	GO_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION		47	0.5113479	1.8373783	0.0	0.04354752	0.88	4643	tags=49%, list=25%, signal=65%	
GO_DOUBLE_STRAND_BREAK_REPAIR	GO_DOUBLE_STRAND_BREAK_REPAIR		234	0.40084016	1.8359697	0.0	0.043397497	0.883	5470	tags=44%, list=29%, signal=61%	
GO_MITOTIC_DNA_REPLICATION	GO_MITOTIC_DNA_REPLICATION		15	0.6747054	1.8236079	0.0018181818	0.049638007	0.916	4643	tags=73%, list=25%, signal=97%	
GO_NEGATIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	GO_NEGATIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION		19	0.61501116	1.8210057	0.0054545454	0.049896967	0.926	3595	tags=53%, list=19%, signal=65%	
GO_CHROMOSOME_LOCALIZATION	GO_CHROMOSOME_LOCALIZATION		71	0.4751937	1.8205967	0.0017667845	0.048965532	0.927	2072	tags=27%, list=11%, signal=30%	
GO_METAPHASE_PLATE_CONGRESSION	GO_METAPHASE_PLATE_CONGRESSION		56	0.49811456	1.8193777	0.0	0.04840004	0.932	2072	tags=29%, list=11%, signal=32%	
GO_KINETOCHORE_ORGANIZATION	GO_KINETOCHORE_ORGANIZATION		21	0.60692614	1.8157396	0.0036166366	0.049388874	0.937	1937	tags=29%, list=10%, signal=32%	
GO_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION	GO_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION		15	0.6662364	1.8131334	0.005769231	0.0498213	0.944	4071	tags=73%, list=22%, signal=94%	
GO_NEUROPEPTIDE_SIGNALING_PATHWAY	GO_NEUROPEPTIDE_SIGNALING_PATHWAY		57	0.4881096	1.8064857	0.0017482517	0.052231446	0.951	4393	tags=47%, list=23%, signal=62%	
GO_CARDIAC_CONDUCTION	GO_CARDIAC_CONDUCTION		130	0.4242794	1.8030118	0.0	0.053197127	0.958	3215	tags=35%, list=17%, signal=42%	
GO_TELOMERE_MAINTENANCE_VIA_SEMI_CONSERVATIVE_REPLICATION	GO_TELOMERE_MAINTENANCE_VIA_SEMI_CONSERVATIVE_REPLICATION		27	0.5648284	1.786426	0.0017857143	0.06304685	0.978	4636	tags=44%, list=25%, signal=59%	
GO_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	GO_REGULATION_OF_SISTER_CHROMATID_SEGREGATION		77	0.4528713	1.7849029	0.0	0.06287714	0.978	2583	tags=29%, list=14%, signal=33%	
GO_DNA_GEOMETRIC_CHANGE	GO_DNA_GEOMETRIC_CHANGE		112	0.42900887	1.7792057	0.0	0.065918796	0.983	4864	tags=39%, list=26%, signal=53%	
GO_SPINDLE_ORGANIZATION	GO_SPINDLE_ORGANIZATION		163	0.40802598	1.7787755	0.0	0.06491925	0.983	3809	tags=31%, list=20%, signal=38%	
GO_RESPONSE_TO_CAFFEINE	GO_RESPONSE_TO_CAFFEINE		18	0.6168046	1.7702845	0.003717472	0.07043432	0.99	591	tags=33%, list=3%, signal=34%	
GO_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	GO_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION		19	0.6095189	1.7686033	0.007575758	0.07051094	0.991	4842	tags=63%, list=26%, signal=85%	
GO_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY	GO_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY		59	0.47747886	1.7673746	0.0017636684	0.07015083	0.991	5221	tags=53%, list=28%, signal=73%	
GO_TRANSMISSION_OF_NERVE_IMPULSE	GO_TRANSMISSION_OF_NERVE_IMPULSE		53	0.48628068	1.7650177	0.0	0.070926726	0.993	4126	tags=45%, list=22%, signal=58%	
GO_HEART_PROCESS	GO_HEART_PROCESS		255	0.37877676	1.758394	0.0	0.07482717	0.995	3125	tags=29%, list=17%, signal=35%	
GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR	GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR		77	0.4545282	1.7520553	0.0	0.07867246	0.996	3595	tags=35%, list=19%, signal=43%	
GO_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION	GO_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION		17	0.61619896	1.7505262	0.01171875	0.0787373	0.996	4636	tags=53%, list=25%, signal=70%	
GO_SYNAPTIC_VESICLE_CLUSTERING	GO_SYNAPTIC_VESICLE_CLUSTERING		16	0.6385557	1.7477264	0.0017793594	0.07946723	0.996	2586	tags=44%, list=14%, signal=51%	
GO_REGULATION_OF_EXCITATORY_SYNAPSE_ASSEMBLY	GO_REGULATION_OF_EXCITATORY_SYNAPSE_ASSEMBLY		15	0.6429556	1.7454967	0.011049724	0.07994789	0.996	3265	tags=47%, list=17%, signal=56%	
GO_DNA_CONFORMATION_CHANGE	GO_DNA_CONFORMATION_CHANGE		269	0.3748293	1.7443869	0.0	0.07951618	0.996	5556	tags=38%, list=30%, signal=54%	
GO_POSITIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS	GO_POSITIVE_REGULATION_OF_DENDRITE_MORPHOGENESIS		40	0.5003021	1.7397174	0.001776199	0.082566075	0.998	4117	tags=43%, list=22%, signal=54%	
GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS		131	0.4072047	1.7354665	0.0	0.08468286	0.999	3809	tags=30%, list=20%, signal=37%	
GO_RNA_INTERFERENCE	GO_RNA_INTERFERENCE		16	0.62150806	1.7340508	0.005484461	0.08441011	1.0	4630	tags=50%, list=25%, signal=66%	
GO_RESPONSE_TO_GLUCAGON	GO_RESPONSE_TO_GLUCAGON		31	0.53261924	1.731547	0.0017857143	0.0851971	1.0	1599	tags=29%, list=9%, signal=32%	
GO_SYNAPSE_ORGANIZATION	GO_SYNAPSE_ORGANIZATION		384	0.35461864	1.7159562	0.0	0.098213054	1.0	4892	tags=39%, list=26%, signal=52%	
GO_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING	GO_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING		17	0.5923726	1.711484	0.01119403	0.10099818	1.0	3600	tags=47%, list=19%, signal=58%	
GO_DNA_STRAND_ELONGATION	GO_DNA_STRAND_ELONGATION		24	0.554285	1.6965411	0.008787346	0.11538528	1.0	6202	tags=63%, list=33%, signal=93%	
GO_REGULATION_OF_TRANSCRIPTION_INVOLVED_IN_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE	GO_REGULATION_OF_TRANSCRIPTION_INVOLVED_IN_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE		28	0.5363547	1.6959985	0.0017953322	0.11427419	1.0	3422	tags=43%, list=18%, signal=52%	
GO_SISTER_CHROMATID_COHESION	GO_SISTER_CHROMATID_COHESION		58	0.45649466	1.6918483	0.004950495	0.11728291	1.0	3201	tags=33%, list=17%, signal=39%	
GO_NEURON_PROJECTION_ORGANIZATION	GO_NEURON_PROJECTION_ORGANIZATION		86	0.42773876	1.6913884	0.0	0.11629903	1.0	4311	tags=40%, list=23%, signal=51%	
GO_RESPONSE_TO_TYPE_I_INTERFERON	GO_RESPONSE_TO_TYPE_I_INTERFERON		81	0.42567056	1.6903721	0.0	0.11578101	1.0	4630	tags=37%, list=25%, signal=49%	
GO_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS_VIA_SOMATIC_MUTATION	GO_SOMATIC_DIVERSIFICATION_OF_IMMUNE_RECEPTORS_VIA_SOMATIC_MUTATION		15	0.61249757	1.6779208	0.012612613	0.12951244	1.0	2756	tags=40%, list=15%, signal=47%	
GO_NEGATIVE_REGULATION_OF_DNA_REPAIR	GO_NEGATIVE_REGULATION_OF_DNA_REPAIR		34	0.50156504	1.6765523	0.010084034	0.12941825	1.0	5819	tags=56%, list=31%, signal=81%	
GO_NEGATIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME	GO_NEGATIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME		21	0.56336665	1.6759222	0.01084991	0.12857904	1.0	386	tags=10%, list=2%, signal=10%	
GO_REGULATION_OF_SPINDLE_ORGANIZATION	GO_REGULATION_OF_SPINDLE_ORGANIZATION		41	0.48065925	1.6746895	0.0	0.12836461	1.0	4252	tags=32%, list=23%, signal=41%	
GO_LINOLEIC_ACID_METABOLIC_PROCESS	GO_LINOLEIC_ACID_METABOLIC_PROCESS		17	0.5957012	1.6695288	0.010909091	0.13346933	1.0	1250	tags=41%, list=7%, signal=44%	
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		38	0.48176572	1.6682446	0.008635579	0.13333838	1.0	3064	tags=37%, list=16%, signal=44%	
GO_HISTONE_H4_K5_ACETYLATION	GO_HISTONE_H4_K5_ACETYLATION		16	0.5903341	1.6681871	0.026548672	0.13177177	1.0	5217	tags=56%, list=28%, signal=78%	
GO_POSITIVE_REGULATION_OF_BLOOD_PRESSURE	GO_POSITIVE_REGULATION_OF_BLOOD_PRESSURE		28	0.51667553	1.6646891	0.008547009	0.134969	1.0	2727	tags=39%, list=15%, signal=46%	
GO_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	GO_POSITIVE_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS		23	0.5411406	1.6609714	0.0037105752	0.13794672	1.0	4117	tags=43%, list=22%, signal=56%	
GO_REGULATION_OF_BLOOD_CIRCULATION	GO_REGULATION_OF_BLOOD_CIRCULATION		257	0.36075976	1.6605349	0.0	0.13694142	1.0	3322	tags=30%, list=18%, signal=36%	
GO_REGULATION_OF_DNA_RECOMBINATION	GO_REGULATION_OF_DNA_RECOMBINATION		93	0.40895516	1.6562262	0.0	0.14047956	1.0	5600	tags=45%, list=30%, signal=64%	
GO_DNA_RECOMBINATION	GO_DNA_RECOMBINATION		259	0.35819933	1.6532086	0.0	0.14260237	1.0	5257	tags=39%, list=28%, signal=53%	
GO_MITOTIC_SPINDLE_ASSEMBLY	GO_MITOTIC_SPINDLE_ASSEMBLY		56	0.44670656	1.6532043	0.010638298	0.14097267	1.0	4565	tags=34%, list=24%, signal=45%	
GO_SYNAPTIC_TRANSMISSION_GABAERGIC	GO_SYNAPTIC_TRANSMISSION_GABAERGIC		31	0.5169948	1.6522696	0.0017667845	0.1405423	1.0	3050	tags=45%, list=16%, signal=54%	
GO_DENDRITIC_SPINE_MORPHOGENESIS	GO_DENDRITIC_SPINE_MORPHOGENESIS		60	0.44431147	1.6521786	0.0017182131	0.13903582	1.0	4117	tags=42%, list=22%, signal=53%	
GO_DNA_REPLICATION_CHECKPOINT	GO_DNA_REPLICATION_CHECKPOINT		16	0.59710866	1.6510575	0.022222223	0.1387622	1.0	1893	tags=38%, list=10%, signal=42%	
GO_SYNAPTIC_VESICLE_ENDOCYTOSIS	GO_SYNAPTIC_VESICLE_ENDOCYTOSIS		58	0.4391446	1.6503007	0.005263158	0.13813779	1.0	5028	tags=47%, list=27%, signal=63%	
GO_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY	GO_ACTIVATION_OF_ADENYLATE_CYCLASE_ACTIVITY		29	0.5074212	1.6488402	0.011214953	0.13838933	1.0	2680	tags=31%, list=14%, signal=36%	
GO_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	GO_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION		131	0.38511977	1.6452137	0.0016863407	0.14136097	1.0	3787	tags=27%, list=20%, signal=34%	
GO_POSITIVE_REGULATION_OF_CYTOKINESIS	GO_POSITIVE_REGULATION_OF_CYTOKINESIS		27	0.5200753	1.6438386	0.008561644	0.14163351	1.0	5667	tags=59%, list=30%, signal=85%	
GO_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS	GO_REGULATION_OF_DENDRITIC_SPINE_MORPHOGENESIS		46	0.45299688	1.64362	0.006802721	0.14047483	1.0	4117	tags=43%, list=22%, signal=56%	
GO_POSITIVE_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_CELLULAR_CARBOHYDRATE_METABOLIC_PROCESS		51	0.4542689	1.6433657	0.004901961	0.13926488	1.0	3546	tags=41%, list=19%, signal=51%	
GO_AMINO_ACID_TRANSPORT	GO_AMINO_ACID_TRANSPORT		122	0.38905826	1.6426308	0.0031695722	0.13871658	1.0	3315	tags=34%, list=18%, signal=41%	
GO_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	GO_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY		100	0.40188256	1.6423366	0.0016863407	0.13762368	1.0	3798	tags=37%, list=20%, signal=46%	
GO_MITOTIC_CHROMOSOME_CONDENSATION	GO_MITOTIC_CHROMOSOME_CONDENSATION		17	0.5868825	1.6405553	0.012589928	0.13824096	1.0	4953	tags=59%, list=26%, signal=80%	
GO_REGULATION_OF_DNA_REPAIR	GO_REGULATION_OF_DNA_REPAIR		120	0.38864556	1.6335701	0.0015698588	0.1457546	1.0	3595	tags=31%, list=19%, signal=38%	
GO_DNA_REPLICATION	GO_DNA_REPLICATION		258	0.35439017	1.6322839	0.0	0.14586869	1.0	4886	tags=37%, list=26%, signal=49%	
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_POSTSYNAPTIC_MEMBRANE	GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_POSTSYNAPTIC_MEMBRANE		20	0.5558302	1.6305462	0.019503547	0.14664163	1.0	1913	tags=30%, list=10%, signal=33%	
GO_MALE_MEIOTIC_NUCLEAR_DIVISION	GO_MALE_MEIOTIC_NUCLEAR_DIVISION		33	0.49595714	1.630321	0.012302285	0.14551096	1.0	2576	tags=33%, list=14%, signal=39%	
GO_BASIC_AMINO_ACID_TRANSPORT	GO_BASIC_AMINO_ACID_TRANSPORT		15	0.5949753	1.6295135	0.019572955	0.1450411	1.0	5014	tags=60%, list=27%, signal=82%	
GO_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION	GO_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION		39	0.48285857	1.6260341	0.0035460992	0.14807627	1.0	5533	tags=54%, list=30%, signal=76%	
GO_CYCLIC_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	GO_CYCLIC_NUCLEOTIDE_BIOSYNTHETIC_PROCESS		18	0.5657634	1.6257819	0.02173913	0.14689325	1.0	2324	tags=39%, list=12%, signal=44%	
GO_DENDRITIC_SPINE_DEVELOPMENT	GO_DENDRITIC_SPINE_DEVELOPMENT		98	0.39793715	1.6238998	0.0032467532	0.14768921	1.0	4117	tags=36%, list=22%, signal=46%	
GO_REGULATION_OF_NUCLEAR_DIVISION	GO_REGULATION_OF_NUCLEAR_DIVISION		174	0.36821598	1.6230801	0.0016583748	0.14730565	1.0	3787	tags=32%, list=20%, signal=39%	
GO_POTASSIUM_ION_TRANSPORT	GO_POTASSIUM_ION_TRANSPORT		193	0.3674452	1.6227171	0.0	0.14648294	1.0	4760	tags=41%, list=25%, signal=54%	
GO_CELLULAR_RESPONSE_TO_GONADOTROPIN_STIMULUS	GO_CELLULAR_RESPONSE_TO_GONADOTROPIN_STIMULUS		16	0.57439774	1.6195588	0.02471483	0.14896417	1.0	3688	tags=50%, list=20%, signal=62%	
GO_SPINDLE_ASSEMBLY	GO_SPINDLE_ASSEMBLY		103	0.3941042	1.6175513	0.0032626428	0.15045638	1.0	3732	tags=28%, list=20%, signal=35%	
GO_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	GO_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION		39	0.4750253	1.6155173	0.006908463	0.15159516	1.0	5136	tags=51%, list=27%, signal=70%	
GO_POSTSYNAPSE_ORGANIZATION	GO_POSTSYNAPSE_ORGANIZATION		157	0.36955655	1.6136642	0.0	0.15284409	1.0	5108	tags=44%, list=27%, signal=60%	
GO_RESPONSE_TO_INTERFERON_ALPHA	GO_RESPONSE_TO_INTERFERON_ALPHA		21	0.5499435	1.6128937	0.009487666	0.15262888	1.0	2012	tags=29%, list=11%, signal=32%	
GO_SYNAPTIC_VESICLE_TRANSPORT	GO_SYNAPTIC_VESICLE_TRANSPORT		45	0.45245227	1.6101514	0.010657194	0.15515858	1.0	3368	tags=31%, list=18%, signal=38%	
GO_POSITIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS		15	0.6006125	1.6072415	0.030947777	0.15764907	1.0	3546	tags=53%, list=19%, signal=66%	
GO_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE	GO_INORGANIC_ION_IMPORT_ACROSS_PLASMA_MEMBRANE		78	0.40259853	1.6047056	0.0	0.15981355	1.0	4760	tags=42%, list=25%, signal=56%	
GO_MITOTIC_METAPHASE_PLATE_CONGRESSION	GO_MITOTIC_METAPHASE_PLATE_CONGRESSION		44	0.4504458	1.6031263	0.006956522	0.16064405	1.0	2072	tags=25%, list=11%, signal=28%	
GO_MUSCLE_FILAMENT_SLIDING	GO_MUSCLE_FILAMENT_SLIDING		32	0.49460623	1.5932914	0.007017544	0.17363913	1.0	5206	tags=50%, list=28%, signal=69%	
GO_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	GO_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY		61	0.42871642	1.592723	0.0053097345	0.17309088	1.0	3092	tags=36%, list=16%, signal=43%	
GO_REGULATION_OF_POSTSYNAPSE_ORGANIZATION	GO_REGULATION_OF_POSTSYNAPSE_ORGANIZATION		96	0.38928065	1.5899577	0.0034305318	0.17592567	1.0	4311	tags=40%, list=23%, signal=51%	
