NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_CHROMOSOME_CONDENSATION	GO_CHROMOSOME_CONDENSATION		36	0.58864576	2.2131584	0.0	2.1642257E-4	0.018	4078	tags=56%, list=23%, signal=72%	
GO_CELL_CYCLE_CHECKPOINT	GO_CELL_CYCLE_CHECKPOINT		207	0.42934754	2.2050903	0.0	2.4800652E-4	0.021	3217	tags=35%, list=18%, signal=43%	
GO_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION	GO_PROTEIN_DNA_COMPLEX_SUBUNIT_ORGANIZATION		229	0.4196808	2.184947	0.0	3.3609782E-4	0.028	3630	tags=34%, list=20%, signal=42%	
GO_MEIOSIS_I_CELL_CYCLE_PROCESS	GO_MEIOSIS_I_CELL_CYCLE_PROCESS		90	0.48777524	2.178299	0.0	3.304962E-4	0.028	1259	tags=29%, list=7%, signal=31%	
GO_MEIOTIC_CELL_CYCLE	GO_MEIOTIC_CELL_CYCLE		191	0.43482542	2.1752021	0.0	3.2507823E-4	0.028	1292	tags=24%, list=7%, signal=25%	
GO_RNA_CATABOLIC_PROCESS	GO_RNA_CATABOLIC_PROCESS		381	0.39725012	2.1734772	0.0	3.308792E-4	0.029	4136	tags=42%, list=23%, signal=54%	
GO_MITOTIC_SPINDLE_ASSEMBLY	GO_MITOTIC_SPINDLE_ASSEMBLY		56	0.539389	2.1708694	0.0	3.4702112E-4	0.031	3253	tags=41%, list=18%, signal=50%	
GO_SPINDLE_LOCALIZATION	GO_SPINDLE_LOCALIZATION		48	0.5429955	2.1677666	0.0	3.5202838E-4	0.032	1496	tags=31%, list=8%, signal=34%	
GO_NCRNA_METABOLIC_PROCESS	GO_NCRNA_METABOLIC_PROCESS		445	0.39161065	2.1653008	0.0	3.6741357E-4	0.034	4601	tags=44%, list=26%, signal=58%	
GO_DNA_GEOMETRIC_CHANGE	GO_DNA_GEOMETRIC_CHANGE		110	0.46770275	2.1635578	0.0	3.618467E-4	0.034	2349	tags=33%, list=13%, signal=37%	
GO_SPINDLE_ASSEMBLY	GO_SPINDLE_ASSEMBLY		104	0.46725512	2.1527722	0.0	4.175886E-4	0.04	3332	tags=38%, list=19%, signal=47%	
GO_METAPHASE_PLATE_CONGRESSION	GO_METAPHASE_PLATE_CONGRESSION		56	0.52603716	2.1527035	0.0	4.1144757E-4	0.04	3856	tags=48%, list=22%, signal=61%	
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE		315	0.40129778	2.1477342	0.0	4.6471326E-4	0.046	3967	tags=40%, list=22%, signal=51%	
GO_PROTEIN_LOCALIZATION_TO_CHROMOSOME	GO_PROTEIN_LOCALIZATION_TO_CHROMOSOME		81	0.49306884	2.1450975	0.0	4.777246E-4	0.048	4009	tags=44%, list=22%, signal=57%	
GO_TRANSLATIONAL_TERMINATION	GO_TRANSLATIONAL_TERMINATION		105	0.46692505	2.143608	0.0	4.8072E-4	0.049	4692	tags=48%, list=26%, signal=64%	
GO_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA	GO_MATURATION_OF_SSU_RRNA_FROM_TRICISTRONIC_RRNA_TRANSCRIPT_SSU_RRNA_5_8S_RRNA_LSU_RRNA		34	0.58082896	2.143373	0.0	4.8355965E-4	0.05	3976	tags=62%, list=22%, signal=79%	
GO_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GO_POSITIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION		87	0.47914657	2.142487	0.0	4.7693556E-4	0.05	3360	tags=41%, list=19%, signal=51%	
GO_MITOTIC_DNA_REPLICATION	GO_MITOTIC_DNA_REPLICATION		15	0.73308915	2.1358929	0.0	5.2663905E-4	0.056	2370	tags=67%, list=13%, signal=77%	
GO_MEIOTIC_CHROMOSOME_SEGREGATION	GO_MEIOTIC_CHROMOSOME_SEGREGATION		68	0.50476944	2.132188	0.0	5.557313E-4	0.06	1292	tags=31%, list=7%, signal=33%	
GO_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	GO_POSITIVE_REGULATION_OF_CHROMOSOME_SEGREGATION		28	0.602195	2.1268198	0.0	5.667045E-4	0.062	1671	tags=39%, list=9%, signal=43%	
GO_MITOTIC_METAPHASE_PLATE_CONGRESSION	GO_MITOTIC_METAPHASE_PLATE_CONGRESSION		44	0.5513535	2.122904	0.0	5.771203E-4	0.064	3856	tags=52%, list=22%, signal=67%	
GO_DNA_REPLICATION	GO_DNA_REPLICATION		256	0.40668902	2.1207144	0.0	5.7862356E-4	0.065	3548	tags=38%, list=20%, signal=46%	
GO_TELOMERE_ORGANIZATION	GO_TELOMERE_ORGANIZATION		155	0.43335602	2.1206791	0.0	5.712992E-4	0.065	4206	tags=43%, list=24%, signal=55%	
GO_MATURATION_OF_LSU_RRNA	GO_MATURATION_OF_LSU_RRNA		21	0.65358824	2.1107743	0.0	7.0050906E-4	0.08	4418	tags=71%, list=25%, signal=95%	
GO_CHROMOSOME_LOCALIZATION	GO_CHROMOSOME_LOCALIZATION		71	0.4883875	2.1104898	0.0	6.9186074E-4	0.08	1516	tags=28%, list=9%, signal=31%	
GO_DNA_STRAND_ELONGATION	GO_DNA_STRAND_ELONGATION		24	0.61834794	2.1029816	0.0	7.673357E-4	0.089	3587	tags=54%, list=20%, signal=68%	
GO_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	GO_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION		22	0.6426431	2.100514	0.0	7.9119345E-4	0.093	3238	tags=50%, list=18%, signal=61%	
GO_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS	GO_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS		79	0.4789948	2.0931094	0.0	9.1177685E-4	0.106	4211	tags=38%, list=24%, signal=49%	
GO_RECOMBINATIONAL_REPAIR	GO_RECOMBINATIONAL_REPAIR		128	0.44008407	2.0825844	0.0	0.0010784318	0.126	3646	tags=41%, list=20%, signal=51%	
GO_DNA_RECOMBINATION	GO_DNA_RECOMBINATION		255	0.39488986	2.0823936	0.0	0.0010658919	0.126	3748	tags=38%, list=21%, signal=48%	
GO_MITOCHONDRIAL_TRANSLATION	GO_MITOCHONDRIAL_TRANSLATION		137	0.43346417	2.0819423	0.0	0.0010536403	0.126	4692	tags=45%, list=26%, signal=60%	
GO_INTERSTRAND_CROSS_LINK_REPAIR	GO_INTERSTRAND_CROSS_LINK_REPAIR		50	0.5265775	2.079011	0.0	0.0010884303	0.132	2220	tags=38%, list=12%, signal=43%	
GO_CYTOKINETIC_PROCESS	GO_CYTOKINETIC_PROCESS		39	0.550989	2.0574386	0.0	0.0014665606	0.174	3925	tags=51%, list=22%, signal=66%	
GO_SISTER_CHROMATID_COHESION	GO_SISTER_CHROMATID_COHESION		59	0.49603495	2.0548885	0.0	0.0015099775	0.18	1721	tags=31%, list=10%, signal=34%	
GO_TELOMERE_MAINTENANCE_VIA_SEMI_CONSERVATIVE_REPLICATION	GO_TELOMERE_MAINTENANCE_VIA_SEMI_CONSERVATIVE_REPLICATION		27	0.5956258	2.051247	0.0	0.0015836579	0.19	3217	tags=48%, list=18%, signal=59%	
GO_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS	GO_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS		321	0.38416168	2.0498753	0.0	0.0016110181	0.194	5212	tags=41%, list=29%, signal=57%	
GO_FEMALE_MEIOTIC_NUCLEAR_DIVISION	GO_FEMALE_MEIOTIC_NUCLEAR_DIVISION		25	0.61053014	2.0191488	0.0	0.0025248297	0.297	2646	tags=52%, list=15%, signal=61%	
GO_MATURATION_OF_SSU_RRNA	GO_MATURATION_OF_SSU_RRNA		46	0.5103164	2.0132854	0.0	0.0026947956	0.316	5205	tags=67%, list=29%, signal=95%	
GO_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	GO_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION		204	0.39584196	2.0114686	0.0	0.0026806702	0.317	5366	tags=44%, list=30%, signal=62%	
GO_SPLICEOSOMAL_COMPLEX_ASSEMBLY	GO_SPLICEOSOMAL_COMPLEX_ASSEMBLY		55	0.49551186	2.0101197	0.0	0.0026598522	0.317	3942	tags=36%, list=22%, signal=47%	
GO_DOUBLE_STRAND_BREAK_REPAIR	GO_DOUBLE_STRAND_BREAK_REPAIR		228	0.38872734	2.0024717	0.0	0.0028635142	0.337	3837	tags=36%, list=22%, signal=45%	
GO_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION	GO_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION		15	0.6832539	2.0007086	0.0	0.0028971252	0.343	1040	tags=53%, list=6%, signal=57%	
GO_KINETOCHORE_ORGANIZATION	GO_KINETOCHORE_ORGANIZATION		21	0.6129864	2.0003803	0.0	0.0028816902	0.344	1608	tags=38%, list=9%, signal=42%	
GO_RNA_SPLICING	GO_RNA_SPLICING		406	0.36258543	1.9880531	0.0	0.0033245306	0.396	4445	tags=35%, list=25%, signal=45%	
GO_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	GO_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE		33	0.5563022	1.9870636	0.0	0.0033322093	0.4	3744	tags=55%, list=21%, signal=69%	
GO_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION	GO_POSITIVE_REGULATION_OF_CELL_CYCLE_G2_M_PHASE_TRANSITION		29	0.57055026	1.9868851	0.0	0.0032995406	0.4	3272	tags=52%, list=18%, signal=63%	
GO_DNA_DAMAGE_RESPONSE_DETECTION_OF_DNA_DAMAGE	GO_DNA_DAMAGE_RESPONSE_DETECTION_OF_DNA_DAMAGE		38	0.53124845	1.9801054	0.0	0.003499336	0.418	2220	tags=37%, list=12%, signal=42%	
GO_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION	GO_DNA_TEMPLATED_TRANSCRIPTION_TERMINATION		74	0.45513296	1.968793	0.0	0.0040565487	0.47	3893	tags=36%, list=22%, signal=46%	
GO_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	GO_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS		17	0.6461187	1.9624227	0.0	0.004277562	0.49	1937	tags=41%, list=11%, signal=46%	
GO_DNA_INTEGRITY_CHECKPOINT	GO_DNA_INTEGRITY_CHECKPOINT		152	0.3969726	1.9575049	0.0	0.0045603425	0.511	3217	tags=32%, list=18%, signal=39%	
GO_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION	GO_ESTABLISHMENT_OF_MITOTIC_SPINDLE_LOCALIZATION		34	0.5287776	1.9569198	0.0023474179	0.004555734	0.512	2821	tags=41%, list=16%, signal=49%	
GO_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	GO_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS		250	0.3782062	1.9568008	0.0	0.0045135515	0.512	3397	tags=34%, list=19%, signal=41%	
GO_DNA_REPLICATION_DEPENDENT_NUCLEOSOME_ORGANIZATION	GO_DNA_REPLICATION_DEPENDENT_NUCLEOSOME_ORGANIZATION		19	0.6176843	1.9559376	0.0	0.0045164204	0.514	5950	tags=74%, list=33%, signal=110%	
GO_CELL_CYCLE_G2_M_PHASE_TRANSITION	GO_CELL_CYCLE_G2_M_PHASE_TRANSITION		260	0.37178004	1.9426914	0.0	0.0053562867	0.584	4485	tags=37%, list=25%, signal=48%	
GO_HISTONE_PHOSPHORYLATION	GO_HISTONE_PHOSPHORYLATION		38	0.5152035	1.9394463	0.0023474179	0.005473481	0.594	2419	tags=34%, list=14%, signal=39%	
GO_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS	GO_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_BIOSYNTHETIC_PROCESS		18	0.62660384	1.9357152	0.0	0.005729124	0.615	3221	tags=67%, list=18%, signal=81%	
GO_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION	GO_NEGATIVE_REGULATION_OF_CHROMOSOME_ORGANIZATION		128	0.40459996	1.928988	0.0	0.0061317207	0.651	4088	tags=36%, list=23%, signal=46%	
GO_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GO_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION		422	0.349004	1.9277155	0.0	0.0061683604	0.654	3366	tags=28%, list=19%, signal=34%	
GO_MITOTIC_CYTOKINETIC_PROCESS	GO_MITOTIC_CYTOKINETIC_PROCESS		23	0.5847962	1.9256229	0.0	0.00625636	0.664	3856	tags=57%, list=22%, signal=72%	
GO_HOMOLOGOUS_RECOMBINATION	GO_HOMOLOGOUS_RECOMBINATION		45	0.49066135	1.906812	0.0	0.007814351	0.748	1957	tags=33%, list=11%, signal=37%	
GO_MEIOTIC_CHROMOSOME_SEPARATION	GO_MEIOTIC_CHROMOSOME_SEPARATION		19	0.60141814	1.9036129	0.0042918455	0.008011131	0.761	1292	tags=37%, list=7%, signal=40%	
GO_MITOTIC_DNA_INTEGRITY_CHECKPOINT	GO_MITOTIC_DNA_INTEGRITY_CHECKPOINT		103	0.41779312	1.9030815	0.0	0.007984009	0.761	3181	tags=34%, list=18%, signal=41%	
GO_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	GO_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS		21	0.59284073	1.8971549	0.0022675737	0.008461284	0.785	3221	tags=62%, list=18%, signal=75%	
GO_CENTROSOME_SEPARATION	GO_CENTROSOME_SEPARATION		15	0.6336332	1.8696153	0.0021367522	0.011119826	0.875	1699	tags=47%, list=10%, signal=52%	
GO_MITOTIC_SISTER_CHROMATID_COHESION	GO_MITOTIC_SISTER_CHROMATID_COHESION		23	0.5622935	1.8678416	0.004454343	0.011208126	0.879	1682	tags=30%, list=9%, signal=34%	
GO_ESTABLISHMENT_OF_SPINDLE_ORIENTATION	GO_ESTABLISHMENT_OF_SPINDLE_ORIENTATION		36	0.5079409	1.8631046	0.0	0.011703813	0.894	2821	tags=36%, list=16%, signal=43%	
GO_ATP_DEPENDENT_CHROMATIN_REMODELING	GO_ATP_DEPENDENT_CHROMATIN_REMODELING		76	0.43665606	1.8517268	0.0	0.013082616	0.91	4945	tags=47%, list=28%, signal=65%	
GO_REGULATION_OF_MEIOTIC_CELL_CYCLE	GO_REGULATION_OF_MEIOTIC_CELL_CYCLE		38	0.5006932	1.8513762	0.0024096386	0.01305473	0.911	2646	tags=39%, list=15%, signal=46%	
GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION	GO_NEGATIVE_REGULATION_OF_CELL_CYCLE_PHASE_TRANSITION		229	0.36255285	1.8483025	0.0	0.013317116	0.919	3181	tags=29%, list=18%, signal=35%	
