NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_OSTEOBLAST_DEVELOPMENT	GO_OSTEOBLAST_DEVELOPMENT		19	0.65935284	1.8526841	0.0031496063	0.049048703	0.76	2368	tags=42%, list=13%, signal=48%	
GO_CELL_FATE_SPECIFICATION	GO_CELL_FATE_SPECIFICATION		72	0.4989877	1.8476332	0.0	0.050122567	0.774	2368	tags=33%, list=13%, signal=38%	
GO_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION		21	0.6262411	1.8401314	0.0015797789	0.0525949	0.8	3316	tags=57%, list=18%, signal=70%	
GO_CARTILAGE_DEVELOPMENT	GO_CARTILAGE_DEVELOPMENT		185	0.43982878	1.8369434	0.0	0.052905455	0.816	4685	tags=45%, list=26%, signal=61%	
GO_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY	GO_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY		52	0.52481526	1.8350034	0.001457726	0.05205871	0.826	4815	tags=54%, list=27%, signal=73%	
GO_CELLULAR_RESPONSE_TO_GLUCAGON_STIMULUS	GO_CELLULAR_RESPONSE_TO_GLUCAGON_STIMULUS		20	0.64215493	1.8284309	0.001610306	0.055076595	0.857	2278	tags=40%, list=13%, signal=46%	
GO_NEGATIVE_CHEMOTAXIS	GO_NEGATIVE_CHEMOTAXIS		41	0.5466229	1.8194741	0.0	0.058634154	0.889	2713	tags=41%, list=15%, signal=49%	
GO_EMBRYONIC_DIGESTIVE_TRACT_DEVELOPMENT	GO_EMBRYONIC_DIGESTIVE_TRACT_DEVELOPMENT		34	0.5613616	1.811138	0.0	0.062963955	0.916	3755	tags=56%, list=21%, signal=70%	
GO_MONOAMINE_TRANSPORT	GO_MONOAMINE_TRANSPORT		63	0.5051226	1.8110646	0.0	0.060889803	0.916	4466	tags=48%, list=25%, signal=63%	
GO_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	GO_NEGATIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION		20	0.6288846	1.8101141	0.0016233766	0.05951005	0.917	3865	tags=60%, list=21%, signal=76%	
GO_ANIMAL_ORGAN_FORMATION	GO_ANIMAL_ORGAN_FORMATION		55	0.5110841	1.8062351	0.0	0.06036421	0.926	4855	tags=56%, list=27%, signal=77%	
GO_ARGININE_METABOLIC_PROCESS	GO_ARGININE_METABOLIC_PROCESS		16	0.6665215	1.79837	0.0031152647	0.06414065	0.939	4412	tags=63%, list=24%, signal=83%	
GO_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	GO_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES		219	0.41834348	1.7806945	0.0	0.07887	0.97	4596	tags=41%, list=25%, signal=54%	
GO_REGULATION_OF_PRESYNAPSE_ORGANIZATION	GO_REGULATION_OF_PRESYNAPSE_ORGANIZATION		24	0.60683143	1.7804537	0.0030816642	0.0768099	0.971	4609	tags=58%, list=26%, signal=78%	
GO_DOPAMINE_TRANSPORT	GO_DOPAMINE_TRANSPORT		34	0.55525106	1.774546	0.0029411765	0.08075728	0.98	4466	tags=53%, list=25%, signal=70%	
GO_ADRENAL_GLAND_DEVELOPMENT	GO_ADRENAL_GLAND_DEVELOPMENT		20	0.6296689	1.7716446	0.0031746032	0.081657656	0.982	2188	tags=40%, list=12%, signal=45%	
GO_REGULATION_OF_DOPAMINE_SECRETION	GO_REGULATION_OF_DOPAMINE_SECRETION		25	0.5762043	1.7577759	0.007836991	0.094355986	0.992	4466	tags=56%, list=25%, signal=74%	
GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION	GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION		338	0.39407876	1.7573947	0.0	0.09234133	0.993	4113	tags=36%, list=23%, signal=45%	
GO_SENSORY_PERCEPTION_OF_BITTER_TASTE	GO_SENSORY_PERCEPTION_OF_BITTER_TASTE		15	0.6596492	1.7498373	0.009819968	0.098761134	0.997	1849	tags=40%, list=10%, signal=45%	
GO_DIGESTIVE_SYSTEM_DEVELOPMENT	GO_DIGESTIVE_SYSTEM_DEVELOPMENT		124	0.43785822	1.7490376	0.0	0.09718124	0.997	2781	tags=31%, list=15%, signal=37%	
GO_CYCLIC_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	GO_CYCLIC_NUCLEOTIDE_BIOSYNTHETIC_PROCESS		16	0.64089996	1.7459958	0.003338898	0.098582886	0.997	3643	tags=50%, list=20%, signal=63%	
GO_ESTABLISHMENT_OF_PLANAR_POLARITY_OF_EMBRYONIC_EPITHELIUM	GO_ESTABLISHMENT_OF_PLANAR_POLARITY_OF_EMBRYONIC_EPITHELIUM		17	0.62738293	1.7412174	0.00309119	0.10204856	0.998	2839	tags=41%, list=16%, signal=49%	
GO_NEURON_FATE_COMMITMENT	GO_NEURON_FATE_COMMITMENT		40	0.5221362	1.7392699	0.0030864198	0.102200985	0.998	4251	tags=45%, list=24%, signal=59%	
GO_FEEDING_BEHAVIOR	GO_FEEDING_BEHAVIOR		67	0.4721148	1.7342167	0.0	0.10594895	0.999	2877	tags=36%, list=16%, signal=42%	
GO_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	GO_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS		41	0.5108725	1.7320126	0.0030627872	0.10620595	1.0	4224	tags=51%, list=23%, signal=67%	
GO_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GO_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		26	0.5735764	1.7299619	0.0030816642	0.106418855	1.0	2498	tags=42%, list=14%, signal=49%	
GO_VENTRAL_SPINAL_CORD_DEVELOPMENT	GO_VENTRAL_SPINAL_CORD_DEVELOPMENT		33	0.5381241	1.7272356	0.0015360983	0.107376315	1.0	2368	tags=36%, list=13%, signal=42%	
GO_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	GO_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT		36	0.5274988	1.7222867	0.004491018	0.11185285	1.0	2176	tags=31%, list=12%, signal=35%	
GO_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS	GO_EMBRYONIC_DIGESTIVE_TRACT_MORPHOGENESIS		18	0.61171234	1.7175361	0.00837521	0.11529994	1.0	3755	tags=61%, list=21%, signal=77%	
GO_NEGATIVE_REGULATION_OF_AXONOGENESIS	GO_NEGATIVE_REGULATION_OF_AXONOGENESIS		64	0.47283605	1.7151586	0.0	0.11620516	1.0	2594	tags=33%, list=14%, signal=38%	
GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION		20	0.59304595	1.7137481	0.0050251256	0.115627475	1.0	2401	tags=40%, list=13%, signal=46%	
GO_ARTERY_MORPHOGENESIS	GO_ARTERY_MORPHOGENESIS		58	0.4850581	1.7130951	0.0013774105	0.114256285	1.0	6660	tags=64%, list=37%, signal=101%	
GO_EXCRETION	GO_EXCRETION		49	0.49543443	1.7106957	0.0	0.114948526	1.0	1947	tags=27%, list=11%, signal=30%	
GO_NEURON_RECOGNITION	GO_NEURON_RECOGNITION		45	0.50312966	1.7085166	0.0029368575	0.11595006	1.0	3674	tags=42%, list=20%, signal=53%	
GO_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE	GO_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE		61	0.47177082	1.704953	0.0	0.1184224	1.0	2263	tags=26%, list=13%, signal=30%	
GO_CELL_MIGRATION_INVOLVED_IN_HEART_DEVELOPMENT	GO_CELL_MIGRATION_INVOLVED_IN_HEART_DEVELOPMENT		16	0.6474486	1.6939629	0.0065681445	0.13167156	1.0	3313	tags=56%, list=18%, signal=69%	
GO_CHROMATIN_SILENCING_AT_RDNA	GO_CHROMATIN_SILENCING_AT_RDNA		21	0.5870712	1.6935397	0.009803922	0.12997389	1.0	3160	tags=52%, list=18%, signal=63%	
GO_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT	GO_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT		30	0.5383968	1.690547	0.0047244094	0.13186236	1.0	3316	tags=47%, list=18%, signal=57%	
GO_ENDOCHONDRAL_BONE_MORPHOGENESIS	GO_ENDOCHONDRAL_BONE_MORPHOGENESIS		67	0.46358716	1.6899222	0.002797203	0.13059488	1.0	5167	tags=49%, list=29%, signal=69%	
GO_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GO_NEGATIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		15	0.6478624	1.6894312	0.011023622	0.12911	1.0	2498	tags=53%, list=14%, signal=62%	
GO_RESPONSE_TO_BMP	GO_RESPONSE_TO_BMP		140	0.4154463	1.686428	0.0	0.13099211	1.0	3148	tags=29%, list=17%, signal=35%	
GO_ARTERY_DEVELOPMENT	GO_ARTERY_DEVELOPMENT		82	0.44647285	1.684687	0.0027586208	0.13145114	1.0	4251	tags=39%, list=24%, signal=51%	
GO_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS	GO_EMBRYONIC_CAMERA_TYPE_EYE_MORPHOGENESIS		23	0.5756494	1.6814315	0.0080515295	0.13398094	1.0	3757	tags=48%, list=21%, signal=60%	
GO_COPULATION	GO_COPULATION		17	0.6104708	1.6796178	0.004823151	0.13426365	1.0	2588	tags=41%, list=14%, signal=48%	
GO_MESONEPHRIC_TUBULE_MORPHOGENESIS	GO_MESONEPHRIC_TUBULE_MORPHOGENESIS		59	0.46417603	1.6788688	0.0029027576	0.13315451	1.0	3316	tags=39%, list=18%, signal=48%	
GO_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE	GO_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE		140	0.41183105	1.6768365	0.0012836971	0.13404056	1.0	3316	tags=31%, list=18%, signal=37%	
GO_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	GO_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT		138	0.41055268	1.6766428	0.0	0.13230146	1.0	2750	tags=29%, list=15%, signal=34%	
GO_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY	GO_NEGATIVE_REGULATION_OF_WNT_SIGNALING_PATHWAY		196	0.39308578	1.6756144	0.0	0.13182667	1.0	2839	tags=24%, list=16%, signal=29%	
GO_MORPHOGENESIS_OF_AN_EPITHELIAL_BUD	GO_MORPHOGENESIS_OF_AN_EPITHELIAL_BUD		15	0.63526213	1.6745347	0.0080515295	0.13151607	1.0	2496	tags=60%, list=14%, signal=70%	
GO_HINDBRAIN_MORPHOGENESIS	GO_HINDBRAIN_MORPHOGENESIS		34	0.5182135	1.6705067	0.0063391444	0.13510498	1.0	2326	tags=29%, list=13%, signal=34%	
GO_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	GO_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY		166	0.399698	1.6698397	0.0	0.13410972	1.0	2839	tags=24%, list=16%, signal=28%	
GO_REGULATION_OF_AMINO_ACID_TRANSPORT	GO_REGULATION_OF_AMINO_ACID_TRANSPORT		22	0.5741934	1.6692888	0.009724474	0.13298698	1.0	2747	tags=27%, list=15%, signal=32%	
GO_OSTEOBLAST_DIFFERENTIATION	GO_OSTEOBLAST_DIFFERENTIATION		199	0.39380243	1.6677111	0.0	0.13325953	1.0	3580	tags=28%, list=20%, signal=34%	
GO_MESONEPHROS_DEVELOPMENT	GO_MESONEPHROS_DEVELOPMENT		92	0.43248516	1.6671525	0.0	0.13219759	1.0	5041	tags=49%, list=28%, signal=68%	
GO_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION	GO_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION		195	0.39253032	1.6661595	0.0	0.13174711	1.0	2613	tags=26%, list=14%, signal=30%	
GO_CARDIAC_MUSCLE_CELL_PROLIFERATION	GO_CARDIAC_MUSCLE_CELL_PROLIFERATION		46	0.48286897	1.6619748	0.005641749	0.13567652	1.0	3459	tags=39%, list=19%, signal=48%	
GO_EXTRACELLULAR_MATRIX_ASSEMBLY	GO_EXTRACELLULAR_MATRIX_ASSEMBLY		38	0.500131	1.6585357	0.0073855245	0.13891223	1.0	3531	tags=42%, list=20%, signal=52%	
GO_GLYCEROLIPID_CATABOLIC_PROCESS	GO_GLYCEROLIPID_CATABOLIC_PROCESS		52	0.47210607	1.6569675	0.005805515	0.13928474	1.0	4475	tags=48%, list=25%, signal=64%	
GO_EXCITATORY_SYNAPSE_ASSEMBLY	GO_EXCITATORY_SYNAPSE_ASSEMBLY		23	0.5615155	1.6566988	0.011363637	0.13783693	1.0	4922	tags=65%, list=27%, signal=90%	
GO_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD	GO_MORPHOGENESIS_OF_AN_EPITHELIAL_FOLD		24	0.5638453	1.6548218	0.009433962	0.13923559	1.0	3559	tags=54%, list=20%, signal=67%	
GO_OUTFLOW_TRACT_MORPHOGENESIS	GO_OUTFLOW_TRACT_MORPHOGENESIS		72	0.44748172	1.6463557	0.0028530671	0.1498566	1.0	3432	tags=33%, list=19%, signal=41%	
GO_SPECIFICATION_OF_ANIMAL_ORGAN_IDENTITY	GO_SPECIFICATION_OF_ANIMAL_ORGAN_IDENTITY		28	0.5286678	1.6463414	0.0061728396	0.1480781	1.0	4855	tags=57%, list=27%, signal=78%	
GO_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	GO_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES		18	0.5835202	1.6459123	0.016806724	0.14708792	1.0	3090	tags=44%, list=17%, signal=54%	
GO_EPITHELIAL_CELL_MORPHOGENESIS	GO_EPITHELIAL_CELL_MORPHOGENESIS		32	0.5226137	1.6447288	0.013513514	0.14714181	1.0	2969	tags=31%, list=16%, signal=37%	
GO_ORGAN_INDUCTION	GO_ORGAN_INDUCTION		19	0.58956563	1.6445856	0.013050571	0.14563276	1.0	4855	tags=58%, list=27%, signal=79%	
GO_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	GO_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS		29	0.53005695	1.6444849	0.013452915	0.1440716	1.0	5391	tags=41%, list=30%, signal=59%	
GO_ENDOCRINE_SYSTEM_DEVELOPMENT	GO_ENDOCRINE_SYSTEM_DEVELOPMENT		98	0.41978285	1.6404327	0.0026041667	0.14853916	1.0	2368	tags=23%, list=13%, signal=27%	
GO_CATECHOLAMINE_METABOLIC_PROCESS	GO_CATECHOLAMINE_METABOLIC_PROCESS		42	0.48527357	1.6365453	0.013333334	0.15269421	1.0	4585	tags=50%, list=25%, signal=67%	
GO_DIENCEPHALON_DEVELOPMENT	GO_DIENCEPHALON_DEVELOPMENT		50	0.4749378	1.6363689	0.0044247787	0.15120764	1.0	2850	tags=34%, list=16%, signal=40%	
GO_CONNECTIVE_TISSUE_DEVELOPMENT	GO_CONNECTIVE_TISSUE_DEVELOPMENT		245	0.37860116	1.6323367	0.0	0.15593357	1.0	4685	tags=40%, list=26%, signal=53%	
GO_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS	GO_REGULATION_OF_POLYSACCHARIDE_METABOLIC_PROCESS		37	0.49609253	1.6321961	0.007451565	0.15444453	1.0	5528	tags=38%, list=31%, signal=54%	
GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC		54	0.46457896	1.6311361	0.0028818443	0.15443008	1.0	5066	tags=46%, list=28%, signal=64%	
GO_REGULATION_OF_EMBRYONIC_DEVELOPMENT	GO_REGULATION_OF_EMBRYONIC_DEVELOPMENT		121	0.4098452	1.6285093	0.0012903226	0.15653363	1.0	4475	tags=36%, list=25%, signal=48%	
GO_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION	GO_REGULATION_OF_MICROTUBULE_DEPOLYMERIZATION		28	0.5228025	1.6255774	0.011058452	0.15932477	1.0	4398	tags=43%, list=24%, signal=57%	
GO_CHONDROCYTE_DEVELOPMENT	GO_CHONDROCYTE_DEVELOPMENT		42	0.48647436	1.625056	0.010355029	0.15843585	1.0	5307	tags=62%, list=29%, signal=87%	
GO_NEGATIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	GO_NEGATIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS		31	0.5163479	1.6244739	0.01088647	0.15774466	1.0	2801	tags=42%, list=16%, signal=50%	
GO_SOMITE_DEVELOPMENT	GO_SOMITE_DEVELOPMENT		75	0.43694967	1.6216964	0.0041899444	0.1605443	1.0	5880	tags=52%, list=33%, signal=77%	
GO_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	GO_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE		184	0.38679463	1.6209624	0.0	0.16007204	1.0	3316	tags=28%, list=18%, signal=34%	
GO_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE	GO_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE		16	0.59362864	1.6174213	0.020866774	0.1637926	1.0	1849	tags=38%, list=10%, signal=42%	
GO_NEGATIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT	GO_NEGATIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT		25	0.5356136	1.6168406	0.018461538	0.16317433	1.0	4401	tags=56%, list=24%, signal=74%	
GO_LEUKOTRIENE_METABOLIC_PROCESS	GO_LEUKOTRIENE_METABOLIC_PROCESS		22	0.55119824	1.6159716	0.010869565	0.16286854	1.0	890	tags=27%, list=5%, signal=29%	
GO_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	GO_NEGATIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY		38	0.4913848	1.6145754	0.008645534	0.16319403	1.0	2997	tags=34%, list=17%, signal=41%	
GO_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY	GO_REGULATION_OF_SYNAPSE_STRUCTURE_OR_ACTIVITY		204	0.3791634	1.6141477	0.0	0.16231583	1.0	4617	tags=38%, list=26%, signal=51%	
GO_OSSIFICATION	GO_OSSIFICATION		351	0.3614988	1.6138656	0.0	0.1612811	1.0	3629	tags=28%, list=20%, signal=35%	
GO_TRIGLYCERIDE_METABOLIC_PROCESS	GO_TRIGLYCERIDE_METABOLIC_PROCESS		82	0.43076003	1.6133922	0.0027137042	0.1604857	1.0	4475	tags=35%, list=25%, signal=47%	
GO_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT	GO_NEGATIVE_REGULATION_OF_AMINE_TRANSPORT		15	0.60639167	1.6131103	0.02003339	0.15940097	1.0	4134	tags=47%, list=23%, signal=60%	
GO_TRANSMISSION_OF_NERVE_IMPULSE	GO_TRANSMISSION_OF_NERVE_IMPULSE		48	0.47864598	1.6124562	0.013043478	0.1591062	1.0	4041	tags=46%, list=22%, signal=59%	
GO_SPINAL_CORD_MOTOR_NEURON_DIFFERENTIATION	GO_SPINAL_CORD_MOTOR_NEURON_DIFFERENTIATION		24	0.54401016	1.6124455	0.0143084265	0.1576672	1.0	2368	tags=38%, list=13%, signal=43%	
GO_MATING	GO_MATING		35	0.50710607	1.6117362	0.012030075	0.15736754	1.0	3105	tags=29%, list=17%, signal=34%	
GO_CELLULAR_GLUCAN_METABOLIC_PROCESS	GO_CELLULAR_GLUCAN_METABOLIC_PROCESS		63	0.44168362	1.6117325	0.008368201	0.15595652	1.0	4648	tags=37%, list=26%, signal=49%	
GO_NEGATIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION	GO_NEGATIVE_REGULATION_OF_CELL_MORPHOGENESIS_INVOLVED_IN_DIFFERENTIATION		90	0.4201634	1.6117039	0.0013192613	0.15461761	1.0	2594	tags=29%, list=14%, signal=34%	
GO_POSITIVE_REGULATION_OF_AMINE_TRANSPORT	GO_POSITIVE_REGULATION_OF_AMINE_TRANSPORT		28	0.5259828	1.6092024	0.012084592	0.15691772	1.0	2747	tags=32%, list=15%, signal=38%	
GO_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY	GO_NEGATIVE_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY		100	0.41557422	1.6056231	0.0026737968	0.16089076	1.0	3849	tags=29%, list=21%, signal=37%	
GO_SYNAPTIC_MEMBRANE_ADHESION	GO_SYNAPTIC_MEMBRANE_ADHESION		21	0.5516459	1.6055714	0.0125	0.1595709	1.0	4353	tags=62%, list=24%, signal=81%	
GO_ORGAN_GROWTH	GO_ORGAN_GROWTH		159	0.39183053	1.603419	0.0	0.16162845	1.0	4224	tags=37%, list=23%, signal=48%	
GO_CIRCADIAN_SLEEP_WAKE_CYCLE	GO_CIRCADIAN_SLEEP_WAKE_CYCLE		16	0.5844099	1.6000793	0.032	0.1655009	1.0	3250	tags=38%, list=18%, signal=46%	
GO_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	GO_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION		63	0.44608244	1.5974013	0.0014409221	0.16835606	1.0	2549	tags=30%, list=14%, signal=35%	
GO_DIGESTIVE_TRACT_MORPHOGENESIS	GO_DIGESTIVE_TRACT_MORPHOGENESIS		46	0.46827728	1.5957131	0.0114613185	0.16964997	1.0	2652	tags=35%, list=15%, signal=41%	
GO_HEART_MORPHOGENESIS	GO_HEART_MORPHOGENESIS		225	0.37261584	1.5951128	0.0	0.16925427	1.0	3559	tags=30%, list=20%, signal=37%	
GO_NEGATIVE_REGULATION_OF_ANION_TRANSPORT	GO_NEGATIVE_REGULATION_OF_ANION_TRANSPORT		21	0.560022	1.5939268	0.015151516	0.16959631	1.0	2102	tags=33%, list=12%, signal=38%	
