NAME	TITLE	SCORE	
ZXDA	na	0.23464435	
RHCG	na	0.23425005	
ABCG2	na	0.23379517	
TLE2	na	0.23379214	
SERPINE2	na	0.23353155	
CYCSP34	na	0.23334512	
PPP1R3F	na	0.23333876	
KAZN	na	0.23325205	
RXFP4	na	0.23298189	
ACOT8	na	0.23289932	
TAFA5	na	0.23213214	
QPRT	na	0.23203115	
TSC22D1-AS1	na	0.23192114	
GHET1	na	0.23167539	
GRID2IP	na	0.2315671	
TMEM255B	na	0.231443	
BCL2L10	na	0.23137324	
LINC01748	na	0.23132391	
FGF20	na	0.23084512	
UCHL3	na	0.2308091	
CNTNAP2	na	0.23049477	
SMYD3	na	0.23021516	
TTLL2	na	0.23019174	
CYP4F23P	na	0.23012818	
CPNE7	na	0.22990596	
TSSK6	na	0.22976524	
MYOM3	na	0.22947103	
LY6G6E	na	0.22946359	
GUCA2A	na	0.22929877	
LINC02593	na	0.22917381	
SNTA1	na	0.22901951	
CEBPB-AS1	na	0.22892956	
DRD1	na	0.22846887	
TCFL5	na	0.22806421	
NFATC2	na	0.22799185	
ZNF853	na	0.22791441	
FAM185A	na	0.22776237	
SLC15A1	na	0.22716473	
ASTE1	na	0.22696345	
LRRC43	na	0.22681065	
SAMD14	na	0.2263849	
DCUN1D2	na	0.22620127	
IRF5	na	0.22612308	
RPP38-DT	na	0.22595532	
GUCA2B	na	0.22590768	
GRM8	na	0.22590032	
TMIGD1	na	0.2256637	
SLC30A10	na	0.2254995	
ACTL10	na	0.22528444	
DKK2	na	0.22525355	
VPS37D	na	0.22518635	
PRSS30P	na	0.22517009	
MUC12-AS1	na	0.22514062	
HCN3	na	0.22479741	
FOXF1	na	0.22464137	
RBFOX1	na	0.22414495	
PLXNA4	na	0.22398022	
SALL1	na	0.22361594	
TINAG	na	0.22352986	
CPNE6	na	0.2234686	
NKX2-3	na	0.22337791	
GNL3L	na	0.22335546	
CAPN13	na	0.22324026	
FABP6	na	0.22303961	
LINC02086	na	0.22294968	
USP27X-AS1	na	0.22293988	
TCTE3	na	0.22283837	
ZP2	na	0.22270341	
KCTD7	na	0.22268173	
PTHLH	na	0.2224901	
SUCLA2-AS1	na	0.22241302	
FOXL1	na	0.22238676	
BCYRN1	na	0.22233398	
GCNT7	na	0.22232744	
TEX22	na	0.2219792	
DKK4	na	0.22194579	
GUCY2GP	na	0.22188807	
ZPLD2P	na	0.22139719	
IYD	na	0.2213268	
GDPD3	na	0.22124639	
PBX1	na	0.2211951	
MYBPC1	na	0.22106856	
GLRA4	na	0.22093421	
THNSL2	na	0.220864	
TP53RK	na	0.22067751	
LMOD3	na	0.22039393	
DPY19L2P3	na	0.22035833	
GGT4P	na	0.22034772	
UGT1A8	na	0.22010244	
EYA2	na	0.22003749	
TMSB15A	na	0.22001986	
MMP24	na	0.2197853	
GALNT17	na	0.21956947	
KCNJ2-AS1	na	0.21956143	
ISLR2	na	0.21912375	
KHDRBS3	na	0.21908963	
RGMA	na	0.2184848	
ENOX2	na	0.21844296	
STARD13	na	0.21838805	
ZNF570	na	0.2183082	
POC1B-AS1	na	0.21814404	
CORIN	na	0.21784072	
CXCL14	na	0.2178084	
ST3GAL1	na	0.21772897	
HOXA3	na	0.21739939	
HHLA2	na	0.21730119	
IL34	na	0.21722056	
RPSAP71	na	0.21678673	
NUFIP1	na	0.21672486	
LINC01485	na	0.21668644	
ADAM20P3	na	0.21647878	
SLC25A15	na	0.21637529	
MEP1B	na	0.21626584	
NCAM2	na	0.21581319	
ZCCHC24	na	0.21563454	
VIPR1-AS1	na	0.21548116	
AMIGO2	na	0.21529685	
EEF1AKMT1	na	0.21465099	
KDM7A-DT	na	0.21465032	
AADACP1	na	0.21458222	
ENPP7P7	na	0.21389528	
LINC01979	na	0.2137982	
FER1L4	na	0.21362932	
CABP1	na	0.21357338	
N4BP2L2-IT2	na	0.21338859	
SHISA4	na	0.21335338	
CRYL1	na	0.21325766	
ASCL2	na	0.21315967	
SLC24A3	na	0.21272431	
PDX1	na	0.21244894	
ST6GALNAC4P1	na	0.21237557	
CEL	na	0.21234588	
LSP1P4	na	0.21224496	
ADAM32	na	0.21214372	
CCT6P3	na	0.21199456	
NKAIN4	na	0.2118883	
NINJ2	na	0.21153302	
BMERB1	na	0.21152996	
MIR503HG	na	0.21131037	
CNKSR2	na	0.21118629	
PDE6A	na	0.21068256	
TCP10	na	0.21058472	
ANOS1	na	0.21051417	
RBP2	na	0.2104908	
INTS4P1	na	0.21021867	
MUC12	na	0.21006003	
TCHH	na	0.20997897	
SLC16A1-AS1	na	0.20986335	
BHLHE41	na	0.20968537	
SLC2A12	na	0.20962484	
MTMR11	na	0.20941904	
SLC30A2	na	0.20924123	
WNT2B	na	0.2091717	
HMCN1	na	0.2090435	
LAGE3	na	0.20896035	
NAALADL2	na	0.20888008	
C17orf113	na	0.20887733	
WNT5A-AS1	na	0.20860168	
EPHA7	na	0.20852995	
OBP2B	na	0.20841509	
SOX1	na	0.20824237	
ZNF606	na	0.20819567	
FAT4	na	0.2081638	
MIR200B	na	0.20802118	
BCAS4	na	0.20791304	
LPIN3	na	0.20769891	
WIF1	na	0.2076529	
RNF113A	na	0.20759702	
CYP4F2	na	0.20736963	
DNM1P35	na	0.2071891	
UNC5C	na	0.2070727	
UGT1A10	na	0.20706	
CYS1	na	0.20701835	
FBLN1	na	0.20696741	
SLC35D3	na	0.20673445	
NCMAP	na	0.20672165	
F7	na	0.20664614	
YAE1	na	0.20648494	
CRIP3	na	0.20634566	
ADAMTS7	na	0.20628099	
CHGA	na	0.20625837	
SLC9A3	na	0.20619172	
FBN2	na	0.20609817	
TMEM187	na	0.20606358	
TM6SF2	na	0.20602731	
PIPOX	na	0.20597744	
BEND3P1	na	0.20586686	
SHLD1	na	0.20578906	
CST4	na	0.20577554	
H2BU1	na	0.20575559	
CNTFR	na	0.20570861	
FENDRR	na	0.20565724	
BTNL3	na	0.20560843	
NKD1	na	0.20540492	
NIPAL4	na	0.2053406	
MTMR8	na	0.20534001	
TMEM243	na	0.20515388	
ZNF880	na	0.2050892	
PDZD2	na	0.20499936	
EFNB3	na	0.20497401	
PLTP	na	0.20494677	
SYNDIG1	na	0.20477928	
MOSPD3	na	0.20425029	
SHISA3	na	0.20410892	
ABAT	na	0.20393261	
APOBEC1	na	0.20376004	
HM13-IT1	na	0.2037375	
WT1	na	0.20369585	
C5orf66-AS1	na	0.20364338	
EOLA1	na	0.20322444	
KRT20	na	0.20313554	
TG	na	0.20302218	
CPSF1P1	na	0.20301643	
LRRC32	na	0.20285076	
SFRP4	na	0.20272066	
LIN7B	na	0.2027079	
LINC00886	na	0.20268902	
GPALPP1	na	0.20257327	
TEX43	na	0.20257239	
CLDN10-AS1	na	0.20245765	
MFAP4	na	0.20224391	
COL17A1	na	0.20224221	
WASH8P	na	0.20219998	
NNAT	na	0.2021944	
HAP1	na	0.20211676	
WDR93	na	0.20205377	
VWDE	na	0.20196734	
RBBP8NL	na	0.20187518	
PAN3-AS1	na	0.20172629	
MLH1	na	0.20170334	
C11orf86	na	0.20163001	
MYH7B	na	0.20157087	
LINC02538	na	0.20155281	
AKR1B10	na	0.20153761	
CYP27A1	na	0.2015002	
BORA	na	0.20136471	
MINDY4	na	0.20118396	
CPA4	na	0.20116891	
NDN	na	0.20112011	
RAB5IF	na	0.20063226	
NKD2	na	0.20061894	
KIF7	na	0.20044655	
C1QTNF12	na	0.20042649	
ZNF423	na	0.20039111	
NDST3	na	0.19979739	
HEATR4	na	0.19965895	
CAPS	na	0.19963741	
GPR78	na	0.19940913	
ZNF682	na	0.19937107	
CYP4F12	na	0.1991718	
RAMP2-AS1	na	0.19916527	
CA3	na	0.19909127	
COL28A1	na	0.19905365	
HSPA1A	na	0.19889958	
CLCN2	na	0.19882813	
CAPN10-DT	na	0.19879656	
ITGA11	na	0.19876997	
LINC01133	na	0.1987439	
HOXD10	na	0.19868886	
CARD14	na	0.19865695	
SLC13A3	na	0.19865583	
EOLA2	na	0.19822124	
PDGFC	na	0.19816875	
H2BC21	na	0.19806014	
NKILA	na	0.19798596	
PCDH18	na	0.1979188	
PCDH19	na	0.197699	
SLC25A14	na	0.19737026	
DPP10	na	0.19732462	
DHDH	na	0.1972512	
FAM131B	na	0.1970705	
HEPHL1	na	0.1968883	
TMEM74B	na	0.1968841	
SLC19A3	na	0.19676389	
CA4	na	0.19673865	
GABRD	na	0.19668736	
GTF2IP23	na	0.1965697	
ENGASE	na	0.1964694	
SATB1-AS1	na	0.19625592	
TPTE2P5	na	0.19624338	
DDAH2	na	0.19617817	
DSG4	na	0.19606951	
CHGB	na	0.19595738	
CYP2T1P	na	0.1959043	
SOCS5P4	na	0.19590023	
LPL	na	0.19561462	
LINC02614	na	0.19547345	
ZNRF2P2	na	0.19534454	
PRDM13	na	0.1952817	
NNT-AS1	na	0.19519636	
GPBAR1	na	0.19514678	
CCNQ	na	0.19488838	
ZFP28	na	0.19477417	
VAV3	na	0.1947098	
ADAMTS12	na	0.19466242	
GAL	na	0.19460268	
ITIH5	na	0.194586	
TNNT2	na	0.19414377	
DTX2P1-UPK3BP1-PMS2P11	na	0.19409908	
LINC01558	na	0.19396304	
HOXA-AS2	na	0.19395341	
DCAF4	na	0.19387333	
TNFRSF25	na	0.19382145	
PXMP4	na	0.1937345	
LINC01134	na	0.19358946	
ATP9A	na	0.19346656	
PLB1	na	0.19339627	
RP9P	na	0.19337526	
HNRNPA1L2	na	0.19326925	
ZNF66	na	0.19323026	
RRN3P1	na	0.19299558	
LRRC29	na	0.19286855	
SCML1	na	0.19284046	
KRT12	na	0.19278266	
SMOX	na	0.19276522	
PAPLN	na	0.19272803	
PYY	na	0.1926834	
FMO4	na	0.1925977	
AFDN-DT	na	0.19252793	
DNASE1	na	0.19250041	
TMEM51-AS1	na	0.19231476	
NKX3-2	na	0.19191326	
MIR200A	na	0.19180283	
SPRY3	na	0.1917364	
PAMR1	na	0.1917157	
ZNRD2-AS1	na	0.19168581	
H2BC5	na	0.19158553	
ISLR	na	0.19151768	
MACROD2	na	0.19138911	
KLF7	na	0.1913175	
DAB1	na	0.19119908	
ELF5	na	0.19097452	
ADGB	na	0.19073264	
ACACB	na	0.19072865	
ZFP41	na	0.1906461	
FTCDNL1	na	0.19064184	
STAG3	na	0.19050121	
CCT6P1	na	0.19043592	
SHISA2	na	0.19027695	
LINC00525	na	0.19015364	
LRRN4	na	0.19012222	
AMELX	na	0.18968545	
SPATA33	na	0.18963341	
PLAG1	na	0.18961954	
ZNF783	na	0.18959226	
NGEF	na	0.18955886	
TNN	na	0.18948466	
DICER1-AS1	na	0.18931626	
GMEB2	na	0.18931149	
SERPINA10	na	0.18925914	
GALNT4	na	0.18923564	
FGD1	na	0.18910967	
SCN5A	na	0.18903688	
PDIA2	na	0.18902265	
UCKL1	na	0.18893148	
OSER1	na	0.18882829	
DPY19L1P2	na	0.18870163	
NEURL1B	na	0.18851626	
ZNF790	na	0.18826064	
RPS10P5	na	0.1882344	
TATDN2P2	na	0.1881883	
TEX30	na	0.18818481	
GFOD1	na	0.1881676	
INSYN1	na	0.18813135	
GPRASP2	na	0.1878423	
SULT2B1	na	0.18777907	
LINC01703	na	0.18773806	
GNGT1	na	0.18766654	
LINC01978	na	0.1876072	
FNBP1P1	na	0.18757546	
SCUBE3	na	0.18744917	
MS4A12	na	0.18720318	
ZNF528-AS1	na	0.18708658	
MOV10L1	na	0.18698254	
TIGD1	na	0.1869651	
FIBIN	na	0.18692581	
HS3ST3A1	na	0.18687244	
TRIM54	na	0.18681796	
WNT5A	na	0.1867899	
IGDCC4	na	0.18668985	
PMEPA1	na	0.18659295	
PKD1L1	na	0.1865117	
UNC93A	na	0.1864645	
AUTS2	na	0.18637224	
SMPD5	na	0.18632555	
CDADC1	na	0.18625675	
SLC7A9	na	0.18622626	
ZGPAT	na	0.18618158	
CCL11	na	0.1861626	
LEF1-AS1	na	0.18605289	
ZNF736	na	0.18604688	
DECR2	na	0.1860462	
NUBPL	na	0.18577585	
ZSWIM1	na	0.18577532	
CCDC162P	na	0.1857305	
SAMD12-AS1	na	0.18556987	
CCDC175	na	0.18547264	
EPCAM-DT	na	0.1853933	
GLI1	na	0.18532577	
FTX	na	0.18527436	
EMC3-AS1	na	0.18516289	
SCAMP5	na	0.18511039	
POLR2J4	na	0.1849333	
PYCARD	na	0.18484583	
GLP2R	na	0.18480702	
SAMD10	na	0.18471344	
ZNF773	na	0.1845602	
LARP6	na	0.18447395	
SSPN	na	0.18432032	
DLG5-AS1	na	0.18428317	
TMEM150B	na	0.18425226	
NKPD1	na	0.18424916	
PDRG1	na	0.18414858	
GMDS-DT	na	0.18405296	
CBLN1	na	0.183926	
GALC	na	0.18391655	
PCED1B	na	0.1838767	
HTRA3	na	0.18383126	
DPY19L2P2	na	0.1837671	
TMEM238L	na	0.18374252	
ZP3	na	0.18371786	
PCBP3	na	0.18360963	
PCDHGB4	na	0.18355267	
TUB	na	0.18341075	
KRT8P12	na	0.18332034	
PRRX2	na	0.18326588	
LINC01411	na	0.18321829	
GRTP1-AS1	na	0.18315095	
LRRC37A6P	na	0.18301407	
PACRG	na	0.18291189	
STON2	na	0.18290335	
SEPTIN7P2	na	0.18282112	
CXCR3	na	0.1826982	
EPM2AIP1	na	0.1825971	
ZNF614	na	0.18256502	
DACH1	na	0.182505	
TP53TG1	na	0.18250129	
NHLRC1	na	0.18245743	
KLF12	na	0.1824548	
MNX1	na	0.18242939	
PALM	na	0.18240754	
TOB1-AS1	na	0.18229803	
PALM3	na	0.18224177	
IGFL4	na	0.18207388	
F10	na	0.18201339	
FARP1	na	0.18199624	
PPP1R14D	na	0.18192959	
DHRS12	na	0.18191324	
ADAMTSL2	na	0.18189406	
GTF3A	na	0.18181507	
DDX27	na	0.18177798	
INE1	na	0.18166463	
CCDC144NL-AS1	na	0.18162224	
LAMC3	na	0.18160814	
SLC2A9	na	0.18160686	
AMACR	na	0.18153988	
CYGB	na	0.18147115	
NOTCH4	na	0.18137495	
COL7A1	na	0.18123956	
KIAA1614	na	0.18102273	
ZNF767P	na	0.18091978	
CALCA	na	0.18090966	
ACTR3C	na	0.18087466	
LHFPL3	na	0.18086761	
PKHD1L1	na	0.18072912	
VIP	na	0.18068832	
PIP4P2	na	0.18068522	
GRP	na	0.18050584	
ACHE	na	0.18039934	
SRPK3	na	0.18036877	
PKP1	na	0.18028674	
CEBPA	na	0.18028061	
PLAC1	na	0.18021382	
SSC5D	na	0.18019082	
MEX3A	na	0.18013911	
HECW1	na	0.18010347	
PROC	na	0.1800819	
C10orf55	na	0.18007618	
HOXD11	na	0.17994599	
ZNF530	na	0.17994437	
ZNF713	na	0.17993082	
ANKRD10-IT1	na	0.17956342	
LINC00653	na	0.17955253	
FUT1	na	0.17932567	
PAX8-AS1	na	0.17929381	
PRKAG2-AS1	na	0.17922422	
SNHG20	na	0.17917347	
SLC26A8	na	0.17916937	
EFCAB5	na	0.17915852	
HSD11B1L	na	0.17915769	
SCARF2	na	0.17909817	
POU5F1	na	0.17906252	
HSPH1	na	0.17901304	
COMMD7	na	0.17892775	
CABLES2	na	0.17887571	
KCNH8	na	0.17882702	
IMMP2L	na	0.1788207	
PLBD1-AS1	na	0.1788004	
SFXN5	na	0.17876613	
NR6A1	na	0.17873076	
LINC00869	na	0.17869355	
SLC51B	na	0.17860465	
ID1	na	0.1785682	
RNF139-AS1	na	0.17843364	
AZGP1P1	na	0.17823169	
ADCY1	na	0.17822681	
APTR	na	0.1781726	
SMIM24	na	0.17795849	
TUBB1	na	0.17785347	
MNX1-AS2	na	0.17779827	
RBP5	na	0.17769517	
C7orf31	na	0.1776587	
GDPD2	na	0.1776169	
KIAA1755	na	0.17754555	
STOX1	na	0.17748111	
LY6G6C	na	0.17731534	
MESP1	na	0.17711513	
NR2F1	na	0.17706685	
EFS	na	0.17698231	
CNTN4	na	0.17682205	
PABPC1L	na	0.17670871	
LINC01605	na	0.17665212	
CENPJ	na	0.1766507	
RTN4RL1	na	0.17654206	
BMP7	na	0.17651007	
ZFAND2A	na	0.1764591	
B3GNT8	na	0.17633916	
LRRC37A3	na	0.1763361	
FGF13	na	0.1763092	
KCNF1	na	0.17617783	
BPI	na	0.17617503	
MXRA8	na	0.17614917	
C19orf18	na	0.17611513	
C9orf50	na	0.17610629	
RAI2	na	0.17603967	
USP2-AS1	na	0.17589226	
PHOSPHO2	na	0.17584904	
ECHDC3	na	0.17564395	
UBE2V1	na	0.17556961	
LINC02604	na	0.17553493	
HAUS7	na	0.17533241	
FOXE3	na	0.17531115	
FNDC11	na	0.17528619	
FGF19	na	0.1752069	
GAS7	na	0.17512415	
TTN-AS1	na	0.17501464	
DGKH	na	0.1750033	
MAP7D2	na	0.17498392	
FAM47E	na	0.17490661	
ANTXR1	na	0.17489	
ANKRD18EP	na	0.1748298	
CTF1	na	0.17465413	
TAF4	na	0.1745183	
FAM178B	na	0.17443825	
EPHA3	na	0.1743867	
GUSBP1	na	0.17423739	
ABCC4	na	0.1742051	
WASF3	na	0.17418334	
ANO5	na	0.17416726	
A1CF	na	0.17399418	
LINC02609	na	0.17396344	
CFTR	na	0.17395826	
KRTAP5-1	na	0.17387548	
KIZ	na	0.17387196	
SYT1	na	0.17373243	
RBP1	na	0.17370108	
TLX1	na	0.17365569	
CPNE9	na	0.17362687	
BFSP1	na	0.17361477	
IFNLR1	na	0.1735326	
RPS6KA6	na	0.173498	
STPG3-AS1	na	0.17342794	
EPDR1	na	0.17336707	
FITM2	na	0.17336096	
ACSL6	na	0.17326841	
ZNF251	na	0.17324598	
PLEKHG2	na	0.17311502	
RDH12	na	0.1730518	
LINC01819	na	0.1729024	
CDKN2B-AS1	na	0.17258887	
HSF4	na	0.1725647	
ELFN1	na	0.17249271	
ARMCX2	na	0.17234614	
FTOP1	na	0.17222154	
MN1	na	0.1721892	
SLC17A4	na	0.172167	
GPR150	na	0.17214775	
EVA1B	na	0.17204878	
MYBL2	na	0.17197105	
LRRC8E	na	0.17186227	
GPR153	na	0.17176156	
ELFN2	na	0.17174993	
GRTP1	na	0.17172505	
CPNE1	na	0.17171192	
LINC00865	na	0.17168781	
DIO2	na	0.17158258	
MGAM2	na	0.17157191	
KBTBD6	na	0.17153017	
MS4A15	na	0.17152043	
KLK8	na	0.17149514	
LINC01270	na	0.1714796	
NOS1AP	na	0.17147642	
RTL8C	na	0.17143403	
ACKR3	na	0.17143385	
EFEMP2	na	0.17131275	
TINCR	na	0.17120324	
AKR1C1	na	0.17115533	
ADCK5	na	0.17099929	
LSMEM1	na	0.17086461	
CASC15	na	0.17085525	
TRPM6	na	0.1708264	
RGS17	na	0.17081372	
RTL8A	na	0.17067745	
LMCD1-AS1	na	0.17060706	
DPEP1	na	0.1705508	
HNRNPA1P26	na	0.17036685	
XG	na	0.17028864	
STX1A	na	0.17026398	
NSUN5P2	na	0.17010431	
H2AZ2P1	na	0.17003147	
STK24-AS1	na	0.1699486	
SPACA4	na	0.16994034	
MCRIP2P1	na	0.16988598	
HMGA1P5	na	0.16982467	
SEPTIN5	na	0.16978776	
VWA5B1	na	0.16974147	
LINC02166	na	0.16965346	
ASH1L-AS1	na	0.1696531	
TYRP1	na	0.16947022	
BRSK2	na	0.16941169	
BRICD5	na	0.16940814	
