NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	GO_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION		86	-0.4759225	-2.080867	0.0	0.006082737	0.107	3911	tags=50%, list=22%, signal=64%	
GO_RESPONSE_TO_INTERFERON_BETA	GO_RESPONSE_TO_INTERFERON_BETA		26	-0.6294103	-2.0805895	0.0	0.0058799796	0.107	4591	tags=58%, list=25%, signal=77%	
GO_ADAPTIVE_IMMUNE_RESPONSE	GO_ADAPTIVE_IMMUNE_RESPONSE		492	-0.3830846	-2.0752895	0.0	0.0063480055	0.117	4117	tags=36%, list=23%, signal=45%	
GO_RIG_I_SIGNALING_PATHWAY	GO_RIG_I_SIGNALING_PATHWAY		19	-0.6626553	-2.0441713	0.0	0.009936812	0.179	2192	tags=42%, list=12%, signal=48%	
GO_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GO_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY		134	-0.43796688	-2.0427563	0.0	0.009828596	0.183	4237	tags=42%, list=23%, signal=54%	
GO_POSITIVE_REGULATION_OF_CELL_KILLING	GO_POSITIVE_REGULATION_OF_CELL_KILLING		54	-0.5163219	-2.0426314	0.0	0.00953952	0.183	3787	tags=48%, list=21%, signal=61%	
GO_LEUKOCYTE_MEDIATED_CYTOTOXICITY	GO_LEUKOCYTE_MEDIATED_CYTOTOXICITY		92	-0.478556	-2.0393062	0.0	0.009626993	0.188	3372	tags=40%, list=19%, signal=49%	
GO_TOLERANCE_INDUCTION	GO_TOLERANCE_INDUCTION		22	-0.63802207	-2.034987	0.0	0.009841881	0.196	3308	tags=59%, list=18%, signal=72%	
GO_VIRAL_GENOME_REPLICATION	GO_VIRAL_GENOME_REPLICATION		116	-0.4427306	-2.034936	0.0	0.009575884	0.196	5476	tags=43%, list=30%, signal=61%	
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	GO_POSITIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION		122	-0.44065583	-2.0294418	0.0	0.010121731	0.213	3677	tags=46%, list=20%, signal=57%	
GO_GLIAL_CELL_ACTIVATION	GO_GLIAL_CELL_ACTIVATION		49	-0.51214683	-2.0238245	0.0	0.010675129	0.226	3304	tags=43%, list=18%, signal=52%	
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY	GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY		46	-0.51824766	-2.0178125	0.0	0.011234817	0.242	3653	tags=50%, list=20%, signal=63%	
GO_REGULATION_OF_RESPONSE_TO_INTERFERON_GAMMA	GO_REGULATION_OF_RESPONSE_TO_INTERFERON_GAMMA		22	-0.6231113	-2.0151227	0.0	0.011392137	0.251	4872	tags=64%, list=27%, signal=87%	
GO_INFLAMMATORY_CELL_APOPTOTIC_PROCESS	GO_INFLAMMATORY_CELL_APOPTOTIC_PROCESS		21	-0.6267495	-2.0138304	0.0	0.01119523	0.253	2799	tags=43%, list=16%, signal=51%	
GO_POSITIVE_REGULATION_OF_AMYLOID_BETA_FORMATION	GO_POSITIVE_REGULATION_OF_AMYLOID_BETA_FORMATION		15	-0.6987097	-2.0103183	0.0	0.011338499	0.262	3081	tags=53%, list=17%, signal=64%	
GO_REGULATION_OF_CELL_KILLING	GO_REGULATION_OF_CELL_KILLING		77	-0.47418624	-2.0015478	0.0	0.012307284	0.286	4237	tags=47%, list=23%, signal=61%	
GO_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	GO_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS		83	-0.45698535	-1.9958053	0.0	0.012882085	0.304	2452	tags=31%, list=14%, signal=36%	
GO_INTERFERON_GAMMA_SECRETION	GO_INTERFERON_GAMMA_SECRETION		18	-0.6580022	-1.9953582	0.0024937657	0.012670497	0.306	2871	tags=56%, list=16%, signal=66%	
GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION	GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION		18	-0.64299566	-1.9920202	0.0	0.012809832	0.316	3911	tags=67%, list=22%, signal=85%	
GO_LEUKOCYTE_ACTIVATION_INVOLVED_IN_INFLAMMATORY_RESPONSE	GO_LEUKOCYTE_ACTIVATION_INVOLVED_IN_INFLAMMATORY_RESPONSE		41	-0.5342597	-1.9877877	0.0	0.013236637	0.33	3999	tags=49%, list=22%, signal=63%	
GO_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GO_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE		17	-0.67139983	-1.9863895	0.0	0.013223428	0.335	2273	tags=47%, list=13%, signal=54%	
GO_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	GO_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION		43	-0.5262504	-1.9840039	0.0028169013	0.013430325	0.348	2217	tags=33%, list=12%, signal=37%	
GO_REGULATION_OF_T_CELL_ACTIVATION	GO_REGULATION_OF_T_CELL_ACTIVATION		291	-0.37821615	-1.9809092	0.0	0.013781458	0.359	3982	tags=38%, list=22%, signal=48%	
GO_CELL_KILLING	GO_CELL_KILLING		123	-0.42870373	-1.9800212	0.0	0.013639602	0.362	3372	tags=36%, list=19%, signal=44%	
GO_REGULATION_OF_VIRAL_GENOME_REPLICATION	GO_REGULATION_OF_VIRAL_GENOME_REPLICATION		91	-0.45021728	-1.9782417	0.0	0.013678714	0.367	5322	tags=45%, list=29%, signal=64%	
GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY		34	-0.55939025	-1.9760317	0.0	0.013983947	0.38	4763	tags=56%, list=26%, signal=76%	
GO_POSITIVE_T_CELL_SELECTION	GO_POSITIVE_T_CELL_SELECTION		33	-0.5495128	-1.9732841	0.0	0.014133256	0.39	3533	tags=52%, list=20%, signal=64%	
GO_LEUKOCYTE_CELL_CELL_ADHESION	GO_LEUKOCYTE_CELL_CELL_ADHESION		308	-0.3782063	-1.9706674	0.0	0.014277996	0.402	3720	tags=37%, list=21%, signal=45%	
GO_T_CELL_CYTOKINE_PRODUCTION	GO_T_CELL_CYTOKINE_PRODUCTION		35	-0.5476753	-1.9704787	0.0	0.0141107645	0.402	4208	tags=40%, list=23%, signal=52%	
GO_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY_IN_RESPONSE_TO_VIRUS	GO_CYTOPLASMIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY_IN_RESPONSE_TO_VIRUS		26	-0.5856634	-1.9674622	0.0	0.014463282	0.416	3955	tags=54%, list=22%, signal=69%	
GO_NEGATIVE_REGULATION_OF_VIRAL_PROCESS	GO_NEGATIVE_REGULATION_OF_VIRAL_PROCESS		92	-0.4433867	-1.9637821	0.0	0.014857571	0.427	5722	tags=52%, list=32%, signal=76%	
GO_RESPONSE_TO_CHEMOKINE	GO_RESPONSE_TO_CHEMOKINE		89	-0.440722	-1.9637754	0.0	0.014609945	0.427	4261	tags=49%, list=24%, signal=64%	
GO_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY	GO_REGULATION_OF_LEUKOCYTE_MEDIATED_CYTOTOXICITY		64	-0.4831136	-1.9622455	0.0	0.014525334	0.43	3372	tags=44%, list=19%, signal=54%	
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION		203	-0.39612064	-1.956963	0.0	0.015406468	0.458	3677	tags=39%, list=20%, signal=48%	
GO_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GO_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS		463	-0.36880657	-1.9524511	0.0	0.016017789	0.481	4495	tags=39%, list=25%, signal=50%	
GO_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	GO_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION		31	-0.54781586	-1.9468371	0.0	0.016387217	0.493	2083	tags=32%, list=12%, signal=36%	
GO_UBIQUINONE_METABOLIC_PROCESS	GO_UBIQUINONE_METABOLIC_PROCESS		18	-0.63083607	-1.945208	0.0025641026	0.016476797	0.501	3708	tags=50%, list=21%, signal=63%	
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GO_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		122	-0.42032945	-1.938598	0.0	0.017614407	0.53	3653	tags=37%, list=20%, signal=46%	
GO_NEUROINFLAMMATORY_RESPONSE	GO_NEUROINFLAMMATORY_RESPONSE		59	-0.48192075	-1.93448	0.0	0.018016554	0.542	3999	tags=44%, list=22%, signal=56%	
GO_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE	GO_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE		63	-0.47516432	-1.9342368	0.0	0.017774995	0.543	3533	tags=38%, list=20%, signal=47%	
GO_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GO_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE		81	-0.44105923	-1.9339253	0.0	0.017517384	0.543	2359	tags=28%, list=13%, signal=33%	
GO_ALPHA_BETA_T_CELL_PROLIFERATION	GO_ALPHA_BETA_T_CELL_PROLIFERATION		32	-0.5408176	-1.9329405	0.0	0.017473454	0.546	4125	tags=59%, list=23%, signal=77%	
GO_REGULATION_OF_TOLERANCE_INDUCTION	GO_REGULATION_OF_TOLERANCE_INDUCTION		16	-0.6454393	-1.9300745	0.0025575447	0.017917842	0.56	3308	tags=63%, list=18%, signal=76%	
GO_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	GO_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS		212	-0.38782036	-1.9243908	0.0	0.01894699	0.587	4266	tags=38%, list=24%, signal=49%	
GO_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	GO_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN		50	-0.48666474	-1.9132708	0.0	0.021237357	0.638	3448	tags=40%, list=19%, signal=49%	
GO_REGULATION_OF_TRANSCRIPTION_INVOLVED_IN_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE	GO_REGULATION_OF_TRANSCRIPTION_INVOLVED_IN_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE		27	-0.57437605	-1.9098674	0.0	0.021616757	0.651	1973	tags=37%, list=11%, signal=42%	
GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS	GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS		70	-0.4496872	-1.9056411	0.0	0.02214992	0.667	4704	tags=53%, list=26%, signal=71%	
GO_INTERLEUKIN_2_BIOSYNTHETIC_PROCESS	GO_INTERLEUKIN_2_BIOSYNTHETIC_PROCESS		21	-0.6009719	-1.9019911	0.005263158	0.022651447	0.682	3787	tags=52%, list=21%, signal=66%	
GO_NEGATIVE_REGULATION_OF_VIRAL_LIFE_CYCLE	GO_NEGATIVE_REGULATION_OF_VIRAL_LIFE_CYCLE		77	-0.44198254	-1.9002919	0.0	0.022853358	0.687	5322	tags=48%, list=29%, signal=68%	
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	GO_POSITIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS		354	-0.3643213	-1.8986335	0.0	0.022924965	0.697	3838	tags=34%, list=21%, signal=43%	
GO_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	GO_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT		115	-0.416207	-1.8972507	0.0	0.022855885	0.698	3494	tags=37%, list=19%, signal=45%	
GO_TRANSLESION_SYNTHESIS	GO_TRANSLESION_SYNTHESIS		41	-0.5018529	-1.896751	0.0	0.022787355	0.703	4910	tags=46%, list=27%, signal=64%	
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION		90	-0.427266	-1.8954568	0.0	0.022799643	0.704	2975	tags=34%, list=16%, signal=41%	
GO_REGULATION_OF_T_CELL_DIFFERENTIATION	GO_REGULATION_OF_T_CELL_DIFFERENTIATION		129	-0.4084489	-1.891421	0.0	0.023138652	0.711	3964	tags=38%, list=22%, signal=48%	
GO_NEUTROPHIL_HOMEOSTASIS	GO_NEUTROPHIL_HOMEOSTASIS		16	-0.6350677	-1.8875532	0.0024813896	0.023796765	0.724	1999	tags=50%, list=11%, signal=56%	
GO_CYTOKINE_METABOLIC_PROCESS	GO_CYTOKINE_METABOLIC_PROCESS		99	-0.4229449	-1.8831658	0.0	0.024414152	0.735	3911	tags=39%, list=22%, signal=50%	
GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION		86	-0.43110594	-1.8803293	0.0	0.024792826	0.745	3677	tags=38%, list=20%, signal=48%	
GO_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GO_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE		97	-0.42923057	-1.876606	0.0	0.025261857	0.754	2359	tags=28%, list=13%, signal=32%	
GO_CYTOKINE_SECRETION	GO_CYTOKINE_SECRETION		201	-0.3719727	-1.876381	0.0	0.02498971	0.755	3304	tags=34%, list=18%, signal=41%	
GO_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GO_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		183	-0.38489714	-1.8750298	0.0	0.025048122	0.759	3653	tags=34%, list=20%, signal=42%	
GO_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS	GO_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS		81	-0.43413946	-1.8719255	0.0	0.02542791	0.769	2418	tags=25%, list=13%, signal=28%	
GO_PURINERGIC_RECEPTOR_SIGNALING_PATHWAY	GO_PURINERGIC_RECEPTOR_SIGNALING_PATHWAY		25	-0.55811656	-1.8708225	0.0	0.02554848	0.775	2654	tags=32%, list=15%, signal=37%	
GO_INTERLEUKIN_1_PRODUCTION	GO_INTERLEUKIN_1_PRODUCTION		91	-0.42219287	-1.8680876	0.0	0.025939777	0.782	4254	tags=45%, list=24%, signal=59%	
GO_T_CELL_MEDIATED_IMMUNITY	GO_T_CELL_MEDIATED_IMMUNITY		91	-0.42202348	-1.8680266	0.0	0.025675006	0.782	3415	tags=35%, list=19%, signal=43%	
GO_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE	GO_REGULATION_OF_T_HELPER_17_TYPE_IMMUNE_RESPONSE		17	-0.6178848	-1.8637656	0.0050890585	0.026487524	0.797	2273	tags=41%, list=13%, signal=47%	
GO_CENTRIOLE_ASSEMBLY	GO_CENTRIOLE_ASSEMBLY		36	-0.52043915	-1.86371	0.003215434	0.026239447	0.797	1445	tags=31%, list=8%, signal=33%	
GO_T_CELL_ACTIVATION	GO_T_CELL_ACTIVATION		419	-0.35205936	-1.8576678	0.0	0.027408933	0.814	3992	tags=36%, list=22%, signal=45%	
GO_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION		28	-0.54687726	-1.8563582	0.0	0.027583566	0.82	2217	tags=36%, list=12%, signal=41%	
GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	GO_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY		44	-0.49234694	-1.8557161	0.0	0.02752827	0.823	4763	tags=57%, list=26%, signal=77%	
GO_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	GO_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION		21	-0.5878117	-1.8545716	0.0026525198	0.027505934	0.826	1765	tags=48%, list=10%, signal=53%	
GO_VIRAL_RNA_GENOME_REPLICATION	GO_VIRAL_RNA_GENOME_REPLICATION		32	-0.53075314	-1.8528786	0.0	0.027647035	0.831	3528	tags=31%, list=20%, signal=39%	
GO_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	GO_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE		50	-0.4786794	-1.851369	0.0	0.027912064	0.834	4704	tags=50%, list=26%, signal=67%	
GO_PRODUCTION_OF_SMALL_RNA_INVOLVED_IN_GENE_SILENCING_BY_RNA	GO_PRODUCTION_OF_SMALL_RNA_INVOLVED_IN_GENE_SILENCING_BY_RNA		47	-0.48517695	-1.8513092	0.0034482758	0.027635708	0.834	3530	tags=36%, list=20%, signal=45%	
GO_REGULATION_OF_VIRAL_LIFE_CYCLE	GO_REGULATION_OF_VIRAL_LIFE_CYCLE		135	-0.39570573	-1.851198	0.0	0.027380278	0.834	5722	tags=47%, list=32%, signal=69%	
GO_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	GO_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION		28	-0.5332362	-1.8502471	0.002793296	0.027390823	0.834	4208	tags=39%, list=23%, signal=51%	
GO_NATURAL_KILLER_CELL_DIFFERENTIATION	GO_NATURAL_KILLER_CELL_DIFFERENTIATION		18	-0.60923153	-1.8490903	0.0026666666	0.02758454	0.841	2975	tags=39%, list=16%, signal=47%	
GO_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	GO_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY		56	-0.4568878	-1.848648	0.0	0.027503194	0.843	2654	tags=32%, list=15%, signal=38%	
GO_NEUTROPHIL_MIGRATION	GO_NEUTROPHIL_MIGRATION		104	-0.4103052	-1.8470908	0.0	0.027661825	0.846	4261	tags=49%, list=24%, signal=64%	
GO_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	GO_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY		61	-0.44945803	-1.8460821	0.0	0.02774152	0.848	2394	tags=30%, list=13%, signal=34%	
GO_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	GO_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION		87	-0.42941964	-1.8394932	0.0	0.029223122	0.867	3677	tags=40%, list=20%, signal=50%	
GO_REGULATION_OF_CENTRIOLE_REPLICATION	GO_REGULATION_OF_CENTRIOLE_REPLICATION		20	-0.58016586	-1.8390689	0.0	0.029058471	0.868	1445	tags=35%, list=8%, signal=38%	
GO_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	GO_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS		24	-0.56316686	-1.835399	0.0054200543	0.029843153	0.878	3017	tags=58%, list=17%, signal=70%	
GO_GRANULOCYTE_MIGRATION	GO_GRANULOCYTE_MIGRATION		124	-0.39208427	-1.833524	0.0	0.030130442	0.881	4261	tags=48%, list=24%, signal=62%	
GO_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS	GO_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS		18	-0.5957655	-1.8318833	0.0025188916	0.030398307	0.885	2699	tags=44%, list=15%, signal=52%	
GO_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION	GO_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION		28	-0.5432386	-1.8316308	0.0	0.030157482	0.885	3220	tags=46%, list=18%, signal=56%	
