NAME	TITLE	SCORE	
RLN2	na	0.33673772	
FOXRED2	na	0.3367158	
HASPIN	na	0.3365741	
DDX11-AS1	na	0.33579877	
WDR62	na	0.3322241	
MTBP	na	0.33191723	
GGH	na	0.33131102	
PRR11	na	0.33115533	
CDC6	na	0.3302303	
TADA1	na	0.3300996	
MAD2L1	na	0.32974255	
BRIP1	na	0.3295536	
KLHL23	na	0.32881492	
ERCC6L	na	0.32787755	
BRCA2	na	0.32681102	
RMI1	na	0.32679498	
MEX3A	na	0.32671672	
KIAA1841	na	0.3266275	
KIAA0895	na	0.3265585	
CENPO	na	0.3264297	
KDELR3	na	0.32613623	
LINC00858	na	0.32586226	
FZD2	na	0.3254321	
MCIDAS	na	0.32483265	
FOXM1	na	0.32414114	
GPR19	na	0.32411623	
CKS1B	na	0.3233246	
MELK	na	0.3231114	
EMC3-AS1	na	0.32223672	
SHMT1	na	0.32206914	
BOLA3-AS1	na	0.32206225	
NKX6-1	na	0.32197317	
SAPCD2	na	0.3215948	
FSD1	na	0.3213611	
RFC4	na	0.32056296	
SLC16A10	na	0.31978172	
PLS3-AS1	na	0.3181069	
JADE3	na	0.31809247	
BMP8B	na	0.31789353	
TOP2A	na	0.31734613	
LINC01234	na	0.31670064	
CDCA8	na	0.31660166	
LIN9	na	0.316488	
PLK4	na	0.3164496	
TICRR	na	0.31632715	
GPR89A	na	0.3160646	
ACRV1	na	0.31597593	
IQGAP3	na	0.31592217	
NDC80	na	0.31556296	
CDCA5	na	0.31532994	
LINC00471	na	0.3153242	
SKA3	na	0.31444207	
C7orf25	na	0.3143214	
DBF4B	na	0.31341544	
CDC25A	na	0.31257302	
C19orf57	na	0.3121051	
DNAH14	na	0.31172478	
PTH2R	na	0.31031573	
XK	na	0.30941504	
CBX2	na	0.30911893	
LINC01980	na	0.30908155	
ACBD7	na	0.30819142	
PRIM1	na	0.30744746	
IL17D	na	0.3074378	
MIS18A	na	0.30727684	
RBL1	na	0.3072377	
C4orf46	na	0.30678853	
RLN1	na	0.30677363	
UBE2T	na	0.30666542	
SCML2	na	0.3064655	
HJURP	na	0.3060544	
BIRC5	na	0.30599204	
SALL4	na	0.30533013	
GPC2	na	0.30467445	
MESP1	na	0.30464792	
TCAM1P	na	0.3046177	
RAB3IP	na	0.30451724	
SLC29A4	na	0.30421406	
LINC01816	na	0.30417916	
MAP6D1	na	0.30382583	
MSI1	na	0.30357307	
RDM1P5	na	0.30300823	
OR2B6	na	0.30287352	
VASH2	na	0.30286008	
PYCR1	na	0.3017284	
KIAA1549	na	0.3011672	
BRCA1	na	0.30083805	
CNTD2	na	0.3001839	
ANLN	na	0.3000595	
FTCD	na	0.2995411	
KIF2C	na	0.29917926	
PAIP2B	na	0.29916525	
GINS4	na	0.29905394	
HMMR	na	0.29893777	
KDM2B-DT	na	0.2981705	
CCNB2	na	0.2980601	
YBX2	na	0.2980277	
TMSB15B	na	0.29705966	
MPP2	na	0.2968305	
SGO2	na	0.29669273	
RSPO4	na	0.29640135	
CCSAP	na	0.2960894	
C18orf54	na	0.29581636	
CCDC121	na	0.2958143	
LINC02609	na	0.2953139	
LINC00668	na	0.2949287	
KIF14	na	0.29464582	
AURKB	na	0.2945593	
CLCN5	na	0.29433405	
DSN1	na	0.294166	
CRISPLD1	na	0.29388216	
RAMP2-AS1	na	0.29360864	
WDPCP	na	0.29353434	
MORN2	na	0.29341868	
ARHGAP31-AS1	na	0.2928239	
FGF12	na	0.29242635	
NEMP1	na	0.29241574	
KIF24	na	0.2920958	
PEG10	na	0.2911941	
BEND3	na	0.29107893	
LRRC37A9P	na	0.29101303	
ORC1	na	0.2909525	
PHGDH	na	0.29085562	
LINC01297	na	0.290784	
CCDC126	na	0.29060233	
SLC10A4	na	0.290087	
KIF23	na	0.29006717	
CIT	na	0.29004395	
CHCHD2P6	na	0.28984788	
TRIM24	na	0.28983808	
BUB1B	na	0.28958783	
ZNF724	na	0.2895134	
ZNF567	na	0.28867003	
ZYG11A	na	0.2884303	
CFAP45	na	0.28826043	
CDC7	na	0.28822	
TMEM52	na	0.2879337	
RAD51	na	0.28747678	
TMEM170B	na	0.28745022	
UBE2S	na	0.2870918	
LIPG	na	0.2868208	
CHAF1B	na	0.28641158	
DEPDC1B	na	0.28622082	
RP9	na	0.28577772	
XYLB	na	0.28553557	
OIP5	na	0.28549266	
ATAD2	na	0.2854623	
MSH2	na	0.28469995	
UBE2SP1	na	0.2846108	
TYMSOS	na	0.28449452	
DCDC2	na	0.28436485	
RIMS4	na	0.28419814	
FANCD2	na	0.28396997	
RIDA	na	0.28394687	
ZNF232	na	0.28361806	
CHRNB1	na	0.28329578	
STK26	na	0.28313598	
MYLK-AS1	na	0.28265974	
EXO1	na	0.2825232	
DPY19L2P1	na	0.2824931	
E2F3	na	0.2821912	
CNBD2	na	0.2820864	
GTSE1	na	0.28201187	
ZNF530	na	0.28175262	
H3C8	na	0.2815484	
PDX1	na	0.2815432	
MTHFD2	na	0.28149864	
SLC7A10	na	0.28140473	
DIAPH3	na	0.280765	
SPC24	na	0.2805367	
CATSPERG	na	0.28021744	
PLAAT1	na	0.28011444	
CCDC77	na	0.27982134	
IGFBPL1	na	0.27969503	
MCM2	na	0.27968833	
TIGD3	na	0.2796585	
CENPF	na	0.27914825	
MASTL	na	0.2790234	
HSF2BP	na	0.27892554	
SHCBP1	na	0.27867982	
C6orf99	na	0.27859566	
CLGN	na	0.2783478	
H2AC13	na	0.27811477	
ZNF519	na	0.27779797	
PIGM	na	0.27767357	
KNSTRN	na	0.2767265	
DUSP12	na	0.27661297	
FAM184A	na	0.2765703	
SLCO4C1	na	0.2763593	
ZNF829	na	0.27626005	
LINC01534	na	0.27611566	
ILDR2	na	0.27596658	
GPT2	na	0.27583992	
SPC25	na	0.2758271	
BRWD1-AS2	na	0.27574268	
STOX1	na	0.27564558	
PSLNR	na	0.27507085	
EPHX4	na	0.2747223	
KLF11	na	0.274665	
PDCD2L	na	0.27453414	
SYT14	na	0.27420583	
SMKR1	na	0.27392605	
TDRKH-AS1	na	0.27359235	
SKP2	na	0.27299643	
CDKL2	na	0.2728757	
TEDC2	na	0.27249342	
SLC25A5P5	na	0.27238128	
NCAPG	na	0.2723561	
DEFB126	na	0.27224195	
RNFT2	na	0.2721697	
CENPJ	na	0.2718817	
EPCAM	na	0.2715544	
NUP210	na	0.2713316	
CRABP1	na	0.2712809	
DNA2	na	0.27117017	
HTR2C	na	0.2708979	
NANP	na	0.27084026	
FADS2	na	0.2706636	
SLC19A2	na	0.27032655	
LRRIQ4	na	0.26981798	
PSPH	na	0.26967072	
NR2E1	na	0.2690504	
OSER1-DT	na	0.2689945	
NKAIN1	na	0.26896918	
UVRAG-DT	na	0.26872802	
FAM83D	na	0.26864946	
HENMT1	na	0.26858753	
FBN2	na	0.26853457	
TTC26	na	0.26843894	
CEP55	na	0.2676277	
DBF4	na	0.2675702	
TCF19	na	0.2674845	
RNASEH1-AS1	na	0.2672948	
TRMT61B	na	0.26710445	
H3C10	na	0.2670948	
ATP2A1-AS1	na	0.2669425	
U2AF1L5	na	0.26649004	
G2E3-AS1	na	0.2660848	
ZNF337-AS1	na	0.26567453	
XKR9	na	0.2655621	
MEX3B	na	0.26543996	
C16orf87	na	0.26535237	
ALMS1-IT1	na	0.2653041	
ASB3	na	0.26528206	
TTPA	na	0.26511326	
CENPE	na	0.2649793	
SPATA17	na	0.2648243	
MYCN	na	0.2647878	
SLC12A8	na	0.26360407	
CEP76	na	0.26338837	
LRP2	na	0.26287368	
PODXL2	na	0.26282287	
CDC20	na	0.26236084	
MAFG-DT	na	0.2622395	
KHK	na	0.2621374	
RECQL4	na	0.26203883	
MCMDC2	na	0.26196644	
SCN8A	na	0.26196375	
POMGNT2	na	0.261835	
ASPM	na	0.26158252	
RACGAP1	na	0.26126713	
ZNF674-AS1	na	0.26103833	
MIR2052HG	na	0.2599157	
RABGEF1	na	0.25966334	
KCNH8	na	0.25913265	
CBX8	na	0.25898254	
SATB1-AS1	na	0.25893635	
PCAT7	na	0.25893357	
SLC46A1	na	0.2588935	
EPB41L4B	na	0.25876224	
TUBB2B	na	0.25853932	
ACTG1P1	na	0.25852758	
FAM161A	na	0.2583922	
ACAA2	na	0.25828567	
CHEK1	na	0.2581628	
RFC3	na	0.25815174	
TMEM64	na	0.25811327	
TCF24	na	0.25797838	
PSAT1	na	0.25795227	
SEC61A2	na	0.25789294	
FANCC	na	0.2578803	
ZNF473	na	0.25782782	
PRAP1	na	0.25766823	
PTN	na	0.2574797	
KIF18A	na	0.25728428	
ACTL8	na	0.25670928	
LACTB2	na	0.2566644	
CDK2	na	0.2566575	
CEP128	na	0.25659204	
MCEE	na	0.25577018	
CCDC158	na	0.25575066	
GKAP1	na	0.25555208	
SOWAHA	na	0.25553095	
ADAM11	na	0.25539786	
CLSPN	na	0.25539735	
AGBL4	na	0.25516662	
MYCNOS	na	0.25470898	
KIFC1	na	0.25456968	
PANK1	na	0.2544196	
METTL18	na	0.25441748	
TRIM45	na	0.25430834	
MMD	na	0.25394133	
LINC02321	na	0.25359663	
HOOK1	na	0.25352702	
ARHGEF26	na	0.25333494	
RNF157	na	0.2532927	
ACADL	na	0.25320402	
TMSB15A	na	0.25308004	
ZNF761	na	0.2530636	
CHRNA5	na	0.25294673	
TIMM8A	na	0.2528851	
TMEM254-AS1	na	0.25254405	
FIGN	na	0.25251427	
RPA3	na	0.2522203	
CCDC142	na	0.25150287	
CLEC2L	na	0.25148377	
DCDC1	na	0.25104642	
ASF1B	na	0.25093523	
TBC1D31	na	0.25082713	
HSD11B2	na	0.250693	
CDHR3	na	0.25069126	
DSCR8	na	0.2506852	
CDKAL1	na	0.25050575	
C21orf58	na	0.2504063	
SGCE	na	0.25029388	
SMPX	na	0.2502503	
YPEL1	na	0.25002718	
ARHGAP11A	na	0.24981086	
ASGR1	na	0.24950807	
GEN1	na	0.24938759	
LINC02163	na	0.2493579	
CGREF1	na	0.24931031	
GNB3	na	0.24929391	
WNT3	na	0.24915545	
CD3EAP	na	0.2488846	
PLK1	na	0.24873705	
LINC01703	na	0.24822098	
HMGCS1	na	0.2481411	
CENPU	na	0.24796784	
MAP7D2	na	0.24778874	
SRGAP2B	na	0.24763365	
KIF3C	na	0.24742447	
VSTM2L	na	0.24734128	
PRC1	na	0.24709015	
PIF1	na	0.24700266	
ARL13B	na	0.24695328	
LINC02542	na	0.24662505	
DNM1	na	0.24661341	
GINS2	na	0.24642877	
CDK1	na	0.24640742	
ZNF138	na	0.24622974	
TEX41	na	0.24605079	
ELAVL2	na	0.24587257	
RNF182	na	0.24580154	
CASC15	na	0.24562296	
NCAPG2	na	0.24527319	
POLA1	na	0.2447055	
TEFM	na	0.24465284	
FRRS1L	na	0.24441619	
ZNF765	na	0.24438538	
PYGO1	na	0.24432872	
ZNF273	na	0.24425359	
B4GALT3	na	0.24422303	
TLCD3B	na	0.24410415	
H2BC13	na	0.24408756	
CENPP	na	0.2440002	
GGCT	na	0.24380147	
C12orf56	na	0.24363968	
C17orf58	na	0.24362336	
TMPOP2	na	0.24360874	
SS18L1	na	0.2435645	
MUC15	na	0.24339268	
DUXAP8	na	0.2433612	
PLEKHA8	na	0.2431079	
H2BW1	na	0.24298614	
H2BC15	na	0.24269798	
ABHD1	na	0.24229749	
ZNF525	na	0.24225634	
TSPEAR-AS2	na	0.24214353	
LINC01376	na	0.24212876	
H2BC19P	na	0.24211481	
TRIB3	na	0.24163719	
C20orf96	na	0.24149217	
ANKRD26	na	0.24100095	
SNX10	na	0.24098563	
LINC00628	na	0.24092051	
H2BC11	na	0.24080941	
PFN4	na	0.240806	
PLEKHG4B	na	0.2406451	
ELOA-AS1	na	0.24056652	
NUP62CL	na	0.24054831	
CKS2	na	0.240126	
FUT9	na	0.23967789	
KLRG2	na	0.23930205	
FADS1	na	0.2392588	
TTC7B	na	0.23919678	
SMC2	na	0.23919432	
SLC25A19	na	0.23908532	
TET3	na	0.2388843	
SHOX2	na	0.23851758	
APOBEC3B	na	0.23832512	
PDCD6IPP2	na	0.23825587	
DUXAP9	na	0.23822962	
EZH2	na	0.23815854	
H4C8	na	0.23812833	
H4C4	na	0.2381208	
FAR2P1	na	0.23795882	
GPR156	na	0.23780033	
H2BC20P	na	0.23766173	
FBP2	na	0.23758575	
FNDC4	na	0.23734836	
KCNJ11	na	0.23721682	
HLTF	na	0.23716168	
GET4	na	0.23712792	
CEP85	na	0.23696917	
H2BU1	na	0.2367224	
DMBX1	na	0.23665127	
ASCL5	na	0.2362853	
CDCA7	na	0.23627582	
ITGA2B	na	0.2361104	
DUSP23	na	0.2360547	
CCNE2	na	0.23604424	
NNT-AS1	na	0.23570378	
TMPO-AS1	na	0.23569	
SLC29A2	na	0.23555973	
NUDT1	na	0.23551174	
STKLD1	na	0.23551048	
MNX1-AS1	na	0.23498465	
UAP1	na	0.23488405	
CCNA2	na	0.23480561	
KNTC1	na	0.23471436	
CCDC84-DT	na	0.23450992	
ZNF420	na	0.23448634	
BORA	na	0.2343528	
H2BC7	na	0.2342617	
ELOVL4	na	0.23425362	
FRMD5	na	0.23411289	
TAF7L	na	0.23385693	
MYEF2	na	0.23365581	
TUBB4A	na	0.23357472	
TTC25	na	0.23354486	
RPL39P36	na	0.23317127	
STK33	na	0.23316297	
LINC01572	na	0.23290579	
DLX6	na	0.23275572	
ZBTB8B	na	0.23269452	
DONSON	na	0.23249032	
TPBGL	na	0.23244742	
HAUS6	na	0.23229676	
WASF3	na	0.23216702	
SLC1A6	na	0.23210852	
CT75	na	0.23181173	
ZGRF1	na	0.23176058	
CFAP74	na	0.2317603	
RFXAP	na	0.23159003	
ANKRD13B	na	0.23143034	
AMH	na	0.23123361	
KIF27	na	0.23117492	
ZFP30	na	0.23115662	
VRK1	na	0.23108213	
CDKN3	na	0.23103608	
KCNG1	na	0.23083758	
SPEF1	na	0.23034155	
AZIN1-AS1	na	0.23030455	
SMTNL2	na	0.23012443	
H2BC17	na	0.23006152	
OTUD6B	na	0.22985987	
BEX2	na	0.22984749	
ALMS1	na	0.22978531	
RALBP1	na	0.2297108	
PPOX	na	0.22966887	
TAGLN2P1	na	0.2295696	
KRT20	na	0.22945318	
TTC39A	na	0.22943275	
C20orf144	na	0.22930042	
ZP3	na	0.22929198	
IGF2BP3	na	0.22922285	
NUSAP1	na	0.22878915	
PAK3	na	0.22866228	
PTPRG-AS1	na	0.22853799	
AQP11	na	0.2283719	
PPIL6	na	0.22822294	
FNDC5	na	0.22821742	
IFT81	na	0.22817016	
DTL	na	0.22813477	
GPR89B	na	0.22812933	
MIR1915HG	na	0.22810337	
RPGRIP1	na	0.22807515	
TCF15	na	0.22790308	
PRELID3A	na	0.22788878	
UHRF1	na	0.22770715	
KCNMB2-AS1	na	0.22751191	
SYPL1P2	na	0.22727457	
FANCA	na	0.22716479	
CCDC15	na	0.22710696	
TTC32	na	0.22697477	
C17orf67	na	0.22696154	
FBXO5	na	0.22693884	
MDM1	na	0.22691813	
FBXO43	na	0.22691652	
PTPDC1	na	0.22689846	
CENPN	na	0.22689544	
FOXO6	na	0.22688144	
SEMA3D	na	0.22675861	
CCT6P1	na	0.22670105	
HMGN2P15	na	0.22668058	
MAATS1	na	0.2266348	
SQLE	na	0.22656979	
H4C14	na	0.22654748	
SLC5A6	na	0.22625595	
WDR93	na	0.22578463	
ZWINT	na	0.22577329	
TESK2	na	0.22542286	
DMC1	na	0.22530182	
CFAP61	na	0.22529864	
WDHD1	na	0.2252615	
KIF20B	na	0.22513682	
ZFP69B	na	0.22506374	
RNU2-27P	na	0.22489259	
INSIG1	na	0.22478776	
ZNF566	na	0.22464451	
RGS9BP	na	0.22463329	
RIMKLA	na	0.22450761	
CHEK2	na	0.22433622	
LINC02246	na	0.22424999	
KIF11	na	0.22420412	
POU6F2-AS2	na	0.22413321	
RFC5	na	0.2241006	
LINC02041	na	0.22404523	
NDUFAF6	na	0.22403829	
ZNF239	na	0.2239143	
ZBED9	na	0.22373778	
MED12L	na	0.22372924	
FANCI	na	0.22352423	
H2BC21	na	0.22350003	
ITLN1	na	0.22343603	
PDXP	na	0.22339539	
ZNF813	na	0.22331987	
PDSS1	na	0.22330008	
RHEBL1	na	0.22319697	
RIBC2	na	0.22279897	
ALDH1A2	na	0.2227547	
LINC02575	na	0.22254075	
LCLAT1	na	0.22211333	
CCDC18	na	0.22202475	
PRTFDC1	na	0.2219329	
KLF2P1	na	0.22173356	
EEF1E1P1	na	0.22171532	
UBR5-AS1	na	0.22149393	
CDT1	na	0.22113098	
LRRC37A6P	na	0.22112426	
MLF1	na	0.2210915	
TNNC2	na	0.22108269	
TK1	na	0.22087942	
ASRGL1	na	0.22082688	
CLDN2	na	0.22082381	
ATL2	na	0.22082227	
LAGE3	na	0.22069581	
PRR19	na	0.22068873	
YTHDF3-AS1	na	0.22060129	
ZDHHC19	na	0.22058748	
C1orf61	na	0.22049911	
SYT1	na	0.22047545	
FEN1	na	0.220374	
PCOLCE2	na	0.22032796	
AMOT	na	0.2202474	
HAUS5	na	0.22004333	
ABCA9-AS1	na	0.21992809	
DLGAP5	na	0.21989936	
CNTFR	na	0.2198859	
STK4-AS1	na	0.21941356	
KIF20A	na	0.21923968	
IGSF11	na	0.2192283	
REXO5	na	0.21899147	
DZIP1L	na	0.2189031	
CENPM	na	0.21888934	
KPNA2	na	0.21883614	
FAM227A	na	0.21882205	
RAB42	na	0.2185965	
TEX30	na	0.21857202	
C12orf75	na	0.21843478	
WDR92	na	0.21840987	
BOLA1	na	0.21835719	
PDE3B	na	0.21829812	
ZNF680	na	0.21823177	
RASGRF1	na	0.21817021	
PRTG	na	0.21814972	
NKIRAS1	na	0.2179426	
CLDN3	na	0.21771595	
MARCHF10	na	0.21762802	
POLD2P1	na	0.21762443	
MGAT4A	na	0.21759042	
ATP6V0E2	na	0.21747714	
ESYT3	na	0.21746248	
SLITRK5	na	0.21743119	
TLCD1	na	0.2172377	
LINC01456	na	0.21716906	
KRT18P55	na	0.21705255	
LRRIQ1	na	0.21699402	
LDHC	na	0.21695262	
KCNK12	na	0.21689978	
CDC20P1	na	0.21686012	
GSTCD	na	0.21664014	
LIN7A	na	0.21664004	
SMC4	na	0.21663061	
CDCA2	na	0.21653473	
MYO3A	na	0.21635433	
TSPEAR	na	0.21632352	
KLF14	na	0.21617094	
IDI1	na	0.21613812	
ZBTB10	na	0.21608935	
PMS2CL	na	0.21606287	
INCENP	na	0.21598439	
SLC25A43	na	0.2159231	
NRTN	na	0.21590233	
LRRC8B	na	0.21580319	
PRLR	na	0.21571603	
CEP72	na	0.21569291	
KCTD21-AS1	na	0.21568525	
GABRR1	na	0.21567719	
CEP78	na	0.21563625	
SLC30A3	na	0.2154975	
MTX1P1	na	0.2154633	
ATP6V1E2	na	0.21539976	
C2orf15	na	0.21536803	
MORC4	na	0.21536164	
SDK1	na	0.21529669	
PLCH1	na	0.2151204	
CLCN2	na	0.2151019	
C1GALT1C1L	na	0.21506245	
H1-12P	na	0.21500912	
IGSF1	na	0.21494202	
RAD51C	na	0.21491398	
ZSCAN23	na	0.2147849	
RNFT1	na	0.21477565	
KSR1	na	0.21470483	
LRRN1	na	0.21465217	
ESF1	na	0.21465059	
BFSP1	na	0.2142064	
PPAT	na	0.2139545	
KNL1	na	0.2139225	
WDCP	na	0.21391414	
C10orf88B	na	0.21387035	
DLGAP1	na	0.21361476	
MB21D2	na	0.21339263	
CEP152	na	0.2133535	
GPR137C	na	0.21327792	
MED8-AS1	na	0.21327266	
FAAHP1	na	0.21310566	
ITPR1-DT	na	0.21302517	
CELSR3	na	0.21283494	
SH3BP5	na	0.21280275	
DCLRE1B	na	0.21254686	
TCFL5	na	0.21236981	
ZNF687-AS1	na	0.21235524	
TMEM44-AS1	na	0.21235137	
ASAP2	na	0.2122563	
GPATCH11	na	0.21191218	
TOPBP1	na	0.21185897	
PDRG1	na	0.21173853	
HPN	na	0.2116222	
RAD54B	na	0.21134557	
LYSMD1	na	0.21123412	
RPSAP69	na	0.21116002	
CELF5	na	0.21111277	
ATP12A	na	0.21086149	
MED30	na	0.21076682	
MFAP2	na	0.21048607	
LINC00337	na	0.21042092	
MEMO1	na	0.21034808	
TSACC	na	0.21031702	
NT5DC4	na	0.21025336	
TDRD5	na	0.2101773	
CAVIN4	na	0.21012045	
MAGEA1	na	0.2099796	
FZD9	na	0.20990519	
CCDC162P	na	0.20979826	
MAGEA10	na	0.20979731	
RAD9B	na	0.20973028	
UXT-AS1	na	0.20934866	
USP1	na	0.20925958	
TLX3	na	0.20918915	
LIN28B	na	0.20913842	
ACRBP	na	0.20889476	
TMEM38B	na	0.2087286	
ALOX15	na	0.20871028	
CCT6P3	na	0.20865446	
PLEKHB1	na	0.20860513	
TLCD4	na	0.20859627	
S1PR3	na	0.20856522	
DDN-AS1	na	0.20856316	
PHYH	na	0.20845628	
ARHGEF39	na	0.20844537	
H2AW	na	0.20823418	
YIF1B	na	0.20808946	
LRRC9	na	0.2078984	
ZDHHC23	na	0.20773377	
PAGE5	na	0.20770428	
DAB1	na	0.20768875	
COL26A1	na	0.20765796	
NADK2	na	0.20765047	
OR7E62P	na	0.20764889	
TRPC1	na	0.20758954	
PROCA1	na	0.20751446	
METTL6	na	0.20745638	
TAF4	na	0.2074374	
GABBR2	na	0.20711781	
PDIA5	na	0.2069998	
DDX12P	na	0.20681493	
GCKR	na	0.20673749	
RAC3	na	0.20673223	
TMEM187	na	0.20663422	
LRRC43	na	0.20655957	
COX7B2	na	0.2062344	
HSPA13	na	0.20619749	
ENHO	na	0.20614716	
DCST1-AS1	na	0.20594925	
PCSK1N	na	0.20587736	
CENPS-CORT	na	0.20574503	
SCHLAP1	na	0.20569159	
DOC2A	na	0.2056691	
C9orf40	na	0.20561327	
RADIL	na	0.20529735	
CLCN4	na	0.20529549	
POLR3F	na	0.20519836	
ZNF556	na	0.20510392	
GJC1	na	0.2049399	
NUP107	na	0.2047705	
DUS4L	na	0.20474677	
EIF2S2P4	na	0.20472363	
KLHL7	na	0.20460974	
H4C12	na	0.20459077	
TMEM145	na	0.20448808	
ZNF367	na	0.20445001	
TRPM2-AS	na	0.20443527	
NBPF9	na	0.20442058	
EIF2AK3-DT	na	0.2043941	
DARS2	na	0.20435691	
STMN1	na	0.2042681	
IL17RB	na	0.20411919	
CRY1	na	0.20406307	
CFAP52	na	0.20383279	
HNRNPLP2	na	0.20382807	
LNP1	na	0.20365511	
CRH	na	0.20361075	
KCTD7	na	0.2035942	
WDR53	na	0.20352376	
PARD6B	na	0.20350076	
LINC02466	na	0.20330404	
H4C9	na	0.20328386	
LINC01560	na	0.20324259	
CACYBPP2	na	0.20312244	
DLL3	na	0.20299658	
CLPB	na	0.20297383	
FAM171B	na	0.20287688	
C7orf57	na	0.20286204	
ZNF684	na	0.20285632	
RNASEH2A	na	0.2028499	
CASC9	na	0.20281507	
ZNF670	na	0.20278794	
MYBL1	na	0.20277536	
STBD1	na	0.20274472	
GASK1A	na	0.2027359	
WNK3	na	0.20265365	
PSRC1	na	0.20261265	
DYNC1I1	na	0.20240407	
RMI2	na	0.2023652	
CSPG5	na	0.20232639	
HYDIN	na	0.20229232	
GORAB	na	0.20226535	
STRBP	na	0.20218477	
SYCE2	na	0.20215169	
L2HGDH	na	0.20211503	
LEKR1	na	0.20206887	
MCOLN3	na	0.20196839	
ZNF28	na	0.20194498	
CRACD	na	0.2016784	
SV2A	na	0.2016748	
LINC02109	na	0.20153917	
AKR1B1	na	0.20150547	
DPY19L2P3	na	0.2013603	
H2AC7	na	0.20126183	
SPEF2	na	0.20102404	
HELLPAR	na	0.2009844	
SH3KBP1	na	0.2009383	
DIRAS1	na	0.20071995	
AMER1	na	0.2004802	
BCYRN1	na	0.20035563	
TUFT1	na	0.20025657	
C12orf66	na	0.20017958	
ZNF461	na	0.20015949	
E2F5	na	0.20004664	
ANK2	na	0.20000383	
NLGN2	na	0.19987233	
WBP2NL	na	0.1998008	
PSD2	na	0.19978884	
RHCE	na	0.19978115	
MDH1B	na	0.19941618	
SPNS1	na	0.19932741	
MIR4292	na	0.19932145	
WNT8B	na	0.19897993	
DHCR7	na	0.1989242	
TYMS	na	0.19886066	
SPICE1	na	0.19884165	
ARHGAP39	na	0.19883442	
YAE1	na	0.19878326	
CDR2L	na	0.19874232	
LYPD6	na	0.19871996	
CSMD3	na	0.19871762	
CENPH	na	0.19866547	
PET117	na	0.19863912	
USP13	na	0.19805194	
SNORA71C	na	0.19803034	
B4GALT6	na	0.19803004	
NINL	na	0.19756928	
HFM1	na	0.19755252	
FN3K	na	0.19712609	
ZSCAN16	na	0.19676752	
PRPF18	na	0.19660403	
DDN	na	0.1964343	
ESCO2	na	0.1964123	
P2RX5-TAX1BP3	na	0.196264	
CFAP47	na	0.19626148	
ECE2	na	0.19619858	
