NAME	TITLE	SCORE	
SLC12A9-AS1	na	0.26430523	
MAGOHB	na	0.2642745	
HAUS7	na	0.2640914	
GMNN	na	0.26401412	
KMT5C	na	0.263895	
CENPH	na	0.26376843	
RBM8B	na	0.26320842	
ZNF446	na	0.26318407	
DTYMK	na	0.26308656	
C3orf86	na	0.2629924	
GAPDHP63	na	0.26288626	
JOSD2	na	0.26284933	
TMEM160	na	0.26282212	
ASB1	na	0.26261207	
WASH4P	na	0.2623883	
CDK7	na	0.26233223	
C19orf33	na	0.2622292	
CDC45	na	0.26200017	
BCAS1	na	0.2617689	
BRSK2	na	0.26162225	
RPL7P9	na	0.2614188	
RRM2	na	0.2613679	
C19orf81	na	0.26131797	
TSPYL2	na	0.26119646	
FAM72C	na	0.26074398	
MAPKAPK5-AS1	na	0.26040944	
BOLA3	na	0.2602922	
KIF11	na	0.26011086	
LZTS2	na	0.2590884	
RFC4	na	0.2586759	
FAM225A	na	0.25853562	
TMEM86B	na	0.25853065	
LAGE3	na	0.25851873	
CORO7	na	0.25827932	
FANCG	na	0.2582692	
CEP89	na	0.25814864	
SKA3	na	0.25807986	
WDYHV1	na	0.25781038	
KCNJ14	na	0.25774392	
ACD	na	0.25770652	
FBL	na	0.2573562	
PIGU	na	0.25720656	
RPS4XP11	na	0.25699362	
CWF19L1	na	0.25697026	
RPL10AP6	na	0.25690636	
RPS19P3	na	0.2568946	
BUB1	na	0.25687113	
SELENOW	na	0.25683653	
EEF1A1P13	na	0.2566222	
EZH2	na	0.2565379	
LSM8	na	0.25652447	
ZNF586	na	0.25644204	
RNASET2	na	0.25634295	
B4GALNT4	na	0.25612375	
CENPI	na	0.25601745	
EEF1B2P6	na	0.25591353	
RPL24P4	na	0.25590438	
RPS13P2	na	0.25572893	
TRIP10	na	0.25553524	
METTL6	na	0.2554421	
TREM2	na	0.2551629	
C1QL4	na	0.25514033	
DTL	na	0.25513703	
SHISAL2A	na	0.2551055	
YDJC	na	0.25503197	
RDH13	na	0.254825	
PODXL2	na	0.25481802	
CIDECP1	na	0.25471583	
S100P	na	0.25428927	
AP4M1	na	0.25425833	
FTH1P10	na	0.25409335	
CKS2	na	0.2539464	
ZIC5	na	0.25385582	
DTNBP1	na	0.25329334	
ZSWIM9	na	0.253267	
DBIL5P	na	0.25315547	
MYPOP	na	0.2529378	
SHCBP1	na	0.2525822	
JPT1	na	0.2523965	
MELTF	na	0.25230578	
RAB3B	na	0.25219613	
TONSL	na	0.2520523	
SIX2	na	0.2518983	
RPS27AP11	na	0.25175208	
MZT2B	na	0.25174963	
PCOLCE	na	0.25173753	
NACA3P	na	0.2514771	
SMAGP	na	0.2512593	
CDKN2AIPNL	na	0.2512013	
SYP	na	0.25105703	
PGBD1	na	0.2510548	
FAM24B	na	0.25090304	
ZWINT	na	0.25076503	
MCRIP1	na	0.2505543	
FTH1P5	na	0.250465	
GSTO2	na	0.25028384	
FKBP1C	na	0.25018358	
SNRPD1	na	0.25004366	
SAC3D1	na	0.24954648	
IFT52	na	0.24915813	
JMJD6	na	0.24898623	
HS6ST2	na	0.24894504	
ZNF519	na	0.24879313	
RPL26P6	na	0.2487644	
TMPO-AS1	na	0.24868709	
PHLDA2	na	0.2485556	
BGLAP	na	0.24853316	
MIOX	na	0.24836107	
RPL24P2	na	0.2483573	
SNRPGP2	na	0.24827641	
RNASEH2A	na	0.24824797	
C11orf80	na	0.24812962	
SNHG12	na	0.24793968	
TMSB10	na	0.24791205	
SKA1	na	0.24782765	
SLC7A10	na	0.24776793	
HASPIN	na	0.24775136	
IBSP	na	0.24774885	
FLVCR1	na	0.24772659	
PPP1R14BP3	na	0.24758305	
GINS2	na	0.2473056	
ZP3	na	0.24699062	
PLXNA3	na	0.2469784	
RMI2	na	0.2469086	
SNHG7	na	0.24681503	
SNRPB	na	0.2467651	
CDC6	na	0.24674283	
EEF1A1P9	na	0.24658939	
C12orf76	na	0.24653825	
NCBP2AS2	na	0.24652976	
SNHG19	na	0.24645898	
NLE1	na	0.24622136	
DPF1	na	0.24622108	
CTSV	na	0.24585262	
CHML	na	0.24581452	
RPL3P4	na	0.24578704	
POLR3C	na	0.24576391	
PPARG	na	0.24545722	
SLC52A2	na	0.24510075	
LINC01136	na	0.24507232	
PRKCD	na	0.2450708	
FANCB	na	0.24470238	
NEURL3	na	0.24452925	
SMN1	na	0.24448389	
ZNF526	na	0.24428193	
SUPT3H	na	0.24426974	
ALDH16A1	na	0.24424586	
PTP4A3	na	0.24424079	
BLOC1S4	na	0.24422522	
MCM2	na	0.24389485	
TSPEAR-AS2	na	0.24388997	
TRIM52-AS1	na	0.24375406	
LHFPL4	na	0.24366438	
PTGES3L	na	0.24342057	
RPL5P34	na	0.24310446	
CDCA8	na	0.24301626	
GNG4	na	0.24285449	
C11orf98	na	0.24271496	
C10orf88B	na	0.24268705	
RPS3AP6	na	0.24249017	
PNCK	na	0.24248403	
TUBAP2	na	0.24248339	
BBC3	na	0.24241322	
RPS10	na	0.24227571	
C12orf73	na	0.24224375	
RAD54B	na	0.24220058	
EEF1A1P1	na	0.24219143	
MAGED1	na	0.24212648	
BLM	na	0.24207954	
SYNJ2BP-COX16	na	0.24207118	
TMEM151A	na	0.2420031	
RIN1	na	0.24193586	
PARPBP	na	0.24162936	
RAD18	na	0.2415729	
MSH5-SAPCD1	na	0.24122722	
DNMT3A	na	0.24089783	
QPCTL	na	0.2408856	
RBL1	na	0.24066466	
KIF18B	na	0.24061973	
RAE1	na	0.24025472	
SNRPE	na	0.2395864	
NFKBIE	na	0.23955618	
COPS9	na	0.23952188	
TMEM8B	na	0.23949917	
ROMO1	na	0.23937798	
RTKN2	na	0.23895434	
CHD3	na	0.23888393	
PITPNA-AS1	na	0.23865704	
HSF2BP	na	0.23852673	
USE1	na	0.23846632	
RRP9	na	0.238464	
SGO2	na	0.23838525	
EXOSC5	na	0.23831938	
PTDSS2	na	0.2382886	
SDHAF1	na	0.23818444	
CCNE1	na	0.23816048	
LINC00205	na	0.23815718	
HOXC6	na	0.2380998	
LINC01694	na	0.23807569	
SMAP1	na	0.23786962	
SMYD3	na	0.23781091	
POC1A	na	0.23780848	
LPCAT1	na	0.23756531	
KCNF1	na	0.23748325	
PROCA1	na	0.23725253	
MKI67	na	0.23700061	
RAC1P2	na	0.23699471	
STK32C	na	0.23686224	
CDCA4	na	0.23683271	
RFXANK	na	0.23664898	
MAD2L1	na	0.23652296	
FAM83D	na	0.23652142	
ZNF239	na	0.23647796	
RAD51C	na	0.23600668	
EEF1A1P12	na	0.23585454	
CSPG5	na	0.23579466	
PCSK1N	na	0.2357447	
ARF4-AS1	na	0.23557596	
PIF1	na	0.2353989	
CDIPTOSP	na	0.23532909	
CFAP410	na	0.23529935	
RPL13P12	na	0.23527148	
SMOX	na	0.23516496	
CYTOR	na	0.23506506	
GTSE1	na	0.2350199	
SALL2	na	0.23494504	
EEF1AKMT2	na	0.23489186	
PLP2	na	0.23483832	
PACSIN1	na	0.23466061	
RCE1	na	0.23451734	
G6PD	na	0.23444586	
TYMS	na	0.23422384	
PWWP2B	na	0.23397794	
EEF1A1P16	na	0.23397407	
BOLA2B	na	0.23397154	
BLOC1S3	na	0.23376535	
LIG1	na	0.23368701	
NCAPH	na	0.23366384	
MTHFD1L	na	0.23340404	
ZSCAN2	na	0.23328722	
BTG3	na	0.2332411	
RPL7AP66	na	0.23312204	
EEF1A1P5	na	0.23285505	
SLC12A5-AS1	na	0.23283142	
KCNH2	na	0.23270422	
SLC6A11	na	0.23265333	
CEP72	na	0.23239066	
TMEM145	na	0.23229146	
VEGFB	na	0.23224702	
KCNMB3	na	0.23217376	
PIGZ	na	0.23208323	
HES6	na	0.23196647	
LINC01619	na	0.23181938	
SMIM32	na	0.23175909	
ETV2	na	0.23165852	
SNHG11	na	0.23148565	
TUBBP1	na	0.23141494	
IL17RE	na	0.23132381	
MYO1A	na	0.23129152	
HCG15	na	0.2312768	
RPL35P2	na	0.23104984	
ZNF761	na	0.23084803	
SLC22A20P	na	0.23083794	
DEPDC1B	na	0.23068468	
ZACN	na	0.23053496	
FTH1P16	na	0.2304109	
TMEM251	na	0.23035932	
TEAD2	na	0.23029599	
EEF1A1P19	na	0.23020552	
MMP9	na	0.23007154	
LSM7	na	0.22999215	
NOSIP	na	0.22990616	
POLH-AS1	na	0.22987054	
LRFN1	na	0.22972132	
CITED1	na	0.22969028	
GRIK4	na	0.22962075	
TMEM74B	na	0.2295747	
RPS3AP26	na	0.22945444	
SDHAF4	na	0.22939293	
ECEL1	na	0.22934966	
SNRPGP10	na	0.22921048	
MOSPD3	na	0.22920652	
GPR19	na	0.22920513	
RPL22P1	na	0.22910658	
PCBP4	na	0.22908376	
RPL7P1	na	0.22898711	
VWA5B2	na	0.2286623	
ITM2C	na	0.22856864	
NDC80	na	0.22833157	
YAE1	na	0.22823986	
CHEK2	na	0.22812533	
NT5C	na	0.22802736	
MIR1915HG	na	0.22794065	
LYPD3	na	0.22782005	
RPL3P7	na	0.22772835	
CMTM3	na	0.22761571	
C20orf96	na	0.22758135	
ADPRHL1	na	0.2275226	
CCDC137	na	0.2274316	
COL2A1	na	0.22712591	
GTF3C6	na	0.22696654	
GGN	na	0.22695999	
RENBP	na	0.2268792	
UPK1A-AS1	na	0.22676438	
XRCC2	na	0.2265064	
PPIH	na	0.22635977	
ITGAE	na	0.22609702	
GAPDHP65	na	0.22604628	
DBN1	na	0.226014	
MND1	na	0.2259922	
FOXK1	na	0.22589101	
FAM155B	na	0.22582622	
RPS3AP21	na	0.2257594	
BANF1P3	na	0.22570825	
SNRPD2	na	0.22563691	
SGO1	na	0.225454	
PRC1	na	0.22524637	
ASIC1	na	0.22521767	
PSPH	na	0.22517857	
MED10	na	0.22511312	
EEF1A1P6	na	0.22508772	
RPL7P32	na	0.22493733	
WASHC1	na	0.22478434	
H1-4	na	0.22477812	
TUBB2A	na	0.22474305	
GPATCH1	na	0.2245762	
DDX39A	na	0.22450554	
SNORD104	na	0.2244413	
TDRKH-AS1	na	0.22430348	
SFT2D1	na	0.22408175	
FANCI	na	0.22405167	
H2AZ2P1	na	0.22399406	
BCL7C	na	0.22383328	
GABRD	na	0.22372113	
RPL21P75	na	0.2236915	
MCCD1	na	0.22364636	
RNF113A	na	0.22349465	
FAM207A	na	0.22342798	
SRPK3	na	0.22338755	
DLGAP3	na	0.22318128	
C12orf45	na	0.22311987	
CENPL	na	0.22308353	
PANK2-AS1	na	0.22308187	
FTLP3	na	0.22304532	
ART5	na	0.22294007	
C1orf35	na	0.22271723	
BCAM	na	0.22268878	
MMP11	na	0.22256833	
MED30	na	0.22253808	
PGP	na	0.22238326	
GNB3	na	0.22233184	
WASH2P	na	0.22232178	
CHTF18	na	0.22230002	
SSTR5-AS1	na	0.22229907	
IMPDH2	na	0.22223221	
SNORD99	na	0.2221872	
WASH9P	na	0.22193961	
DUSP12	na	0.2219293	
CDCA2	na	0.22185333	
RFC2	na	0.22180912	
BACE1-AS	na	0.22176501	
MUC12	na	0.22166142	
TNFSF9	na	0.22165664	
COX6A1P2	na	0.22155355	
TESMIN	na	0.22149192	
E2F2	na	0.2214784	
XXYLT1	na	0.22146492	
SNHG26	na	0.22141327	
SPC24	na	0.22135097	
ACVR2B	na	0.22103289	
MAGEH1	na	0.22101831	
TTLL4	na	0.22091205	
RPS14P8	na	0.22090521	
TMEM147	na	0.22088741	
RHNO1	na	0.22085498	
RPL23A	na	0.22063144	
FOXM1	na	0.22060907	
GUCY1B2	na	0.22047745	
MRAP2	na	0.22046104	
MIER2	na	0.220348	
IKBIP	na	0.22022009	
LINC01121	na	0.2200593	
CYP2W1	na	0.22004172	
LGALS3BP	na	0.21990183	
LSM11	na	0.21986642	
RPL17P34	na	0.21966434	
TPRN	na	0.2195123	
NOL4L	na	0.21896242	
VIL1	na	0.21893099	
DCUN1D5	na	0.2188669	
TOP1MT	na	0.2188592	
RPL21P28	na	0.21877156	
DKKL1	na	0.21874376	
CFAP298	na	0.21868788	
PLEKHG4	na	0.21863194	
SMYD5	na	0.21860662	
CLEC2L	na	0.2185766	
TTC39A	na	0.21856843	
ATP5F1EP2	na	0.21851945	
RBP2	na	0.21833964	
TMEM120B	na	0.21809071	
VPS72	na	0.21804963	
PEG10	na	0.21798563	
ZNF133	na	0.21791612	
FER1L4	na	0.2177939	
SLC10A3	na	0.21744387	
EGLN2	na	0.21730189	
TYSND1	na	0.21728481	
PHOSPHO2	na	0.21723692	
CKAP2L	na	0.2172222	
H4C5	na	0.2172016	
NKX3-2	na	0.21714932	
SPDL1	na	0.21702865	
KIF5A	na	0.21690865	
EEF1A1P38	na	0.21689218	
BMF	na	0.21684237	
SPOCD1	na	0.21663465	
LINC01977	na	0.21653189	
FTH1P12	na	0.21612126	
SYCE1L	na	0.2161059	
DDIT3	na	0.21601307	
CENPF	na	0.21597049	
PDZD7	na	0.21587034	
ADCY10P1	na	0.2158141	
SS18L2	na	0.2157539	
FTH1P11	na	0.21570015	
SNHG1	na	0.21563087	
TMEM63C	na	0.21561447	
CEP131	na	0.21558501	
SUV39H1	na	0.21557248	
BFSP1	na	0.21554972	
UBE2M	na	0.21535863	
RRP12	na	0.21525009	
EPB41L4A-AS1	na	0.21516864	
CXCL16	na	0.21510394	
CACNG8	na	0.21479358	
RRP1	na	0.21469918	
SARNP	na	0.21469462	
RACGAP1	na	0.21450348	
BAK1	na	0.21448943	
MCM7	na	0.21434425	
ATP6V1B1	na	0.21434368	
PDE9A	na	0.21428235	
PPP1R14B	na	0.21424073	
SELENOM	na	0.21421732	
KAZALD1	na	0.21415392	
SPSB2	na	0.2141392	
DLGAP5	na	0.21401818	
FBLIM1	na	0.21387629	
PHLDB3	na	0.21381973	
CENPQ	na	0.2136984	
GLA	na	0.21368957	
EEF1G	na	0.2136749	
NFKBIL1	na	0.2135996	
METTL21A	na	0.21345395	
PTMAP5	na	0.21342646	
ZNF865	na	0.21331349	
EEF1A1P24	na	0.21318123	
PGLS	na	0.21315207	
SLC4A11	na	0.21309693	
ZBTB11-AS1	na	0.21307616	
SLC45A4	na	0.21306854	
DBF4	na	0.21298559	
RPS15P4	na	0.2128775	
RPL18A	na	0.2126091	
LGALS3	na	0.2125927	
EPPK1	na	0.21257089	
LINC00346	na	0.21239552	
RNY4P10	na	0.2123345	
NPIPP1	na	0.21232283	
TYRO3	na	0.21215919	
HSPB1	na	0.21167007	
SNRPF	na	0.21145278	
SENP3	na	0.2114288	
ABCA17P	na	0.21129471	
KREMEN2	na	0.21125637	
TMEM65	na	0.21125214	
CDC25B	na	0.21119288	
RSPH14	na	0.21112297	
FAM53B	na	0.21112089	
KCNQ4	na	0.21099189	
OR7E38P	na	0.21097097	
CMTM7	na	0.21090716	
VRK1	na	0.21078275	
ZNF836	na	0.21078122	
FLYWCH2	na	0.21078002	
SPRED3	na	0.21072333	
CACYBP	na	0.21069941	
STMN1	na	0.21059372	
AP1M2	na	0.21049832	
HELLS	na	0.2104636	
KISS1R	na	0.21031056	
MAPRE1	na	0.21014395	
EEF1A1P10	na	0.21012956	
TINCR	na	0.21010995	
LYAR	na	0.20999338	
RCOR2	na	0.2099395	
ZNF385C	na	0.2098803	
TK1	na	0.20978893	
WASH8P	na	0.20972976	
UCK2	na	0.20971192	
TACR2	na	0.20967792	
MXD3	na	0.20953967	
NDUFAF2	na	0.20952956	
CKMT1B	na	0.20952867	
EIF2S2P4	na	0.20951533	
ELF3-AS1	na	0.20944048	
MTA3	na	0.2094358	
RPL5P1	na	0.20937249	
NCAPG	na	0.2092846	
ZNF771	na	0.2092177	
SLC30A3	na	0.20918831	
PDGFA	na	0.20900925	
ZNF20	na	0.20889273	
BRIX1	na	0.20879592	
KRT8P12	na	0.20878766	
PET100	na	0.20849407	
HSD11B2	na	0.20833728	
UCKL1	na	0.2083303	
ACHE	na	0.20831315	
RSPH9	na	0.20798118	
DUSP13	na	0.20797242	
SMG9	na	0.20796779	
SIM2	na	0.20773546	
TPD52L2	na	0.20771642	
CASKIN1	na	0.2075975	
DYNLRB1	na	0.207586	
DRC1	na	0.20756069	
RAB34	na	0.20753177	
GPC3	na	0.20748223	
LINC00668	na	0.20724528	
MSTO2P	na	0.20705272	
PLEKHG4B	na	0.20696802	
KIF20A	na	0.2066383	
MAPK12	na	0.20659459	
CTDSPL	na	0.20609708	
KIAA0930	na	0.2060925	
SLC26A6	na	0.2060899	
ZHX1-C8orf76	na	0.206037	
CBX6	na	0.20593093	
ARL3	na	0.2056855	
TUFT1	na	0.20551673	
FIZ1	na	0.20537515	
DPCD	na	0.20535386	
TAX1BP3	na	0.20503967	
BEX3	na	0.20501697	
UNC119	na	0.20485926	
SEC61G	na	0.20478484	
ZNF530	na	0.20473424	
PBK	na	0.20471708	
CCDC127	na	0.20469645	
FOXP4-AS1	na	0.20468032	
RPS5	na	0.20454255	
S100A10	na	0.20454131	
ASH1L-AS1	na	0.2044506	
FANCE	na	0.20442355	
RPS3AP5	na	0.20440914	
BEX1	na	0.20428158	
PRXL2B	na	0.20427442	
C7orf50	na	0.2040633	
FTH1P2	na	0.20400004	
FBXO43	na	0.20398691	
FTH1P7	na	0.20393294	
HSPBP1	na	0.20391718	
HRAS	na	0.20389768	
SERPINH1	na	0.20384364	
