NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_TELOMERE_CAPPING	GO_TELOMERE_CAPPING		49	0.4705134	1.7129585	0.0	0.067145325	0.999	1898	tags=22%, list=9%, signal=25%	
GO_PENTOSE_METABOLIC_PROCESS	GO_PENTOSE_METABOLIC_PROCESS		15	0.620104	1.7113898	0.010657194	0.06736482	0.999	3933	tags=47%, list=19%, signal=58%	
GO_DNA_RECOMBINATION	GO_DNA_RECOMBINATION		265	0.36707196	1.7019014	0.0	0.07325589	1.0	5042	tags=35%, list=25%, signal=45%	
GO_POSITIVE_REGULATION_OF_CYTOKINESIS	GO_POSITIVE_REGULATION_OF_CYTOKINESIS		29	0.5196452	1.6977657	0.008196721	0.07507621	1.0	2990	tags=38%, list=15%, signal=44%	
GO_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION	GO_DNA_STRAND_ELONGATION_INVOLVED_IN_DNA_REPLICATION		17	0.59332246	1.6874249	0.013289036	0.08200181	1.0	6411	tags=71%, list=31%, signal=103%	
GO_CHROMOSOME_CONDENSATION	GO_CHROMOSOME_CONDENSATION		37	0.49042007	1.6821795	0.0017094017	0.085035175	1.0	5883	tags=54%, list=29%, signal=76%	
GO_METAPHASE_PLATE_CONGRESSION	GO_METAPHASE_PLATE_CONGRESSION		56	0.44729376	1.6812822	0.004830918	0.084505334	1.0	3535	tags=34%, list=17%, signal=41%	
GO_DNA_STRAND_ELONGATION	GO_DNA_STRAND_ELONGATION		24	0.5462644	1.6807574	0.0088495575	0.083770104	1.0	5400	tags=54%, list=26%, signal=74%	
GO_NON_MOTILE_CILIUM_ASSEMBLY	GO_NON_MOTILE_CILIUM_ASSEMBLY		54	0.4584031	1.6790162	0.0045941807	0.08426564	1.0	3514	tags=37%, list=17%, signal=45%	
GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	GO_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS		132	0.3903289	1.6732268	0.0	0.08769937	1.0	3348	tags=27%, list=16%, signal=32%	
GO_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION	GO_ANTERIOR_POSTERIOR_AXIS_SPECIFICATION		40	0.47891882	1.6720829	0.0050251256	0.08762325	1.0	2480	tags=30%, list=12%, signal=34%	
GO_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	GO_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT		37	0.49611127	1.6719584	0.006451613	0.086621255	1.0	2565	tags=32%, list=13%, signal=37%	
GO_DOPAMINE_TRANSPORT	GO_DOPAMINE_TRANSPORT		40	0.47475833	1.6718708	0.008103727	0.08562601	1.0	2213	tags=30%, list=11%, signal=34%	
GO_CILIARY_BASAL_BODY_PLASMA_MEMBRANE_DOCKING	GO_CILIARY_BASAL_BODY_PLASMA_MEMBRANE_DOCKING		95	0.41207206	1.6703781	0.0015151515	0.08589453	1.0	5189	tags=36%, list=25%, signal=48%	
GO_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY	GO_CILIUM_OR_FLAGELLUM_DEPENDENT_CELL_MOTILITY		84	0.41450784	1.6676673	0.0075301207	0.08713186	1.0	4390	tags=43%, list=21%, signal=54%	
GO_REGULATION_OF_CHROMOSOME_SEPARATION	GO_REGULATION_OF_CHROMOSOME_SEPARATION		59	0.44986853	1.6629292	0.0030959751	0.08990226	1.0	5633	tags=51%, list=28%, signal=70%	
GO_SYNAPTONEMAL_COMPLEX_ORGANIZATION	GO_SYNAPTONEMAL_COMPLEX_ORGANIZATION		18	0.58545333	1.6605592	0.01598579	0.090675145	1.0	4736	tags=56%, list=23%, signal=72%	
GO_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT	GO_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT		19	0.564977	1.6592712	0.024305556	0.090754524	1.0	709	tags=21%, list=3%, signal=22%	
GO_TELOMERE_ORGANIZATION	GO_TELOMERE_ORGANIZATION		162	0.3772698	1.652839	0.0	0.09513587	1.0	4365	tags=28%, list=21%, signal=36%	
GO_DNA_GEOMETRIC_CHANGE	GO_DNA_GEOMETRIC_CHANGE		112	0.39506143	1.6484945	0.0	0.09760303	1.0	4676	tags=32%, list=23%, signal=41%	
GO_INTRACILIARY_TRANSPORT	GO_INTRACILIARY_TRANSPORT		51	0.44801298	1.6480478	0.0016233766	0.09697809	1.0	3514	tags=35%, list=17%, signal=43%	
GO_NEGATIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	GO_NEGATIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION		19	0.5553331	1.6430581	0.017605634	0.10051575	1.0	4874	tags=47%, list=24%, signal=62%	
GO_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION	GO_NEGATIVE_REGULATION_OF_CHROMOSOME_SEGREGATION		42	0.47154337	1.6394161	0.004830918	0.10257967	1.0	5450	tags=50%, list=27%, signal=68%	
GO_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION	GO_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION		54	0.43554917	1.6284595	0.004901961	0.11234722	1.0	5450	tags=48%, list=27%, signal=65%	
GO_MITOTIC_SPINDLE_ASSEMBLY	GO_MITOTIC_SPINDLE_ASSEMBLY		56	0.43288848	1.6281197	0.0049261083	0.11150164	1.0	2851	tags=27%, list=14%, signal=31%	
GO_SPERM_MOTILITY	GO_SPERM_MOTILITY		64	0.42735255	1.6228648	0.004518072	0.1157546	1.0	3270	tags=36%, list=16%, signal=43%	
GO_ACYLGLYCEROL_HOMEOSTASIS	GO_ACYLGLYCEROL_HOMEOSTASIS		30	0.4986657	1.6194121	0.011904762	0.11799537	1.0	3295	tags=43%, list=16%, signal=52%	
GO_NEGATIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE	GO_NEGATIVE_REGULATION_OF_METAPHASE_ANAPHASE_TRANSITION_OF_CELL_CYCLE		36	0.47551385	1.6181859	0.011456628	0.11804656	1.0	5440	tags=53%, list=27%, signal=72%	
GO_CHROMOSOME_LOCALIZATION	GO_CHROMOSOME_LOCALIZATION		71	0.4161407	1.6126528	0.0015527951	0.1225448	1.0	3917	tags=34%, list=19%, signal=42%	
GO_NEGATIVE_REGULATION_OF_DNA_REPAIR	GO_NEGATIVE_REGULATION_OF_DNA_REPAIR		34	0.47279185	1.5983502	0.011608624	0.13787906	1.0	4874	tags=32%, list=24%, signal=42%	
GO_PROTEIN_LOCALIZATION_TO_CILIUM	GO_PROTEIN_LOCALIZATION_TO_CILIUM		49	0.44215435	1.5983253	0.009630819	0.13651012	1.0	3845	tags=31%, list=19%, signal=38%	
GO_DNA_METHYLATION_INVOLVED_IN_GAMETE_GENERATION	GO_DNA_METHYLATION_INVOLVED_IN_GAMETE_GENERATION		15	0.5885065	1.5979602	0.027681662	0.13556807	1.0	4440	tags=47%, list=22%, signal=60%	
GO_MISMATCH_REPAIR	GO_MISMATCH_REPAIR		35	0.4785475	1.5946299	0.01618123	0.13819543	1.0	5280	tags=49%, list=26%, signal=65%	
GO_POSITIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	GO_POSITIVE_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY		33	0.4811543	1.5944426	0.020236088	0.13708119	1.0	3631	tags=36%, list=18%, signal=44%	
GO_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION	GO_REGULATION_OF_DNA_DEPENDENT_DNA_REPLICATION		48	0.44641557	1.594336	0.0082236845	0.13588287	1.0	4310	tags=38%, list=21%, signal=47%	
GO_MITOTIC_CHROMOSOME_CONDENSATION	GO_MITOTIC_CHROMOSOME_CONDENSATION		17	0.5565822	1.5855142	0.028880866	0.14548735	1.0	6583	tags=76%, list=32%, signal=113%	
GO_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY	GO_DNA_DEPENDENT_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY		42	0.4560853	1.5835408	0.011744967	0.14661749	1.0	4365	tags=43%, list=21%, signal=54%	
GO_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS	GO_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS		41	0.44292647	1.5785055	0.0063897762	0.15182045	1.0	3210	tags=32%, list=16%, signal=38%	
GO_MITOCHONDRIAL_GENOME_MAINTENANCE	GO_MITOCHONDRIAL_GENOME_MAINTENANCE		22	0.53594816	1.5781648	0.029668411	0.1508985	1.0	2674	tags=41%, list=13%, signal=47%	
GO_DNA_REPLICATION_CHECKPOINT	GO_DNA_REPLICATION_CHECKPOINT		15	0.5772629	1.5775291	0.023608768	0.15038201	1.0	3960	tags=53%, list=19%, signal=66%	
GO_ORGAN_OR_TISSUE_SPECIFIC_IMMUNE_RESPONSE	GO_ORGAN_OR_TISSUE_SPECIFIC_IMMUNE_RESPONSE		27	0.49395493	1.5761231	0.024390243	0.150788	1.0	4384	tags=48%, list=21%, signal=61%	
GO_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION	GO_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION		26	0.5003617	1.5685658	0.03548387	0.15909676	1.0	5074	tags=54%, list=25%, signal=72%	
GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	GO_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION		46	0.44189134	1.5643826	0.014446228	0.16305946	1.0	5015	tags=37%, list=25%, signal=49%	
GO_MITOTIC_DNA_REPLICATION	GO_MITOTIC_DNA_REPLICATION		15	0.5727587	1.5521661	0.036206897	0.17849252	1.0	5280	tags=67%, list=26%, signal=90%	
GO_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	GO_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE		33	0.46219534	1.5515828	0.013355592	0.1777213	1.0	3660	tags=36%, list=18%, signal=44%	
GO_SULFUR_COMPOUND_TRANSPORT	GO_SULFUR_COMPOUND_TRANSPORT		42	0.44255328	1.5507348	0.023961661	0.17738026	1.0	4120	tags=38%, list=20%, signal=48%	
GO_MALE_GAMETE_GENERATION	GO_MALE_GAMETE_GENERATION		415	0.32158655	1.5408188	0.0	0.19064815	1.0	4555	tags=29%, list=22%, signal=37%	
GO_REGULATION_OF_NUCLEAR_DIVISION	GO_REGULATION_OF_NUCLEAR_DIVISION		173	0.34537134	1.5361062	0.0	0.19632922	1.0	4009	tags=30%, list=20%, signal=37%	
GO_AXIS_SPECIFICATION	GO_AXIS_SPECIFICATION		74	0.39471433	1.5353053	0.0057971017	0.19590108	1.0	2889	tags=26%, list=14%, signal=30%	
GO_APPENDAGE_MORPHOGENESIS	GO_APPENDAGE_MORPHOGENESIS		135	0.36043125	1.5323654	0.004201681	0.19874239	1.0	5461	tags=36%, list=27%, signal=48%	
GO_CATECHOLAMINE_BIOSYNTHETIC_PROCESS	GO_CATECHOLAMINE_BIOSYNTHETIC_PROCESS		18	0.5325893	1.5313163	0.044596914	0.1986845	1.0	1794	tags=28%, list=9%, signal=30%	
GO_HISTONE_H3_K27_METHYLATION	GO_HISTONE_H3_K27_METHYLATION		19	0.5175489	1.5308971	0.037996545	0.19768085	1.0	6321	tags=58%, list=31%, signal=84%	
GO_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT	GO_REGULATION_OF_MICROTUBULE_BASED_MOVEMENT		29	0.47016677	1.5289207	0.035714287	0.19931085	1.0	4346	tags=41%, list=21%, signal=52%	
GO_CHROMATIN_REMODELING	GO_CHROMATIN_REMODELING		159	0.35252976	1.5288848	0.0013661202	0.19776356	1.0	4774	tags=27%, list=23%, signal=35%	
GO_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING	GO_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING		17	0.53454703	1.5277389	0.033568904	0.197876	1.0	2543	tags=35%, list=12%, signal=40%	
GO_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM	GO_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM		264	0.32976705	1.5273589	0.002538071	0.19686174	1.0	4823	tags=33%, list=24%, signal=43%	
GO_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE	GO_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE		17	0.5366256	1.5251731	0.028268551	0.19866005	1.0	5807	tags=65%, list=28%, signal=90%	
