NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_OLIGOSACCHARIDE_LIPID_INTERMEDIATE_BIOSYNTHETIC_PROCESS	GO_OLIGOSACCHARIDE_LIPID_INTERMEDIATE_BIOSYNTHETIC_PROCESS	Details ...	20	-0.6254352	-1.9105449	0.0	0.08180319	0.606	3227	tags=55%, list=17%, signal=66%	
GO_POSITIVE_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION	Details ...	22	-0.5971721	-1.8968012	0.0023201855	0.0898673	0.663	2361	tags=45%, list=13%, signal=52%	
GO_MAMMARY_GLAND_DUCT_MORPHOGENESIS	GO_MAMMARY_GLAND_DUCT_MORPHOGENESIS	Details ...	30	-0.55163616	-1.861161	0.0021929825	0.1264235	0.819	1796	tags=27%, list=10%, signal=29%	
GO_INTRACILIARY_TRANSPORT	GO_INTRACILIARY_TRANSPORT	Details ...	52	-0.47525007	-1.8293601	0.0	0.16626735	0.907	3917	tags=44%, list=21%, signal=56%	
GO_ENDOCARDIAL_CUSHION_DEVELOPMENT	GO_ENDOCARDIAL_CUSHION_DEVELOPMENT	Details ...	43	-0.48998463	-1.8290143	0.0	0.15831783	0.907	3414	tags=42%, list=18%, signal=51%	
GO_ORGAN_INDUCTION	GO_ORGAN_INDUCTION	Details ...	21	-0.594266	-1.8263117	0.0	0.15508042	0.917	3135	tags=43%, list=17%, signal=51%	
GO_ACTIVATION_OF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY	GO_ACTIVATION_OF_NF_KAPPAB_INDUCING_KINASE_ACTIVITY		17	-0.6234439	-1.8207165	0.0066225166	0.15680015	0.929	1021	tags=35%, list=5%, signal=37%	
GO_NEUTROPHIL_MIGRATION	GO_NEUTROPHIL_MIGRATION		99	-0.42286906	-1.8173269	0.0	0.15547244	0.934	5536	tags=49%, list=30%, signal=70%	
GO_MICROTUBULE_BASED_MOVEMENT	GO_MICROTUBULE_BASED_MOVEMENT		276	-0.36470366	-1.8129796	0.0	0.15602553	0.944	3357	tags=33%, list=18%, signal=39%	
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_8_SECRETION	GO_POSITIVE_REGULATION_OF_INTERLEUKIN_8_SECRETION		15	-0.64576155	-1.806839	0.0064935065	0.15793295	0.949	5532	tags=80%, list=30%, signal=113%	
GO_SPERM_CAPACITATION	GO_SPERM_CAPACITATION		17	-0.6233746	-1.7981786	0.0	0.16580425	0.962	2541	tags=41%, list=14%, signal=48%	
GO_EPITHELIAL_CELL_MORPHOGENESIS	GO_EPITHELIAL_CELL_MORPHOGENESIS		31	-0.53291523	-1.7951852	0.0	0.16411397	0.963	2332	tags=32%, list=12%, signal=37%	
GO_INTERLEUKIN_5_PRODUCTION	GO_INTERLEUKIN_5_PRODUCTION		16	-0.6165933	-1.784338	0.008658009	0.17718993	0.977	4073	tags=69%, list=22%, signal=88%	
GO_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS	GO_BRANCHING_INVOLVED_IN_MAMMARY_GLAND_DUCT_MORPHOGENESIS		23	-0.5632085	-1.7825295	0.009569378	0.17384143	0.977	1796	tags=26%, list=10%, signal=29%	
GO_VENTRICULAR_SYSTEM_DEVELOPMENT	GO_VENTRICULAR_SYSTEM_DEVELOPMENT		28	-0.5229091	-1.7791344	0.0046189376	0.17374554	0.982	2052	tags=39%, list=11%, signal=44%	
GO_SPECIFICATION_OF_SYMMETRY	GO_SPECIFICATION_OF_SYMMETRY		117	-0.39872718	-1.7775339	0.0	0.17060575	0.985	3173	tags=32%, list=17%, signal=38%	
GO_SIGNAL_TRANSDUCTION_INVOLVED_IN_REGULATION_OF_GENE_EXPRESSION	GO_SIGNAL_TRANSDUCTION_INVOLVED_IN_REGULATION_OF_GENE_EXPRESSION		16	-0.62090135	-1.777288	0.006263048	0.16551106	0.985	3702	tags=56%, list=20%, signal=70%	
GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_INTERCONVERSION	GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_INTERCONVERSION		29	-0.53167605	-1.7694404	0.0043010754	0.17351258	0.99	1110	tags=28%, list=6%, signal=29%	
GO_PEROXISOME_ORGANIZATION	GO_PEROXISOME_ORGANIZATION		76	-0.4326794	-1.762883	0.0	0.179995	0.991	3830	tags=38%, list=20%, signal=48%	
GO_LYMPHOCYTE_MIGRATION	GO_LYMPHOCYTE_MIGRATION		97	-0.41000986	-1.7566478	0.0	0.18647654	0.992	5239	tags=47%, list=28%, signal=65%	
GO_ENDOCARDIAL_CUSHION_MORPHOGENESIS	GO_ENDOCARDIAL_CUSHION_MORPHOGENESIS		34	-0.4984013	-1.7469213	0.00477327	0.19798008	0.995	3414	tags=44%, list=18%, signal=54%	
GO_PROSTATE_GLAND_MORPHOGENESIS	GO_PROSTATE_GLAND_MORPHOGENESIS		26	-0.5370453	-1.7457641	0.0064102565	0.19448377	0.996	3596	tags=50%, list=19%, signal=62%	
GO_B_CELL_RECEPTOR_SIGNALING_PATHWAY	GO_B_CELL_RECEPTOR_SIGNALING_PATHWAY		111	-0.39525935	-1.741754	0.0	0.19690233	0.996	7612	tags=61%, list=41%, signal=103%	
GO_GOLGI_TO_ENDOSOME_TRANSPORT	GO_GOLGI_TO_ENDOSOME_TRANSPORT		17	-0.5894892	-1.7416651	0.013043478	0.19178721	0.996	4041	tags=41%, list=22%, signal=52%	
GO_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	GO_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE		24	-0.5427625	-1.7351023	0.0065789474	0.19975685	0.998	1788	tags=29%, list=10%, signal=32%	
GO_PEPTIDYL_GLUTAMIC_ACID_MODIFICATION	GO_PEPTIDYL_GLUTAMIC_ACID_MODIFICATION		26	-0.53047806	-1.7298957	0.0047281324	0.20387666	1.0	2408	tags=38%, list=13%, signal=44%	
GO_CELL_KILLING	GO_CELL_KILLING		127	-0.3845025	-1.7259121	0.0	0.20579515	1.0	5403	tags=43%, list=29%, signal=60%	
GO_PEROXISOMAL_TRANSPORT	GO_PEROXISOMAL_TRANSPORT		65	-0.43046188	-1.7243822	0.0025188916	0.20349404	1.0	5482	tags=51%, list=29%, signal=72%	
GO_POLYAMINE_METABOLIC_PROCESS	GO_POLYAMINE_METABOLIC_PROCESS		16	-0.6026797	-1.7224826	0.0148936175	0.20215248	1.0	808	tags=25%, list=4%, signal=26%	
GO_ANTIMICROBIAL_HUMORAL_RESPONSE	GO_ANTIMICROBIAL_HUMORAL_RESPONSE		88	-0.40918	-1.7221756	0.0	0.19804755	1.0	3513	tags=34%, list=19%, signal=42%	
GO_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT	GO_MAMMARY_GLAND_EPITHELIUM_DEVELOPMENT		68	-0.4290993	-1.7218177	0.0	0.194154	1.0	2211	tags=28%, list=12%, signal=32%	
GO_T_CELL_MEDIATED_CYTOTOXICITY	GO_T_CELL_MEDIATED_CYTOTOXICITY		39	-0.47765267	-1.7195374	0.004524887	0.19464728	1.0	4785	tags=36%, list=26%, signal=48%	
GO_REGULATION_OF_ICOSANOID_SECRETION	GO_REGULATION_OF_ICOSANOID_SECRETION		15	-0.6104724	-1.7168008	0.0022172949	0.1951296	1.0	3208	tags=47%, list=17%, signal=56%	
GO_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GO_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR		35	-0.49504933	-1.7115114	0.0	0.20038186	1.0	3028	tags=40%, list=16%, signal=48%	
GO_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS	GO_NUCLEOTIDE_SUGAR_BIOSYNTHETIC_PROCESS		23	-0.54492617	-1.708065	0.013986014	0.20244396	1.0	3021	tags=43%, list=16%, signal=52%	
GO_DENDRITIC_CELL_MIGRATION	GO_DENDRITIC_CELL_MIGRATION		27	-0.5160527	-1.7077662	0.004514673	0.19903131	1.0	5394	tags=52%, list=29%, signal=73%	
GO_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	GO_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM		45	-0.4559877	-1.7068132	0.0046189376	0.19689226	1.0	3196	tags=31%, list=17%, signal=37%	
GO_INTERLEUKIN_8_PRODUCTION	GO_INTERLEUKIN_8_PRODUCTION		66	-0.42716557	-1.696966	0.0	0.21144465	1.0	5621	tags=53%, list=30%, signal=75%	
GO_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	GO_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION		36	-0.4871286	-1.6960108	0.009456265	0.20909907	1.0	3054	tags=36%, list=16%, signal=43%	
GO_MAINTENANCE_OF_GASTROINTESTINAL_EPITHELIUM	GO_MAINTENANCE_OF_GASTROINTESTINAL_EPITHELIUM		19	-0.56881833	-1.6933221	0.012820513	0.21036386	1.0	3511	tags=58%, list=19%, signal=71%	
GO_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	GO_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE		51	-0.44781193	-1.6879218	0.0	0.21655573	1.0	3303	tags=37%, list=18%, signal=45%	
GO_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	GO_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE		98	-0.38870284	-1.6830703	0.0	0.2224191	1.0	7248	tags=62%, list=39%, signal=101%	
GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	GO_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM		111	-0.38641244	-1.6818151	0.0025125628	0.2207634	1.0	7248	tags=61%, list=39%, signal=99%	
GO_LEUKOCYTE_CHEMOTAXIS	GO_LEUKOCYTE_CHEMOTAXIS		196	-0.3542068	-1.680113	0.0	0.2201452	1.0	5239	tags=41%, list=28%, signal=56%	
GO_EPITHELIAL_STRUCTURE_MAINTENANCE	GO_EPITHELIAL_STRUCTURE_MAINTENANCE		26	-0.5101904	-1.6715596	0.008830022	0.23235184	1.0	3511	tags=54%, list=19%, signal=66%	
GO_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS	GO_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS		27	-0.50993013	-1.6705322	0.009345794	0.23073904	1.0	3551	tags=37%, list=19%, signal=46%	
GO_EMBRYONIC_DIGIT_MORPHOGENESIS	GO_EMBRYONIC_DIGIT_MORPHOGENESIS		58	-0.4257499	-1.6695021	0.004514673	0.22944319	1.0	2786	tags=29%, list=15%, signal=34%	
GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT	GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT		29	-0.49834096	-1.6685121	0.010729614	0.22785258	1.0	4638	tags=55%, list=25%, signal=73%	
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION		36	-0.46941638	-1.667118	0.0093896715	0.22701195	1.0	5239	tags=56%, list=28%, signal=77%	
GO_NEURAL_TUBE_PATTERNING	GO_NEURAL_TUBE_PATTERNING		35	-0.47362012	-1.6618853	0.0070921984	0.23373236	1.0	2728	tags=31%, list=15%, signal=37%	
GO_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GO_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS		34	-0.471829	-1.658296	0.026128266	0.23784089	1.0	4593	tags=38%, list=25%, signal=51%	
GO_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM	GO_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM		27	-0.5101343	-1.6557199	0.018691588	0.23928066	1.0	4913	tags=52%, list=26%, signal=70%	
GO_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	GO_CD8_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION		21	-0.5312336	-1.6473453	0.013071896	0.2528863	1.0	5720	tags=52%, list=31%, signal=75%	
GO_MAMMARY_GLAND_MORPHOGENESIS	GO_MAMMARY_GLAND_MORPHOGENESIS		41	-0.46106333	-1.644731	0.006666667	0.25450322	1.0	1796	tags=22%, list=10%, signal=24%	
GO_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN	GO_POSITIVE_REGULATION_OF_CELL_ADHESION_MEDIATED_BY_INTEGRIN		19	-0.54354316	-1.6420546	0.023305085	0.25654653	1.0	2544	tags=47%, list=14%, signal=55%	
GO_REGULATION_OF_PRODUCTION_OF_SMALL_RNA_INVOLVED_IN_GENE_SILENCING_BY_RNA	GO_REGULATION_OF_PRODUCTION_OF_SMALL_RNA_INVOLVED_IN_GENE_SILENCING_BY_RNA		19	-0.54622144	-1.6368105	0.014553014	0.26374537	1.0	4665	tags=47%, list=25%, signal=63%	
GO_EPIDERMAL_CELL_DIFFERENTIATION	GO_EPIDERMAL_CELL_DIFFERENTIATION		212	-0.33928803	-1.6332277	0.0	0.26814383	1.0	2450	tags=23%, list=13%, signal=26%	
GO_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA	GO_BINDING_OF_SPERM_TO_ZONA_PELLUCIDA		25	-0.5065627	-1.6331929	0.016018307	0.26454192	1.0	1716	tags=28%, list=9%, signal=31%	
GO_NON_MOTILE_CILIUM_ASSEMBLY	GO_NON_MOTILE_CILIUM_ASSEMBLY		54	-0.42583138	-1.6315978	0.009478673	0.26436967	1.0	3678	tags=33%, list=20%, signal=41%	
GO_LUNG_MORPHOGENESIS	GO_LUNG_MORPHOGENESIS		50	-0.42613372	-1.6309686	0.0023809525	0.26211235	1.0	3736	tags=34%, list=20%, signal=42%	
GO_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT	GO_SMOOTH_MUSCLE_TISSUE_DEVELOPMENT		19	-0.5474559	-1.6304536	0.032608695	0.25949967	1.0	5125	tags=58%, list=27%, signal=80%	
GO_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS	GO_NUCLEOTIDE_SUGAR_METABOLIC_PROCESS		38	-0.45618606	-1.629588	0.0023923444	0.25803846	1.0	3450	tags=37%, list=18%, signal=45%	
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	GO_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION		42	-0.44900557	-1.629251	0.008791209	0.2552473	1.0	4976	tags=50%, list=27%, signal=68%	
GO_ACROSOME_REACTION	GO_ACROSOME_REACTION		28	-0.48703685	-1.6276175	0.019480519	0.2553766	1.0	2191	tags=39%, list=12%, signal=44%	
GO_GRANULOCYTE_MIGRATION	GO_GRANULOCYTE_MIGRATION		120	-0.36684582	-1.6268789	0.0026041667	0.25376076	1.0	5599	tags=45%, list=30%, signal=64%	
GO_PROTEIN_TRANSPORT_ALONG_MICROTUBULE	GO_PROTEIN_TRANSPORT_ALONG_MICROTUBULE		67	-0.40528378	-1.6237898	0.0023809525	0.25695166	1.0	4313	tags=45%, list=23%, signal=58%	
GO_LYMPHOCYTE_CHEMOTAXIS	GO_LYMPHOCYTE_CHEMOTAXIS		51	-0.42054266	-1.6177839	0.0023474179	0.26693037	1.0	5239	tags=49%, list=28%, signal=68%	
GO_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION	GO_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_INVOLVED_IN_ENDOCARDIAL_CUSHION_FORMATION		17	-0.5542678	-1.607424	0.012931035	0.28736743	1.0	3173	tags=47%, list=17%, signal=57%	
GO_CELL_CHEMOTAXIS	GO_CELL_CHEMOTAXIS		262	-0.3262529	-1.6065636	0.0	0.28605044	1.0	5239	tags=39%, list=28%, signal=53%	
GO_REGULATION_OF_EPIDERMIS_DEVELOPMENT	GO_REGULATION_OF_EPIDERMIS_DEVELOPMENT		78	-0.39026287	-1.6047012	0.004878049	0.28678915	1.0	3054	tags=33%, list=16%, signal=40%	
GO_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION	GO_REGULATION_OF_ANTIGEN_PROCESSING_AND_PRESENTATION		20	-0.5327325	-1.6039308	0.016877636	0.2851422	1.0	3234	tags=40%, list=17%, signal=48%	
GO_PROSTATE_GLAND_DEVELOPMENT	GO_PROSTATE_GLAND_DEVELOPMENT		44	-0.44780073	-1.6005305	0.00921659	0.2898777	1.0	3708	tags=48%, list=20%, signal=59%	
GO_T_CELL_MIGRATION	GO_T_CELL_MIGRATION		60	-0.40282378	-1.5974087	0.0070921984	0.29416886	1.0	4983	tags=45%, list=27%, signal=61%	
GO_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	GO_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION		35	-0.46008587	-1.5964454	0.011441648	0.2931275	1.0	5160	tags=49%, list=28%, signal=67%	
GO_FATTY_ACID_DERIVATIVE_TRANSPORT	GO_FATTY_ACID_DERIVATIVE_TRANSPORT		39	-0.44256118	-1.5956525	0.018348623	0.29127017	1.0	4044	tags=44%, list=22%, signal=55%	
GO_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS	GO_OLIGOSACCHARIDE_BIOSYNTHETIC_PROCESS		16	-0.56180507	-1.5938808	0.018691588	0.29205674	1.0	1636	tags=38%, list=9%, signal=41%	
GO_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS	GO_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS		83	-0.37854502	-1.5937465	0.0	0.28908402	1.0	4913	tags=34%, list=26%, signal=46%	
GO_NUCLEOTIDE_EXCISION_REPAIR_PREINCISION_COMPLEX_ASSEMBLY	GO_NUCLEOTIDE_EXCISION_REPAIR_PREINCISION_COMPLEX_ASSEMBLY		29	-0.47664416	-1.5924149	0.028824834	0.28924114	1.0	3699	tags=34%, list=20%, signal=43%	
GO_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI	GO_VESICLE_TARGETING_TO_FROM_OR_WITHIN_GOLGI		74	-0.39316577	-1.5901133	0.005	0.29138777	1.0	5630	tags=46%, list=30%, signal=65%	
GO_BRANCH_ELONGATION_OF_AN_EPITHELIUM	GO_BRANCH_ELONGATION_OF_AN_EPITHELIUM		17	-0.5610002	-1.5892584	0.01898734	0.29033497	1.0	4884	tags=53%, list=26%, signal=72%	
GO_SPERM_EGG_RECOGNITION	GO_SPERM_EGG_RECOGNITION		34	-0.4598385	-1.5793452	0.009070295	0.30966422	1.0	1716	tags=24%, list=9%, signal=26%	
GO_REGULATION_OF_CHOLESTEROL_EFFLUX	GO_REGULATION_OF_CHOLESTEROL_EFFLUX		23	-0.49353722	-1.5785834	0.025229357	0.3081825	1.0	1838	tags=26%, list=10%, signal=29%	
GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_CATABOLIC_PROCESS	GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_CATABOLIC_PROCESS		44	-0.42361614	-1.5780644	0.0068649887	0.30624747	1.0	3968	tags=36%, list=21%, signal=46%	
GO_ENDOCARDIAL_CUSHION_FORMATION	GO_ENDOCARDIAL_CUSHION_FORMATION		24	-0.4871081	-1.5756907	0.020737328	0.30887994	1.0	2406	tags=42%, list=13%, signal=48%	
GO_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	GO_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM		136	-0.34525546	-1.5736547	0.0	0.31044787	1.0	6642	tags=52%, list=35%, signal=80%	
GO_REGULATION_OF_LYMPHOCYTE_MIGRATION	GO_REGULATION_OF_LYMPHOCYTE_MIGRATION		57	-0.39523986	-1.571828	0.007125891	0.31190977	1.0	4914	tags=44%, list=26%, signal=59%	
GO_INTRACILIARY_TRANSPORT_INVOLVED_IN_CILIUM_ASSEMBLY	GO_INTRACILIARY_TRANSPORT_INVOLVED_IN_CILIUM_ASSEMBLY		40	-0.43487862	-1.5710362	0.018691588	0.31055543	1.0	2728	tags=30%, list=15%, signal=35%	
GO_REGULATION_OF_CELL_KILLING	GO_REGULATION_OF_CELL_KILLING		80	-0.37669706	-1.5704025	0.0023696683	0.30929935	1.0	5403	tags=40%, list=29%, signal=56%	
GO_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	GO_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION		31	-0.4619188	-1.5702784	0.025974026	0.30665556	1.0	3173	tags=35%, list=17%, signal=43%	
GO_GLYCOSYLATION	GO_GLYCOSYLATION		257	-0.31831115	-1.5667716	0.0	0.31189567	1.0	3227	tags=29%, list=17%, signal=34%	
GO_CELLULAR_BIOGENIC_AMINE_METABOLIC_PROCESS	GO_CELLULAR_BIOGENIC_AMINE_METABOLIC_PROCESS		48	-0.4165832	-1.56251	0.006637168	0.31965	1.0	3559	tags=35%, list=19%, signal=44%	
GO_REGULATION_OF_RECEPTOR_BINDING	GO_REGULATION_OF_RECEPTOR_BINDING		24	-0.4968397	-1.5612998	0.029612755	0.319493	1.0	2966	tags=46%, list=16%, signal=54%	
GO_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS	GO_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS		143	-0.34093776	-1.560558	0.002617801	0.31826794	1.0	2026	tags=19%, list=11%, signal=21%	
GO_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER	GO_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER		32	-0.45811564	-1.5603491	0.029978586	0.31577858	1.0	2513	tags=34%, list=13%, signal=40%	
GO_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	GO_ENDOPLASMIC_RETICULUM_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT		192	-0.3308863	-1.5596241	0.0	0.31438655	1.0	5118	tags=35%, list=27%, signal=48%	
GO_NEGATIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	GO_NEGATIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT		15	-0.5678121	-1.5588498	0.024175825	0.31323236	1.0	3035	tags=47%, list=16%, signal=56%	
GO_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY	GO_INTRACELLULAR_STEROID_HORMONE_RECEPTOR_SIGNALING_PATHWAY		120	-0.3533683	-1.5536542	0.0	0.3234122	1.0	2493	tags=21%, list=13%, signal=24%	
GO_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	GO_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS		63	-0.38967392	-1.5530533	0.004878049	0.32202998	1.0	1472	tags=24%, list=8%, signal=26%	
GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION		15	-0.56415987	-1.5522975	0.029748283	0.3212587	1.0	1023	tags=27%, list=5%, signal=28%	
GO_POSITIVE_REGULATION_OF_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS	GO_POSITIVE_REGULATION_OF_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS		21	-0.5103353	-1.5508078	0.02886598	0.3220019	1.0	2925	tags=33%, list=16%, signal=39%	
GO_SMOOTHENED_SIGNALING_PATHWAY	GO_SMOOTHENED_SIGNALING_PATHWAY		134	-0.34190717	-1.5492113	0.0	0.3231777	1.0	2728	tags=27%, list=15%, signal=31%	
GO_PREASSEMBLY_OF_GPI_ANCHOR_IN_ER_MEMBRANE	GO_PREASSEMBLY_OF_GPI_ANCHOR_IN_ER_MEMBRANE		16	-0.5417309	-1.5469294	0.03757829	0.3259158	1.0	5558	tags=63%, list=30%, signal=89%	
