NAME	TITLE	SCORE	
DEPDC1B	na	0.37430725	
IQGAP3	na	0.37205598	
CCNE1	na	0.37198144	
CDCA8	na	0.3695549	
CMC2	na	0.36933777	
POLQ	na	0.36787766	
CCNB2	na	0.3663416	
TBC1D31	na	0.3661384	
SPAG5	na	0.36370683	
RAD51	na	0.36364102	
CEP55	na	0.36212814	
ZNF695	na	0.36211723	
CHEK2	na	0.36087123	
HMGB3	na	0.35861692	
CDK1	na	0.35770217	
RBL1	na	0.35715038	
CENPE	na	0.35475078	
MTBP	na	0.35469434	
C8orf76	na	0.35427883	
ZNF670-ZNF695	na	0.35401407	
HROB	na	0.3529703	
SKP2	na	0.35139212	
ZHX1-C8orf76	na	0.35109344	
DDN	na	0.34949735	
POC1A	na	0.34938726	
CLCN5	na	0.3487543	
CHEK1	na	0.34866995	
KIF18A	na	0.3485898	
MAD2L1	na	0.34821665	
CKAP2L	na	0.34789136	
ASPM	na	0.34760225	
E2F8	na	0.3473849	
E2F2	na	0.34719586	
GAS2L3	na	0.34558377	
DBF4	na	0.34537864	
C16orf87	na	0.34528446	
SKA1	na	0.34455654	
DONSON	na	0.34441832	
C5orf34	na	0.3431674	
ERFE	na	0.34262484	
NDC80	na	0.3423815	
CDC25C	na	0.34177116	
SEPTIN3	na	0.34154397	
KIF23	na	0.34145567	
SPC24	na	0.34063292	
DIAPH3	na	0.34045666	
MND1	na	0.33960703	
UHRF1	na	0.33926854	
SPDYC	na	0.33790702	
XRCC2	na	0.33785194	
GINS3	na	0.33769724	
EME1	na	0.33680406	
FAM72B	na	0.33656746	
CENPL	na	0.33637226	
UBE2S	na	0.33588085	
NEIL3	na	0.33544645	
TRAIP	na	0.33195108	
CENPO	na	0.3317054	
EZH2	na	0.3312201	
RFC4	na	0.3302275	
COQ3	na	0.32926154	
MEAK7	na	0.32888284	
PLK4	na	0.32858884	
CDC6	na	0.32786283	
GINS2	na	0.32693997	
AMER1	na	0.32674265	
POP1	na	0.32647738	
GPT2	na	0.3261798	
HMMR	na	0.3255878	
PIF1	na	0.32414898	
MED30	na	0.32397565	
CKS1B	na	0.32352808	
CCNB1	na	0.32317516	
RRM2	na	0.3225701	
CENPM	na	0.32161954	
CENPQ	na	0.32134947	
WDHD1	na	0.32055837	
SAPCD2	na	0.32053763	
ASF1B	na	0.32026422	
BUB1B	na	0.320025	
PVR	na	0.3198678	
PSAT1	na	0.31972244	
RECQL4	na	0.31957394	
CD3EAP	na	0.31831375	
CHAF1B	na	0.3179433	
CKS2	na	0.31725302	
BLM	na	0.31682125	
RTN4IP1	na	0.316126	
CDCA2	na	0.31597784	
RACGAP1	na	0.31573683	
CCDC167	na	0.31552112	
RAD54L	na	0.31534278	
STIL	na	0.3153208	
CCNE2	na	0.3152825	
CIP2A	na	0.3146189	
HAUS8	na	0.314552	
TCF19	na	0.3144543	
FBXO5	na	0.3129412	
OIP5	na	0.3129195	
GMNN	na	0.31290182	
ARHGEF39	na	0.31259334	
DEPDC1	na	0.31211755	
WDR4	na	0.31211153	
FAM171A2	na	0.3118573	
DDIAS	na	0.3111	
TEDC2	na	0.31081834	
SPC25	na	0.3099533	
PRAME	na	0.3098004	
LAPTM4B	na	0.3094114	
LIN9	na	0.30917582	
MEX3A	na	0.3089621	
SMIM25	na	0.30823046	
CDC25B	na	0.3076668	
WDR62	na	0.30715582	
ATAD5	na	0.30696958	
CDCA7	na	0.30645812	
GPR19	na	0.3051601	
TONSL	na	0.3049791	
CENPF	na	0.30437526	
TOP2A	na	0.3035609	
MKI67	na	0.30283636	
KLRG2	na	0.30150574	
CENPH	na	0.3014785	
TMEM65	na	0.29951012	
ARHGAP11A	na	0.29788885	
CACYBPP2	na	0.29735458	
NT5DC2	na	0.2969916	
MKRN3	na	0.29639977	
PRC1	na	0.29587716	
SPDL1	na	0.29517567	
LINC00634	na	0.29509354	
PCAT6	na	0.29500124	
ORC1	na	0.29488546	
TK1	na	0.2948175	
SMC1B	na	0.29443732	
INAVA	na	0.2941089	
LMNB1	na	0.293442	
OR7E38P	na	0.29257897	
AQP9	na	0.2925534	
TMEM97	na	0.29224843	
POLE2	na	0.29214996	
SLC25A19	na	0.29212672	
LRR1	na	0.29152527	
CCDC77	na	0.29140946	
PIR	na	0.2912446	
RBM38	na	0.2890585	
NUSAP1	na	0.28893602	
SNRPGP2	na	0.2885114	
DTL	na	0.2885075	
NANP	na	0.28684723	
CCL7	na	0.2868075	
SGO2	na	0.28609565	
ACTL8	na	0.28587446	
DNA2	na	0.28576207	
CAVIN4	na	0.28570753	
PFDN4	na	0.28466725	
CCDC150	na	0.28466085	
MIS18A	na	0.28453696	
GCSH	na	0.2840689	
DSN1	na	0.2836365	
ZNF124	na	0.28337958	
KIF11	na	0.28299817	
MTFR1	na	0.28297234	
SUV39H1	na	0.28282672	
DBNDD1	na	0.2827955	
FAM72D	na	0.28241187	
GGH	na	0.28157085	
IMPA2	na	0.28113836	
RAB5IF	na	0.28063923	
NUDCD1	na	0.2804123	
TYMS	na	0.28027108	
HOXC-AS3	na	0.28004128	
BOP1	na	0.27990994	
A2ML1	na	0.27989846	
CCNF	na	0.27924082	
ATAD2	na	0.27897468	
KNL1	na	0.2785651	
MMS22L	na	0.27821064	
PBK	na	0.27798927	
PLCH1	na	0.2779518	
MAGOHB	na	0.27775067	
PACC1	na	0.27757964	
CHD7	na	0.27697822	
VRK1	na	0.27676597	
PRIM2	na	0.2765108	
TEX30	na	0.27647492	
E2F7	na	0.2762869	
CABLES2	na	0.27607262	
MVD	na	0.2758138	
RPP40	na	0.2755031	
TMPOP2	na	0.27458933	
NCK1-DT	na	0.27427706	
CENPK	na	0.27413213	
KNSTRN	na	0.2737601	
HMGB1P1	na	0.2725668	
FTLP14	na	0.27225888	
TUBBP1	na	0.27109176	
EIF2S2P4	na	0.27049923	
ACRV1	na	0.27045107	
LRP8	na	0.2704456	
RFC3	na	0.26966134	
MRGBP	na	0.2696039	
THOC3	na	0.26926565	
MT1H	na	0.26866814	
CENPU	na	0.2684706	
KIF21A	na	0.26834226	
SQLE	na	0.26809323	
OTX1	na	0.26768732	
YBX2	na	0.26761013	
DUSP9	na	0.2675476	
CDCA4	na	0.26722613	
FAM111B	na	0.26716232	
SBSN	na	0.26705742	
MASTL	na	0.26683155	
C1orf112	na	0.26658696	
KRT8P12	na	0.26654336	
CLSPN	na	0.26570404	
NDUFAF4	na	0.26567927	
PDCD2L	na	0.26524675	
GPSM2	na	0.26458392	
MTHFD1L	na	0.26437062	
BRCA2	na	0.2641751	
HOXC12	na	0.26411006	
NXPH4	na	0.26388225	
CDC7	na	0.26371232	
FZD9	na	0.26361507	
ELFN1-AS1	na	0.2632669	
RAET1K	na	0.26308176	
PSMG1	na	0.26194286	
LBR	na	0.26186836	
TACC3	na	0.26101035	
LINC01572	na	0.26034698	
HELLS	na	0.26034465	
ABTB2	na	0.26014692	
RDH10	na	0.2599188	
PRR7	na	0.2599164	
MIR4653	na	0.25985092	
DUS2	na	0.2598508	
HMGB1P6	na	0.259426	
ALMS1-IT1	na	0.259307	
RRS1	na	0.25911888	
INCENP	na	0.25791693	
MTSS2	na	0.25761643	
EPOP	na	0.25741014	
SPATA33	na	0.25709972	
LINC00511	na	0.25692308	
MCM2	na	0.2561671	
GAN	na	0.25616217	
B3GNT4	na	0.25579435	
CHRNA5	na	0.25575712	
MCM8	na	0.25567302	
HES6	na	0.2556085	
NCS1	na	0.25558358	
ZNF367	na	0.25539988	
ATP23	na	0.25535107	
PIGW	na	0.2552515	
HPDL	na	0.25494546	
TMEM249	na	0.25469473	
PSRC1	na	0.2542815	
FANCE	na	0.2542762	
KRT83	na	0.25393727	
HMGB1P5	na	0.25388637	
TLCD1	na	0.2538805	
FEN1	na	0.25360355	
NOP16	na	0.25358713	
MRPL15	na	0.2534922	
GAPDHP65	na	0.25298685	
MTERF3	na	0.2527654	
BRIP1	na	0.25231925	
ASNS	na	0.25132257	
CTU2	na	0.25123823	
KPNA2	na	0.25120398	
CCNJ	na	0.2510015	
MGAT4EP	na	0.250815	
TPI1P1	na	0.2508024	
PAK1IP1	na	0.2507	
TBC1D7	na	0.25064185	
CTPS1	na	0.2504453	
CHTF18	na	0.2504102	
C5orf66-AS1	na	0.24990653	
LACTB2	na	0.24983944	
SOX11	na	0.24972586	
RGS9BP	na	0.24968652	
SLURP1	na	0.2495964	
PNP	na	0.24910843	
CEBPB	na	0.24859759	
HSPE1P2	na	0.24858142	
CA9	na	0.24846248	
SOS1-IT1	na	0.24820113	
BORA	na	0.24817367	
NETO2	na	0.24809144	
GPC2	na	0.24797024	
NKRF	na	0.24792437	
DDX12P	na	0.24781357	
ADGRG6	na	0.24713784	
NUDT1	na	0.246779	
GAPDHP63	na	0.24675587	
CTSV	na	0.24643184	
H2BC13	na	0.24607386	
PCLAF	na	0.24598324	
HSP90AB3P	na	0.24586174	
BYSL	na	0.24544668	
FANCD2	na	0.24544337	
GCH1	na	0.24490553	
ABRACL	na	0.24466056	
MRPL13	na	0.24448274	
ZWINT	na	0.24413107	
TREM1	na	0.24389003	
SNHG17	na	0.24347518	
TIGD1	na	0.24297556	
DDX11-AS1	na	0.24293281	
EBP	na	0.24256259	
TMSB15A	na	0.24223493	
RNASEH2A	na	0.2420297	
ONECUT2	na	0.24184677	
TMEM81	na	0.24146143	
GINS4	na	0.24138552	
CDK8	na	0.24122675	
MSI1	na	0.24117355	
ULBP1	na	0.2411277	
LINC00337	na	0.24066086	
DUXAP8	na	0.24013247	
MCEMP1	na	0.2400893	
E2F5	na	0.2400527	
LINC01311	na	0.23984577	
POU5F1	na	0.2397808	
GAL	na	0.23956116	
FABP6	na	0.23924336	
MYBL1	na	0.23907588	
DBF4P1	na	0.23902689	
CEP57L1	na	0.23898365	
TAF5	na	0.23895958	
ATP6V1C2	na	0.23887773	
MPHOSPH6	na	0.23886107	
PSMC3IP	na	0.23843047	
MMP1	na	0.23842087	
CIT	na	0.23814116	
C3orf67	na	0.23765096	
PAQR4	na	0.23757039	
TFAP2C	na	0.23742394	
EIF4EBP1	na	0.23703106	
JPT1	na	0.23692785	
DHDH	na	0.23674646	
FADS2	na	0.23674123	
C20orf27	na	0.2364757	
NCAPG2	na	0.23638031	
MCM4	na	0.23571387	
WDR53	na	0.235476	
GLRX2	na	0.23518752	
ZNF887P	na	0.2350578	
FAM131C	na	0.23489147	
ESCO2	na	0.23462571	
SNRPGP10	na	0.23428693	
SLC12A5-AS1	na	0.2340181	
RIDA	na	0.23398529	
CCSAP	na	0.23368883	
H2AX	na	0.23327105	
CHAC2	na	0.23246762	
BCL2L12	na	0.23225166	
NIP7	na	0.23191774	
LINC02473	na	0.2315583	
CHCHD7	na	0.23146075	
UBE2SP1	na	0.23143524	
FOXP4-AS1	na	0.23136707	
HPRT1	na	0.23129189	
NANOS1	na	0.2307889	
PDK1	na	0.2307582	
PDCD5	na	0.23045844	
TAGLN2P1	na	0.23044428	
VGF	na	0.23038906	
PHGDH	na	0.23017447	
HSP90AA2P	na	0.23003626	
PITX1	na	0.22984561	
STMN1	na	0.22950564	
NUP93	na	0.22945523	
FADS1	na	0.22929057	
MTRES1	na	0.22925623	
GAPDHP40	na	0.22924072	
IFRD1	na	0.22918949	
SNRPEP2	na	0.22912234	
NOD2	na	0.22912234	
HOXC11	na	0.22897199	
FANCI	na	0.22874367	
TUBAP2	na	0.22835512	
ANKLE1	na	0.228216	
RBIS	na	0.22814773	
BOLA3	na	0.2275896	
C12orf73	na	0.22750393	
PSCA	na	0.2273858	
SNRPEP4	na	0.22730844	
DHCR7	na	0.22722253	
C21orf58	na	0.22720677	
YDJC	na	0.22707759	
FBXL6	na	0.22681515	
ITGA2B	na	0.22669598	
ARL9	na	0.2264536	
LAGE3	na	0.22644006	
EXOSC4	na	0.2261754	
GFRA3	na	0.22613764	
CTU1	na	0.22600165	
RP9	na	0.22598037	
CLDN9	na	0.22544721	
AMD1	na	0.22527865	
SLC19A1	na	0.22513135	
MSLN	na	0.22472464	
CHML	na	0.22454455	
PLCXD1	na	0.22438024	
MARCO	na	0.22412212	
RIPK2	na	0.22399202	
KDM7A-DT	na	0.22344454	
YWHAZP2	na	0.22330515	
ART3	na	0.22316715	
GAPDHP60	na	0.22316496	
DDX11	na	0.22297199	
LINC00964	na	0.22294061	
GEMIN2	na	0.22268271	
TMEM189	na	0.22241886	
LYAR	na	0.22238566	
SLC15A1	na	0.22184709	
E2F3	na	0.22166325	
C1QL4	na	0.2214286	
AGO2	na	0.22116327	
YBX1P10	na	0.22111164	
CCDC18	na	0.22091784	
B3GNT7	na	0.22073635	
AIF1L	na	0.22055477	
CCDC134	na	0.22009446	
CCDC138	na	0.22002225	
COCH	na	0.21998863	
BRD7P2	na	0.219968	
FPR2	na	0.21992548	
KRT18P5	na	0.21991585	
PFDN2	na	0.21986377	
USP2-AS1	na	0.21968503	
RCCD1	na	0.21963668	
GAPDHP35	na	0.21948807	
RDH10-AS1	na	0.21947603	
ULBP2	na	0.21935469	
XIRP1	na	0.21919739	
IL20RB	na	0.21915387	
CCL8	na	0.21900971	
FIGNL1	na	0.2187661	
HOXB13	na	0.21872906	
RPP21	na	0.21862303	
LINC01842	na	0.2186133	
PPP1R14BP3	na	0.21843524	
UBE3D	na	0.21836863	
CENPJ	na	0.2182665	
TCAM1P	na	0.21812025	
TMPO-AS1	na	0.21811198	
KREMEN2	na	0.21806464	
ALG1L	na	0.21797758	
PUS7	na	0.21784635	
ATP2A1-AS1	na	0.21761744	
SPIN4	na	0.21755897	
SNHG15	na	0.21750334	
RASD2	na	0.21744232	
DDX39A	na	0.21738777	
MRPL2	na	0.21718657	
EMC3-AS1	na	0.21672711	
EPO	na	0.21635106	
ACTR3B	na	0.21634872	
EMC8	na	0.21633407	
SLC6A8	na	0.2161597	
LINC02870	na	0.21614991	
APOBEC3B	na	0.21597719	
SLC52A2	na	0.21593337	
TMEM158	na	0.21589066	
GEN1	na	0.21537583	
TXNL4B	na	0.21530688	
H3C12	na	0.2152621	
TUBA1C	na	0.21506405	
CEP128	na	0.21494842	
MRPL36	na	0.2149036	
PRIM1	na	0.21478046	
APOO	na	0.21476641	
GAPDHP72	na	0.2143999	
TMEM132A	na	0.21430743	
ZNF280C	na	0.21429144	
SRPK3	na	0.21425802	
DCAF13	na	0.21406686	
ALYREF	na	0.21398929	
SLC16A3	na	0.21393819	
CXCL10	na	0.21344128	
TET1	na	0.21320494	
DLL3	na	0.21317616	
RTKN2	na	0.21315324	
C1orf131	na	0.21298452	
LINC00680	na	0.2129473	
KRT86	na	0.21279155	
PDE7A	na	0.21274981	
NCBP2AS2	na	0.2126577	
HAUS5	na	0.21217524	
ANKRD13B	na	0.21195126	
RFWD3	na	0.21190274	
HSPD1P1	na	0.21188027	
NHSL1	na	0.2117926	
PRSS27	na	0.21164557	
SINHCAF	na	0.21163097	
KNTC1	na	0.21159878	
CMSS1	na	0.21149918	
TTC13	na	0.21147989	
HAUS7	na	0.21147984	
GSDMC	na	0.2112354	
POLH-AS1	na	0.21101253	
DDIT3	na	0.21088424	
HOMER3	na	0.21077178	
HMGB1P10	na	0.21041968	
LILRA6	na	0.2102965	
UBE2V1	na	0.210172	
DDX28	na	0.20997022	
FOXD1	na	0.20987883	
HMGA1	na	0.20969607	
PLAUR	na	0.20968232	
RTL8A	na	0.20966941	
PDIA2	na	0.20964693	
PLIN2	na	0.20947026	
BAIAP2L2	na	0.20938262	
DHTKD1	na	0.2093577	
HNRNPA1P16	na	0.20903686	
RPL4P6	na	0.20888826	
KLHL2P1	na	0.20877787	
LINC00461	na	0.20853521	
ZNF674-AS1	na	0.20852293	
PUS1	na	0.20846938	
BFSP1	na	0.20816556	
ECT2	na	0.20769687	
SREBF2-AS1	na	0.20764072	
PSMD7	na	0.20747167	
SETD6	na	0.20729594	
KCNK5	na	0.20726566	
FGD1	na	0.20712498	
TMEM183B	na	0.20703244	
YBX1P1	na	0.20700686	
CLTCL1	na	0.20697816	
SLC7A6OS	na	0.20685753	
GPRIN1	na	0.20681015	
BRIX1	na	0.20676647	
SAP30	na	0.2067617	
LINC02345	na	0.2066351	
OTUD6B	na	0.20652525	
TUBB3	na	0.20652452	
CD24	na	0.20651588	
ZNF687-AS1	na	0.20647466	
BOLA2-SMG1P6	na	0.20638114	
MNX1-AS1	na	0.20635805	
TBPL1	na	0.20635635	
FAM207A	na	0.20631886	
MMP15	na	0.20594831	
RTL8B	na	0.20567177	
DKC1	na	0.20553133	
PDK3	na	0.20552722	
FLVCR2	na	0.20552169	
YWHAZP3	na	0.2054989	
SIX2	na	0.20527765	
INTS13	na	0.2052023	
LIN37	na	0.20512211	
FZD6	na	0.20497198	
SIM2	na	0.2049204	
PRDX4	na	0.20491715	
TYMSOS	na	0.2048558	
PLA2G7	na	0.20477188	
LAG3	na	0.20463654	
LNCOC1	na	0.20454259	
H2AC17	na	0.20448692	
XYLB	na	0.2037186	
SRD5A1	na	0.20363812	
GTPBP4	na	0.20355366	
HK3	na	0.20355222	
MYLK3	na	0.20335546	
SNAPC1	na	0.20335265	
EFNA3	na	0.20334838	
ALG3	na	0.20333536	
PTMAP4	na	0.20278522	
LRFN1	na	0.20275478	
UTP4	na	0.20270236	
YWHAZP4	na	0.20239982	
SCML2	na	0.20235284	
KIF20B	na	0.20204227	
TTLL4	na	0.20198798	
POLD1	na	0.20195986	
NSMCE2	na	0.20193957	
TRMT61A	na	0.20188008	
SLC35E4	na	0.20182377	
TATDN1	na	0.20174378	
PPFIA3	na	0.20171294	
CCDC58	na	0.2016443	
ACAT2	na	0.20164366	
HSPD1P4	na	0.20163624	
LAD1	na	0.2014576	
GTF2H4	na	0.20134538	
FAM72C	na	0.20131414	
SLC11A1	na	0.20127338	
CD24P4	na	0.201097	
HILPDA	na	0.20106861	
SLC38A3	na	0.20106657	
CEP152	na	0.20094721	
IGF2BP1	na	0.20089346	
TUBB1	na	0.20084752	
TIMELESS	na	0.20075634	
PPIAP31	na	0.20070799	
TRIM59	na	0.20068593	
IL27	na	0.2005024	
KRT81	na	0.200466	
POLR3G	na	0.20041354	
PTMAP2	na	0.20039693	
ZUP1	na	0.20035602	
CCNQ	na	0.20024626	
H1-4	na	0.20021819	
ADA	na	0.20018645	
SLC2A14	na	0.1999743	
DCAF4	na	0.1996588	
S100A9	na	0.19962178	
ATAD3A	na	0.19932845	
SCX	na	0.19927573	
FBN3	na	0.19921471	
LCTL	na	0.19919403	
IGF2BP3	na	0.1991735	
PDF	na	0.19908193	
GORAB-AS1	na	0.19889325	
SNORD99	na	0.19879642	
ST8SIA6-AS1	na	0.19876674	
MEMO1P1	na	0.19874421	
FUT3	na	0.19842048	
MIR3150BHG	na	0.19834268	
SLC7A6	na	0.19833258	
S100A8	na	0.198325	
SPIRE2	na	0.19831838	
SLC25A13	na	0.19810888	
TLX1	na	0.19810505	
PABPC3	na	0.1980803	
SPAG4	na	0.19788009	
XK	na	0.19786438	
CCHCR1	na	0.19767663	
TAF7L	na	0.19755118	
RPF2	na	0.19750355	
SLC30A3	na	0.19746542	
SPINDOC	na	0.19742793	
GPR158	na	0.19741681	
HENMT1	na	0.19739239	
HOXC13	na	0.19717199	
SEC61A2	na	0.19702439	
MEMO1	na	0.1969846	
YWHAZP6	na	0.19691989	
PIGA	na	0.19690011	
GABRQ	na	0.19679837	
LINC01694	na	0.19669726	
VASH2	na	0.19668819	
GUCY1B2	na	0.19666827	
NPW	na	0.19643095	
CKLF	na	0.19620642	
STAU2-AS1	na	0.19611749	
PFDN6	na	0.19579723	
NXT1	na	0.19559179	
HOXC-AS2	na	0.19553272	
RANP1	na	0.19540104	
CCL18	na	0.19528058	
LTV1	na	0.19526392	
HR	na	0.1952449	
IL12RB2	na	0.19522512	
PCP4L1	na	0.1951309	
MCTS2P	na	0.19507875	
IL4I1	na	0.19498451	
DNPH1	na	0.19489639	
C11orf80	na	0.1947562	
DPM1	na	0.19469513	
GMPSP1	na	0.19452535	
TMEM171	na	0.19433883	
CBX3P9	na	0.19433151	
CA5BP1	na	0.19430129	
MRPL48	na	0.19423965	
NDRG1	na	0.19404303	
LINC02321	na	0.19398057	
CHMP4C	na	0.1938183	
FBXO45	na	0.19376834	
UQCRHL	na	0.19371772	
WASF1	na	0.19371478	
SPATA20P1	na	0.19347347	
NME1	na	0.19344206	
CHAF1A	na	0.19342838	
TDO2	na	0.19328915	
CFAP20	na	0.1931531	
RNASEH1	na	0.19311829	
ZSWIM3	na	0.19294682	
MFSD13A	na	0.19290566	
KCTD5	na	0.19284701	
AADAT	na	0.19278531	
PET117	na	0.19260226	
UPK2	na	0.19244336	
PRR7-AS1	na	0.19237353	
KRT18P4	na	0.1923712	
XPO5	na	0.1923648	
METTL1	na	0.19229047	
ODC1	na	0.19221707	
PPAT	na	0.19211158	
MXD3	na	0.19197667	
PFKP	na	0.19191709	
PRSS53	na	0.19189824	
DHFRP1	na	0.19182199	
HOTAIR	na	0.19177946	
ABCD1	na	0.19177148	
RBM8B	na	0.19175616	
JMJD6	na	0.19167347	
SNRPA1	na	0.1916543	
PPP1R14B	na	0.19165036	
NFE2L3	na	0.19152224	
ARHGDIG	na	0.19144586	
RHEBL1	na	0.19138171	
RAB6B	na	0.19137701	
NOP2	na	0.19130994	
TBX19	na	0.1911384	
C4orf46	na	0.19112581	
MRPL12	na	0.19100605	
SRPK1	na	0.19099775	
MRPS12	na	0.19092102	
STK4-AS1	na	0.19085044	
SNRPG	na	0.19072375	
MNX1	na	0.19065599	
CDKN2D	na	0.19065325	
SLC26A6	na	0.19061363	
ZGRF1	na	0.19060676	
RHBDF2	na	0.19056392	
HPSE	na	0.19052085	
LINC01508	na	0.19050135	
AFG3L1P	na	0.190422	
NRTN	na	0.19041672	
C2	na	0.19029254	
PSPH	na	0.19027895	
MYLK2	na	0.19027872	
CKAP2	na	0.19019413	
ACOT8	na	0.19015591	
GPR156	na	0.19007608	
CIAO2B	na	0.1900397	
PDHA1	na	0.19003224	
RCC1	na	0.18994	
MCM6	na	0.18987893	
SLC6A16	na	0.18981399	
PRR19	na	0.18972243	
RNASEH1-AS1	na	0.18963844	
DBF4B	na	0.18963717	
ZNRF1	na	0.1895938	
HSPD1P5	na	0.18944217	
MOSPD1	na	0.18942375	
TRPM8	na	0.1894058	
THEM6	na	0.18935066	
ZNF696	na	0.18927519	
LSM6	na	0.18926468	
HORMAD1	na	0.18894686	
URB2	na	0.18893094	
CDK5R1	na	0.18892881	
ZNF485	na	0.1887843	
RAB42	na	0.18874966	
CHD5	na	0.18852572	
LCT	na	0.1884766	
TEAD4	na	0.18847035	
COQ2	na	0.18843023	
NR2C2AP	na	0.18824479	
FSD1	na	0.18817078	
RIOK1	na	0.18805666	
MSH5	na	0.18785171	
GNL3L	na	0.18784699	
HCCS	na	0.18766306	
YWHAZP5	na	0.18759933	
MMP12	na	0.18751654	
CHAC1	na	0.18745528	
RANBP1	na	0.18717432	
NCAPD2	na	0.18713427	
DUXAP9	na	0.18704803	
STXBP5L	na	0.18703645	
THUMPD3-AS1	na	0.18702452	
QRFP	na	0.18701379	
RPIA	na	0.18698852	
ARNTL2	na	0.18698746	
SNAI1	na	0.18687218	
PRAC2	na	0.18667516	
CFAP58-DT	na	0.18662997	
MAP7D2	na	0.18653554	
HEATR3	na	0.18642944	
ADCK5	na	0.1863326	
TMEM208	na	0.18623282	
HGH1	na	0.18621927	
NTSR1	na	0.18621108	
FAHD2A	na	0.18620636	
GLDC	na	0.18604308	
EPHB2	na	0.18598925	
RN7SL3	na	0.18596904	
CACYBP	na	0.18593793	
TGIF2	na	0.18589468	
UPF3B	na	0.18589345	
GBP1	na	0.18588795	
PPIL1	na	0.18587047	
POLR2K	na	0.18576318	
PPFIA4	na	0.18569677	
SH2D2A	na	0.1854882	
FKBPL	na	0.18547581	
QPRT	na	0.1853098	
PRKX	na	0.18527718	
COMTD1	na	0.18519531	
TNFRSF21	na	0.18512028	
EEF1E1	na	0.18502243	
MFSD2B	na	0.18492375	
MTHFD2	na	0.18488805	
PCNA	na	0.18430007	
HOXC10	na	0.18424512	
TUBB4A	na	0.18420778	
RCOR2	na	0.18418613	
SPRTN	na	0.18409075	
NAA10	na	0.18406603	
SPTBN2	na	0.18404065	
DNAJC5B	na	0.18385902	
ANKRD27	na	0.18358932	
CCDC86	na	0.18357323	
TMCC2	na	0.1835691	
SMAGP	na	0.1835483	
TRMU	na	0.18353628	
CD80	na	0.18348862	
NUTF2	na	0.18338053	
KRT75	na	0.18337399	
ELOC	na	0.18334445	
THORLNC	na	0.1830722	
LRFN4	na	0.18307093	
MCM7	na	0.18294841	
RHPN1-AS1	na	0.18270865	
CXCL11	na	0.18247168	
PDE6A	na	0.182454	
RFC2	na	0.18239327	
BRMS1L	na	0.1822671	
PADI2	na	0.1822379	
SLC39A4	na	0.18221019	
CFDP1	na	0.18217738	
VASN	na	0.1821053	
SLC28A1	na	0.18199374	
TLCD3A	na	0.1818396	
NAE1	na	0.18183565	
CBS	na	0.18176831	
ADAT2	na	0.18174297	
TMEM151A	na	0.18164888	
LINC00514	na	0.1816294	
ANP32E	na	0.18156919	
DMBX1	na	0.181563	
SLC12A8	na	0.18155241	
RPP25	na	0.18124612	
DSCR9	na	0.18116738	
CHMP4BP1	na	0.181117	
MYO10	na	0.18108208	
SAPCD1	na	0.18063019	
ME1	na	0.1805952	
SNORD17	na	0.18049897	
SMC4	na	0.18047912	
RASGEF1B	na	0.18023705	
CCZ1B	na	0.18017538	
UQCRBP1	na	0.18013746	
STK26	na	0.1801022	
