NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_REGULATION_OF_SYSTEM_PROCESS	GO_REGULATION_OF_SYSTEM_PROCESS		499	-0.38624933	-1.8964427	0.0	0.025018014	0.607	4222	tags=33%, list=22%, signal=42%	
GO_RENAL_WATER_HOMEOSTASIS	GO_RENAL_WATER_HOMEOSTASIS		30	-0.58655244	-1.8955622	0.0	0.024566263	0.611	6028	tags=63%, list=32%, signal=93%	
GO_REGULATION_OF_BLOOD_CIRCULATION	GO_REGULATION_OF_BLOOD_CIRCULATION		247	-0.4102376	-1.8935224	0.0	0.024531418	0.62	5114	tags=42%, list=27%, signal=57%	
GO_CATECHOLAMINE_SECRETION	GO_CATECHOLAMINE_SECRETION		40	-0.5519628	-1.8834281	0.0	0.027078696	0.664	3437	tags=40%, list=18%, signal=49%	
GO_ACTIN_MEDIATED_CELL_CONTRACTION	GO_ACTIN_MEDIATED_CELL_CONTRACTION		104	-0.45955625	-1.8821099	0.0	0.026929632	0.672	3984	tags=37%, list=21%, signal=46%	
GO_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE	GO_NEURON_PROJECTION_EXTENSION_INVOLVED_IN_NEURON_PROJECTION_GUIDANCE		35	-0.56255156	-1.8818225	0.0	0.026377702	0.672	5108	tags=57%, list=27%, signal=78%	
GO_REGULATION_OF_MEMBRANE_REPOLARIZATION	GO_REGULATION_OF_MEMBRANE_REPOLARIZATION		30	-0.5818687	-1.8745828	0.0016977929	0.028013337	0.705	3926	tags=50%, list=21%, signal=63%	
GO_PROTEIN_TRANSPORT_ALONG_MICROTUBULE	GO_PROTEIN_TRANSPORT_ALONG_MICROTUBULE		67	-0.4918249	-1.874506	0.0	0.027369251	0.705	4318	tags=42%, list=23%, signal=54%	
GO_MOTILE_CILIUM_ASSEMBLY	GO_MOTILE_CILIUM_ASSEMBLY		20	-0.6446298	-1.8694355	0.0	0.028226167	0.725	3580	tags=60%, list=19%, signal=74%	
GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION	GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION		150	-0.4372938	-1.867853	0.0	0.028179416	0.731	4100	tags=37%, list=22%, signal=46%	
GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL	GO_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_POTENTIAL		116	-0.4464526	-1.866228	0.0	0.028159106	0.735	4589	tags=43%, list=24%, signal=57%	
GO_MUSCLE_SYSTEM_PROCESS	GO_MUSCLE_SYSTEM_PROCESS		392	-0.38615352	-1.8653193	0.0	0.027926577	0.74	4074	tags=32%, list=21%, signal=40%	
GO_REGULATION_OF_VASCULATURE_DEVELOPMENT	GO_REGULATION_OF_VASCULATURE_DEVELOPMENT		297	-0.39817765	-1.8596848	0.0	0.029418914	0.768	3115	tags=28%, list=16%, signal=33%	
GO_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT	GO_NEGATIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT		17	-0.67047983	-1.8594469	0.0017006802	0.029007692	0.771	3435	tags=53%, list=18%, signal=65%	
GO_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE	GO_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE		48	-0.5236352	-1.8572681	0.0016778524	0.02956402	0.788	4486	tags=46%, list=24%, signal=60%	
GO_NEGATIVE_REGULATION_OF_CELL_MOTILITY	GO_NEGATIVE_REGULATION_OF_CELL_MOTILITY		256	-0.40520328	-1.8508335	0.0	0.031825285	0.826	4619	tags=37%, list=24%, signal=48%	
GO_REGULATION_OF_EXCRETION	GO_REGULATION_OF_EXCRETION		19	-0.6334584	-1.8491805	0.0017331023	0.03188743	0.831	727	tags=26%, list=4%, signal=27%	
GO_EXTRACELLULAR_MATRIX_ASSEMBLY	GO_EXTRACELLULAR_MATRIX_ASSEMBLY		38	-0.53865606	-1.844054	0.0015243902	0.0335317	0.851	4166	tags=42%, list=22%, signal=54%	
GO_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	GO_NEGATIVE_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION		29	-0.5737596	-1.8434072	0.0	0.033137806	0.853	2908	tags=45%, list=15%, signal=53%	
GO_REGULATION_OF_RENAL_SYSTEM_PROCESS	GO_REGULATION_OF_RENAL_SYSTEM_PROCESS		30	-0.57085896	-1.8419209	0.0016583748	0.033387966	0.86	3730	tags=40%, list=20%, signal=50%	
GO_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	GO_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY		75	-0.47545484	-1.8416053	0.0	0.03290382	0.863	3151	tags=35%, list=17%, signal=41%	
GO_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVITY	GO_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVITY		43	-0.52020305	-1.840317	0.0	0.03269766	0.867	4799	tags=51%, list=25%, signal=68%	
GO_MEMBRANE_DEPOLARIZATION	GO_MEMBRANE_DEPOLARIZATION		77	-0.46764818	-1.8386995	0.0	0.032992017	0.869	3343	tags=36%, list=18%, signal=44%	
GO_CELL_FATE_DETERMINATION	GO_CELL_FATE_DETERMINATION		30	-0.58378875	-1.8345628	0.0016286644	0.034266036	0.882	3356	tags=47%, list=18%, signal=57%	
GO_RENAL_SODIUM_EXCRETION	GO_RENAL_SODIUM_EXCRETION		18	-0.653767	-1.8335981	0.003533569	0.034114745	0.886	727	tags=28%, list=4%, signal=29%	
GO_REGULATION_OF_SPROUTING_ANGIOGENESIS	GO_REGULATION_OF_SPROUTING_ANGIOGENESIS		66	-0.47745645	-1.8310289	0.0	0.034517553	0.889	4994	tags=48%, list=26%, signal=66%	
GO_CIRCULATORY_SYSTEM_PROCESS	GO_CIRCULATORY_SYSTEM_PROCESS		467	-0.37580827	-1.8276381	0.0	0.035479624	0.899	4309	tags=34%, list=23%, signal=44%	
GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	GO_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES		154	-0.42225263	-1.8255345	0.0	0.03581802	0.904	6271	tags=58%, list=33%, signal=86%	
GO_STRIATED_MUSCLE_CONTRACTION	GO_STRIATED_MUSCLE_CONTRACTION		150	-0.42255425	-1.8239851	0.0	0.035834733	0.906	4074	tags=36%, list=21%, signal=45%	
GO_DOPAMINE_TRANSPORT	GO_DOPAMINE_TRANSPORT		38	-0.53770816	-1.8204972	0.0015923567	0.036854073	0.912	2709	tags=37%, list=14%, signal=43%	
GO_ENDOTHELIUM_DEVELOPMENT	GO_ENDOTHELIUM_DEVELOPMENT		116	-0.44026065	-1.818589	0.0	0.037289675	0.917	5687	tags=46%, list=30%, signal=65%	
GO_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	GO_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES		249	-0.39734754	-1.8162792	0.0	0.0378716	0.922	5738	tags=48%, list=30%, signal=68%	
GO_REGULATION_OF_MUSCLE_CONTRACTION	GO_REGULATION_OF_MUSCLE_CONTRACTION		140	-0.4227192	-1.8143322	0.0	0.03813358	0.928	4194	tags=38%, list=22%, signal=48%	
GO_OVULATION_CYCLE	GO_OVULATION_CYCLE		59	-0.4860965	-1.8139988	0.0	0.03770266	0.929	3151	tags=36%, list=17%, signal=43%	
GO_NEURONAL_ACTION_POTENTIAL	GO_NEURONAL_ACTION_POTENTIAL		28	-0.5676486	-1.8121643	0.0017953322	0.03797354	0.934	4307	tags=54%, list=23%, signal=69%	
GO_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	GO_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS		27	-0.56249154	-1.8092654	0.0017211704	0.03887237	0.939	3406	tags=44%, list=18%, signal=54%	
GO_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION_INVOLVED_IN_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_SIGNALING_PATHWAY	GO_POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION_INVOLVED_IN_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_SIGNALING_PATHWAY		30	-0.5612724	-1.806754	0.0016366612	0.039500702	0.941	4589	tags=43%, list=24%, signal=57%	
GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	GO_REGULATION_OF_SODIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		48	-0.50440854	-1.8057377	0.0	0.039531764	0.943	4190	tags=40%, list=22%, signal=51%	
GO_REGULATION_OF_DOPAMINE_SECRETION	GO_REGULATION_OF_DOPAMINE_SECRETION		27	-0.570956	-1.8006172	0.0049751243	0.041491076	0.955	2709	tags=41%, list=14%, signal=47%	
GO_VOCALIZATION_BEHAVIOR	GO_VOCALIZATION_BEHAVIOR		15	-0.65896857	-1.8005961	0.0034722222	0.040943477	0.955	4507	tags=67%, list=24%, signal=87%	
GO_REGULATION_OF_POTASSIUM_ION_TRANSPORT	GO_REGULATION_OF_POTASSIUM_ION_TRANSPORT		83	-0.45180044	-1.7990097	0.0	0.041109096	0.958	4798	tags=52%, list=25%, signal=69%	
GO_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	GO_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT		173	-0.41055867	-1.7988898	0.0	0.040632747	0.96	3288	tags=29%, list=17%, signal=35%	
GO_POSITIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	GO_POSITIVE_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS		15	-0.6697159	-1.7988149	0.0051020407	0.0401681	0.96	1823	tags=47%, list=10%, signal=52%	
GO_SPROUTING_ANGIOGENESIS	GO_SPROUTING_ANGIOGENESIS		113	-0.431281	-1.7982606	0.0	0.039901998	0.96	4183	tags=42%, list=22%, signal=53%	
GO_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY	GO_POSITIVE_REGULATION_OF_LIPASE_ACTIVITY		64	-0.467842	-1.7966785	0.0015527951	0.04049071	0.961	4799	tags=42%, list=25%, signal=56%	
GO_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT	GO_POSITIVE_REGULATION_OF_POTASSIUM_ION_TRANSPORT		40	-0.5196358	-1.7960012	0.0015503876	0.04022674	0.962	4417	tags=58%, list=23%, signal=75%	
GO_LONG_TERM_SYNAPTIC_POTENTIATION	GO_LONG_TERM_SYNAPTIC_POTENTIATION		78	-0.45566186	-1.7936574	0.0	0.040819798	0.963	4100	tags=40%, list=22%, signal=51%	
GO_GLAND_MORPHOGENESIS	GO_GLAND_MORPHOGENESIS		112	-0.43260354	-1.7919724	0.0	0.04102068	0.963	5034	tags=44%, list=27%, signal=59%	
GO_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	GO_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION		26	-0.56642413	-1.7892947	0.0033057851	0.041872207	0.97	4200	tags=46%, list=22%, signal=59%	
GO_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS	GO_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS		53	-0.49072507	-1.7891686	0.001618123	0.041373726	0.97	3081	tags=32%, list=16%, signal=38%	
GO_HEART_PROCESS	GO_HEART_PROCESS		245	-0.39123982	-1.785993	0.0	0.04240645	0.974	4093	tags=34%, list=22%, signal=43%	
GO_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT	GO_REGULATION_OF_ION_TRANSMEMBRANE_TRANSPORT		407	-0.37150612	-1.7773979	0.0	0.046125293	0.979	4124	tags=34%, list=22%, signal=42%	
GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	GO_REGULATION_OF_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION		23	-0.59010375	-1.7752696	0.0016722408	0.0467232	0.982	3926	tags=52%, list=21%, signal=66%	
GO_MONOAMINE_TRANSPORT	GO_MONOAMINE_TRANSPORT		62	-0.47002804	-1.7676966	0.0	0.05039769	0.987	3437	tags=34%, list=18%, signal=41%	
GO_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	GO_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION		24	-0.56785107	-1.7671673	0.0018214936	0.05008115	0.987	3926	tags=50%, list=21%, signal=63%	
GO_ACTIN_FILAMENT_BASED_MOVEMENT	GO_ACTIN_FILAMENT_BASED_MOVEMENT		126	-0.41508	-1.7658796	0.0	0.05028014	0.987	4048	tags=32%, list=21%, signal=40%	
GO_SPECIFICATION_OF_SYMMETRY	GO_SPECIFICATION_OF_SYMMETRY		109	-0.42955163	-1.7628342	0.001472754	0.051520232	0.989	3985	tags=37%, list=21%, signal=46%	
GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION	GO_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION		60	-0.47060278	-1.7606133	0.0	0.052271005	0.991	4166	tags=42%, list=22%, signal=53%	
GO_IONOTROPIC_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	GO_IONOTROPIC_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY		23	-0.57679296	-1.7606063	0.006756757	0.05170895	0.991	1970	tags=39%, list=10%, signal=44%	
GO_STARTLE_RESPONSE	GO_STARTLE_RESPONSE		22	-0.58268976	-1.7576874	0.006802721	0.05288601	0.992	4589	tags=59%, list=24%, signal=78%	
GO_SENSORY_PERCEPTION_OF_SMELL	GO_SENSORY_PERCEPTION_OF_SMELL		23	-0.575235	-1.7558662	0.0	0.053527024	0.993	4589	tags=52%, list=24%, signal=69%	
GO_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY	GO_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY		65	-0.46226132	-1.7552019	0.0016528926	0.053334694	0.994	4898	tags=42%, list=26%, signal=56%	
GO_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION	GO_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION		78	-0.44833854	-1.7539486	0.0	0.053526103	0.995	4194	tags=40%, list=22%, signal=51%	
GO_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION	GO_POSITIVE_REGULATION_OF_CHONDROCYTE_DIFFERENTIATION		22	-0.58869004	-1.7523233	0.0034482758	0.054001994	0.995	3242	tags=45%, list=17%, signal=55%	
GO_VASCULOGENESIS	GO_VASCULOGENESIS		72	-0.45945734	-1.751976	0.0015267176	0.053584423	0.995	4459	tags=40%, list=24%, signal=52%	
GO_REGULATION_OF_LIPASE_ACTIVITY	GO_REGULATION_OF_LIPASE_ACTIVITY		85	-0.44468725	-1.7501504	0.0	0.0540887	0.995	4105	tags=35%, list=22%, signal=45%	
GO_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	GO_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL		32	-0.52788246	-1.7446485	0.0067453627	0.056832407	0.996	3926	tags=47%, list=21%, signal=59%	
GO_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT	GO_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT		17	-0.6217661	-1.7446463	0.0033898305	0.056275222	0.996	3902	tags=59%, list=21%, signal=74%	
GO_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSPORT	GO_POSITIVE_REGULATION_OF_SODIUM_ION_TRANSPORT		32	-0.5278443	-1.7413174	0.0065897857	0.057887066	0.999	2309	tags=28%, list=12%, signal=32%	
GO_ARACHIDONIC_ACID_METABOLIC_PROCESS	GO_ARACHIDONIC_ACID_METABOLIC_PROCESS		43	-0.49438015	-1.7412606	0.005076142	0.05736809	0.999	5589	tags=56%, list=29%, signal=79%	
GO_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY	GO_POSITIVE_REGULATION_OF_SYNAPSE_ASSEMBLY		55	-0.4746685	-1.7402724	0.0015479876	0.057413146	0.999	4750	tags=45%, list=25%, signal=60%	
GO_NEGATIVE_REGULATION_OF_AXON_GUIDANCE	GO_NEGATIVE_REGULATION_OF_AXON_GUIDANCE		26	-0.5558887	-1.7399399	0.0034843206	0.05714657	0.999	4899	tags=50%, list=26%, signal=67%	
GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC	GO_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC		28	-0.551674	-1.7342769	0.0017064846	0.059907764	0.999	4589	tags=50%, list=24%, signal=66%	
GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC	GO_POSITIVE_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC		25	-0.5555713	-1.7341727	0.0051020407	0.05941594	0.999	3887	tags=52%, list=21%, signal=65%	
GO_REGULATION_OF_FATTY_ACID_BETA_OXIDATION	GO_REGULATION_OF_FATTY_ACID_BETA_OXIDATION		17	-0.62985975	-1.7329684	0.0034843206	0.059859548	0.999	1468	tags=35%, list=8%, signal=38%	
GO_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	GO_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY		28	-0.54565513	-1.7318742	0.0033444816	0.06002088	0.999	3100	tags=39%, list=16%, signal=47%	
GO_REGULATION_OF_FATTY_ACID_OXIDATION	GO_REGULATION_OF_FATTY_ACID_OXIDATION		28	-0.5339494	-1.7307066	0.0017064846	0.06016906	0.999	1635	tags=29%, list=9%, signal=31%	
GO_FOAM_CELL_DIFFERENTIATION	GO_FOAM_CELL_DIFFERENTIATION		32	-0.5254899	-1.7305832	0.0033057851	0.059692543	0.999	4200	tags=44%, list=22%, signal=56%	
GO_SYNAPSE_MATURATION	GO_SYNAPSE_MATURATION		24	-0.5647566	-1.7281034	0.009868421	0.06068724	0.999	4004	tags=63%, list=21%, signal=79%	
GO_FATTY_ACID_BETA_OXIDATION	GO_FATTY_ACID_BETA_OXIDATION		70	-0.44176832	-1.726858	0.0	0.06095546	0.999	4110	tags=36%, list=22%, signal=45%	
GO_REGULATION_OF_BMP_SIGNALING_PATHWAY	GO_REGULATION_OF_BMP_SIGNALING_PATHWAY		77	-0.4419418	-1.7242895	0.0015479876	0.062124014	0.999	5626	tags=55%, list=30%, signal=77%	
GO_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT	GO_REGULATION_OF_POTASSIUM_ION_TRANSMEMBRANE_TRANSPORT		71	-0.44537446	-1.7241862	0.001572327	0.06166374	0.999	4417	tags=49%, list=23%, signal=64%	
GO_MELANOCYTE_DIFFERENTIATION	GO_MELANOCYTE_DIFFERENTIATION		23	-0.5667818	-1.7218385	0.0017730496	0.062635705	0.999	4619	tags=57%, list=24%, signal=75%	
GO_REGULATION_OF_BLOOD_PRESSURE	GO_REGULATION_OF_BLOOD_PRESSURE		152	-0.395227	-1.7203833	0.0	0.06311001	0.999	4589	tags=38%, list=24%, signal=50%	
