NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS		19	0.69496685	2.1255863	0.0	0.001124385	0.046	2576	tags=42%, list=13%, signal=48%	
GO_REGULATION_OF_SISTER_CHROMATID_SEGREGATION	GO_REGULATION_OF_SISTER_CHROMATID_SEGREGATION		76	0.5213294	2.1252918	0.0	0.0011014384	0.046	3067	tags=33%, list=15%, signal=39%	
GO_INTERFERON_GAMMA_PRODUCTION	GO_INTERFERON_GAMMA_PRODUCTION		99	0.49371138	2.1104212	0.0	0.0013789112	0.059	6045	tags=57%, list=29%, signal=80%	
GO_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY	GO_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY		469	0.40819907	2.1092508	0.0	0.0013958523	0.06	3640	tags=33%, list=18%, signal=39%	
GO_INTERLEUKIN_17_PRODUCTION	GO_INTERLEUKIN_17_PRODUCTION		27	0.64849734	2.1067688	0.0	0.0014360053	0.063	5130	tags=74%, list=25%, signal=99%	
GO_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS	GO_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS		78	0.51695406	2.0957189	0.0	0.0016691491	0.074	6594	tags=56%, list=32%, signal=83%	
GO_MEIOTIC_CELL_CYCLE_PROCESS	GO_MEIOTIC_CELL_CYCLE_PROCESS		160	0.4599897	2.09377	0.0	0.0017025424	0.076	1870	tags=25%, list=9%, signal=27%	
GO_REGULATION_OF_T_CELL_CHEMOTAXIS	GO_REGULATION_OF_T_CELL_CHEMOTAXIS		15	0.7484825	2.0895839	0.0	0.0017755762	0.081	2576	tags=47%, list=13%, signal=53%	
GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION	GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_PROLIFERATION		19	0.7062656	2.0892396	0.0	0.0017438695	0.081	1684	tags=47%, list=8%, signal=52%	
GO_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GO_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE		26	0.64082575	2.0855935	0.0	0.0017742382	0.084	3534	tags=58%, list=17%, signal=70%	
GO_ACUTE_PHASE_RESPONSE	GO_ACUTE_PHASE_RESPONSE		43	0.574483	2.085379	0.0019417476	0.001743648	0.084	3868	tags=51%, list=19%, signal=63%	
GO_DNA_REPLICATION_INDEPENDENT_NUCLEOSOME_ORGANIZATION	GO_DNA_REPLICATION_INDEPENDENT_NUCLEOSOME_ORGANIZATION		39	0.59007174	2.0850973	0.0	0.001733505	0.085	2973	tags=38%, list=14%, signal=45%	
GO_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION	GO_POSITIVE_REGULATION_OF_INTERFERON_GAMMA_PRODUCTION		59	0.5336961	2.085092	0.0	0.0017046133	0.085	6045	tags=61%, list=29%, signal=86%	
GO_ORGANELLE_FISSION	GO_ORGANELLE_FISSION		426	0.40694034	2.0779872	0.0	0.0018257615	0.092	2338	tags=23%, list=11%, signal=25%	
GO_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM	GO_PROTEIN_LOCALIZATION_TO_ENDOPLASMIC_RETICULUM		139	0.4612938	2.0674546	0.0	0.0020914942	0.107	6606	tags=59%, list=32%, signal=86%	
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY	GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY		119	0.46403158	2.0543983	0.0	0.0025504024	0.133	7468	tags=70%, list=36%, signal=109%	
GO_LEUKOCYTE_MIGRATION	GO_LEUKOCYTE_MIGRATION		455	0.39572072	2.0464554	0.0	0.0027973952	0.143	3144	tags=32%, list=15%, signal=37%	
GO_PEPTIDYL_PROLINE_MODIFICATION	GO_PEPTIDYL_PROLINE_MODIFICATION		46	0.5419008	2.0457542	0.0	0.0027715333	0.144	6495	tags=57%, list=32%, signal=82%	
GO_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY	GO_REGULATION_OF_CYCLIN_DEPENDENT_PROTEIN_KINASE_ACTIVITY		102	0.46822855	2.0436532	0.0	0.0028866355	0.152	3043	tags=28%, list=15%, signal=33%	
GO_MITOTIC_CELL_CYCLE_CHECKPOINT	GO_MITOTIC_CELL_CYCLE_CHECKPOINT		161	0.44191018	2.0383978	0.0	0.002962449	0.158	3096	tags=26%, list=15%, signal=30%	
GO_INTERLEUKIN_4_PRODUCTION	GO_INTERLEUKIN_4_PRODUCTION		33	0.60682076	2.0372734	0.0	0.0029692308	0.161	2785	tags=42%, list=14%, signal=49%	
GO_SPINDLE_ORGANIZATION	GO_SPINDLE_ORGANIZATION		161	0.44680208	2.0354955	0.0	0.0029760597	0.164	2433	tags=25%, list=12%, signal=29%	
GO_DNA_REPLICATION_INITIATION	GO_DNA_REPLICATION_INITIATION		37	0.5788445	2.0348346	0.0	0.0029669364	0.165	6052	tags=68%, list=29%, signal=96%	
GO_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION	GO_PROTEIN_LOCALIZATION_TO_CHROMOSOME_CENTROMERIC_REGION		22	0.6616364	2.0328164	0.0	0.0029899224	0.169	3073	tags=50%, list=15%, signal=59%	
GO_CENTROMERE_COMPLEX_ASSEMBLY	GO_CENTROMERE_COMPLEX_ASSEMBLY		40	0.57310164	2.0322874	0.002004008	0.0029483954	0.169	4036	tags=48%, list=20%, signal=59%	
GO_LYMPHOCYTE_COSTIMULATION	GO_LYMPHOCYTE_COSTIMULATION		56	0.5301408	2.0276413	0.0	0.0031901957	0.181	5546	tags=55%, list=27%, signal=76%	
GO_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GO_T_HELPER_1_TYPE_IMMUNE_RESPONSE		40	0.5618011	2.0250416	0.0	0.0032401492	0.187	4485	tags=52%, list=22%, signal=67%	
GO_KINETOCHORE_ASSEMBLY	GO_KINETOCHORE_ASSEMBLY		16	0.6928036	2.0242805	0.0	0.0032118624	0.188	1673	tags=44%, list=8%, signal=48%	
GO_CHROMATIN_REMODELING_AT_CENTROMERE	GO_CHROMATIN_REMODELING_AT_CENTROMERE		32	0.5918144	2.0211494	0.0	0.0032898078	0.195	4036	tags=53%, list=20%, signal=66%	
GO_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION	GO_POSITIVE_REGULATION_OF_T_CELL_PROLIFERATION		90	0.48223218	2.0142188	0.0	0.00355639	0.211	4531	tags=41%, list=22%, signal=52%	
GO_ACUTE_INFLAMMATORY_RESPONSE	GO_ACUTE_INFLAMMATORY_RESPONSE		100	0.47042203	2.013549	0.0	0.003539841	0.213	3868	tags=41%, list=19%, signal=50%	
GO_SISTER_CHROMATID_SEGREGATION	GO_SISTER_CHROMATID_SEGREGATION		180	0.4319491	2.0116634	0.0	0.0035972085	0.219	2433	tags=24%, list=12%, signal=27%	
GO_HISTONE_EXCHANGE	GO_HISTONE_EXCHANGE		41	0.56158805	2.008125	0.0	0.003751829	0.228	2973	tags=37%, list=14%, signal=43%	
GO_POSITIVE_REGULATION_OF_T_CELL_MIGRATION	GO_POSITIVE_REGULATION_OF_T_CELL_MIGRATION		29	0.5932313	1.9893466	0.0	0.004921626	0.285	2576	tags=34%, list=13%, signal=39%	
GO_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	GO_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE		32	0.5909735	1.9853821	0.0	0.0052390317	0.307	2371	tags=41%, list=12%, signal=46%	
GO_FEMALE_MEIOTIC_NUCLEAR_DIVISION	GO_FEMALE_MEIOTIC_NUCLEAR_DIVISION		26	0.61314166	1.9683614	0.0	0.0063473047	0.363	1199	tags=31%, list=6%, signal=33%	
GO_CHROMOSOME_SEGREGATION	GO_CHROMOSOME_SEGREGATION		296	0.39437076	1.9583024	0.0	0.0070074447	0.395	2433	tags=22%, list=12%, signal=25%	
GO_COLLAGEN_FIBRIL_ORGANIZATION	GO_COLLAGEN_FIBRIL_ORGANIZATION		50	0.51934	1.9552177	0.0	0.0072336937	0.41	3604	tags=50%, list=18%, signal=60%	
GO_ANTIBACTERIAL_HUMORAL_RESPONSE	GO_ANTIBACTERIAL_HUMORAL_RESPONSE		27	0.5977263	1.9469236	0.0	0.008013873	0.454	2750	tags=48%, list=13%, signal=56%	
GO_T_HELPER_1_CELL_DIFFERENTIATION	GO_T_HELPER_1_CELL_DIFFERENTIATION		18	0.6498983	1.9455737	0.003875969	0.008039102	0.455	3534	tags=44%, list=17%, signal=54%	
GO_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION	GO_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION		46	0.5077304	1.9445603	0.002020202	0.008077866	0.463	3534	tags=43%, list=17%, signal=52%	
GO_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE	GO_POSITIVE_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE		19	0.65511346	1.9431896	0.0019267823	0.008180444	0.469	3534	tags=63%, list=17%, signal=76%	
GO_MEIOTIC_CELL_CYCLE	GO_MEIOTIC_CELL_CYCLE		212	0.40895057	1.9397177	0.0	0.008447039	0.488	1870	tags=22%, list=9%, signal=24%	
GO_MEMBRANE_DISASSEMBLY	GO_MEMBRANE_DISASSEMBLY		16	0.6623281	1.927581	0.0	0.00993995	0.541	2306	tags=38%, list=11%, signal=42%	
GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	GO_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST		35	0.5600491	1.9260317	0.0	0.010018349	0.551	4172	tags=43%, list=20%, signal=54%	
GO_COLLAGEN_CATABOLIC_PROCESS	GO_COLLAGEN_CATABOLIC_PROCESS		43	0.5260054	1.9242771	0.0	0.010219584	0.558	4270	tags=44%, list=21%, signal=56%	
GO_NUCLEAR_CHROMOSOME_SEGREGATION	GO_NUCLEAR_CHROMOSOME_SEGREGATION		244	0.3925065	1.9222633	0.0	0.010329489	0.568	2433	tags=23%, list=12%, signal=25%	
GO_ALPHA_BETA_T_CELL_DIFFERENTIATION	GO_ALPHA_BETA_T_CELL_DIFFERENTIATION		98	0.45322606	1.915185	0.0	0.011041028	0.594	3696	tags=39%, list=18%, signal=47%	
GO_CELL_CYCLE_CHECKPOINT	GO_CELL_CYCLE_CHECKPOINT		210	0.3984724	1.9121276	0.0	0.011343657	0.609	3096	tags=23%, list=15%, signal=27%	
GO_INTERLEUKIN_2_BIOSYNTHETIC_PROCESS	GO_INTERLEUKIN_2_BIOSYNTHETIC_PROCESS		21	0.63869745	1.9099447	0.0	0.011698454	0.623	4188	tags=57%, list=20%, signal=72%	
GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	GO_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION		208	0.40342626	1.9067069	0.0	0.011999518	0.636	5016	tags=40%, list=24%, signal=52%	
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION	GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_MIGRATION		35	0.54558015	1.9050572	0.0019646366	0.012273227	0.654	2576	tags=31%, list=13%, signal=36%	
GO_PROTEIN_LOCALIZATION_TO_KINETOCHORE	GO_PROTEIN_LOCALIZATION_TO_KINETOCHORE		17	0.66976833	1.9020659	0.0	0.012587082	0.666	3073	tags=53%, list=15%, signal=62%	
GO_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE	GO_T_CELL_DIFFERENTIATION_INVOLVED_IN_IMMUNE_RESPONSE		64	0.48159853	1.9014708	0.0	0.012587143	0.667	3696	tags=41%, list=18%, signal=49%	
GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT	GO_CD4_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT		17	0.6571825	1.8984247	0.0	0.012968536	0.685	3562	tags=53%, list=17%, signal=64%	
GO_REGULATION_OF_T_CELL_MIGRATION	GO_REGULATION_OF_T_CELL_MIGRATION		41	0.5218358	1.8981459	0.0	0.012909287	0.686	2576	tags=32%, list=13%, signal=36%	
GO_METAPHASE_PLATE_CONGRESSION	GO_METAPHASE_PLATE_CONGRESSION		56	0.49387053	1.8966473	0.0	0.013037487	0.692	1845	tags=27%, list=9%, signal=29%	
GO_CHONDROCYTE_DEVELOPMENT	GO_CHONDROCYTE_DEVELOPMENT		47	0.5150743	1.8964719	0.0020408162	0.012957052	0.693	4585	tags=55%, list=22%, signal=71%	
GO_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	GO_POSITIVE_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE		100	0.4383162	1.8960896	0.0	0.012877918	0.695	3534	tags=33%, list=17%, signal=40%	
GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	GO_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION		61	0.48217484	1.895167	0.0	0.012918027	0.697	3534	tags=39%, list=17%, signal=47%	
GO_MITOTIC_METAPHASE_PLATE_CONGRESSION	GO_MITOTIC_METAPHASE_PLATE_CONGRESSION		44	0.52270687	1.8950933	0.0	0.012798416	0.697	1845	tags=30%, list=9%, signal=32%	
GO_SINGLE_STRANDED_VIRAL_RNA_REPLICATION_VIA_DOUBLE_STRANDED_DNA_INTERMEDIATE	GO_SINGLE_STRANDED_VIRAL_RNA_REPLICATION_VIA_DOUBLE_STRANDED_DNA_INTERMEDIATE		18	0.6532021	1.8940438	0.002096436	0.012785278	0.7	3091	tags=44%, list=15%, signal=52%	
GO_ANTIMICROBIAL_HUMORAL_RESPONSE	GO_ANTIMICROBIAL_HUMORAL_RESPONSE		79	0.46487588	1.8881938	0.0	0.013536606	0.722	4833	tags=42%, list=23%, signal=54%	
GO_DNA_DEPENDENT_DNA_REPLICATION	GO_DNA_DEPENDENT_DNA_REPLICATION		146	0.41847748	1.8819884	0.0	0.014489421	0.743	6052	tags=45%, list=29%, signal=64%	
GO_REGULATION_OF_FERTILIZATION	GO_REGULATION_OF_FERTILIZATION		19	0.623511	1.8802726	0.003875969	0.01469696	0.75	2402	tags=47%, list=12%, signal=54%	
GO_REGULATION_OF_REPRODUCTIVE_PROCESS	GO_REGULATION_OF_REPRODUCTIVE_PROCESS		133	0.42206648	1.8789725	0.0	0.014820815	0.755	2868	tags=28%, list=14%, signal=32%	
GO_T_CELL_CHEMOTAXIS	GO_T_CELL_CHEMOTAXIS		24	0.6069182	1.8787918	0.0	0.014721414	0.755	2861	tags=42%, list=14%, signal=48%	
GO_PROTEIN_HYDROXYLATION	GO_PROTEIN_HYDROXYLATION		26	0.5819698	1.8768144	0.0020120724	0.014882241	0.761	5201	tags=58%, list=25%, signal=77%	
GO_INTERLEUKIN_10_PRODUCTION	GO_INTERLEUKIN_10_PRODUCTION		48	0.50094086	1.8751767	0.0	0.015120627	0.769	4543	tags=54%, list=22%, signal=69%	
GO_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	GO_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE		82	0.45654255	1.8727953	0.0	0.015391525	0.78	3696	tags=38%, list=18%, signal=46%	
GO_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	GO_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION		34	0.5378199	1.8689042	0.002020202	0.01600954	0.792	3534	tags=47%, list=17%, signal=57%	
GO_CHROMOSOME_LOCALIZATION	GO_CHROMOSOME_LOCALIZATION		69	0.47077543	1.8657172	0.0	0.016394777	0.806	2177	tags=25%, list=11%, signal=27%	
GO_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY	GO_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY		203	0.3940777	1.8628862	0.0	0.016860172	0.825	3270	tags=31%, list=16%, signal=37%	
