NAME	TITLE	SCORE	
PLEKHA8P1	na	0.41133475	
BEND6	na	0.41132683	
FCHO1	na	0.41132155	
KIF4A	na	0.4106026	
TMEM145	na	0.40974805	
CCDC71L	na	0.40903637	
LINC02269	na	0.40899786	
HJURP	na	0.4082848	
IGF2BP2	na	0.40777248	
KREMEN2	na	0.40717342	
LENG9	na	0.40650818	
IL20RB-AS1	na	0.40635502	
C1R	na	0.4060205	
KCNS3	na	0.4059532	
PMCH	na	0.4058602	
DLX4	na	0.40577772	
GAPDHP40	na	0.4051616	
C2orf27A	na	0.4051515	
XK	na	0.40483513	
NAP1L1P3	na	0.40469286	
ADGRG4	na	0.4043622	
EVX1	na	0.4041496	
SHOX2	na	0.40383187	
MZT2A	na	0.40347943	
MCUB	na	0.4032119	
OLFML3	na	0.40223837	
FUT8	na	0.40202686	
FKBP5	na	0.401988	
LINC00525	na	0.401266	
SOX1	na	0.40076426	
GPX8	na	0.40070418	
RAB42	na	0.40004042	
MIR31HG	na	0.399527	
RPSAP61	na	0.39898512	
SMAGP	na	0.39870653	
IGDCC4	na	0.3986008	
RIN1	na	0.39825678	
SYNDIG1	na	0.39752883	
KLRC2	na	0.3974674	
LINC00941	na	0.39700145	
GAD1	na	0.39689708	
SDK1	na	0.3968793	
PDE10A	na	0.39622942	
STYK1	na	0.39621568	
SLAMF8	na	0.3955355	
CTHRC1	na	0.39546293	
JPT1	na	0.39473465	
GTSE1	na	0.3944478	
PLPPR4	na	0.39306784	
RPL17P50	na	0.39295343	
OTX1	na	0.39278817	
KRT15	na	0.39249545	
ZP1	na	0.39247575	
ARID3C	na	0.39203307	
MANCR	na	0.39176235	
TTC39C	na	0.39164397	
LUARIS	na	0.39115408	
CCNA1	na	0.3910292	
TIPARP	na	0.39004582	
PITX2	na	0.38987467	
H4C9	na	0.3898069	
SLC38A5	na	0.3893046	
ST20	na	0.38882992	
NAP1L1P1	na	0.38843012	
GJB2	na	0.3883354	
AQP9	na	0.38812363	
CHRNA5	na	0.38810658	
MMP9	na	0.3880641	
CCNB2	na	0.38804388	
WFDC10B	na	0.38782263	
PI3	na	0.38729146	
EVA1A	na	0.38706654	
EN1	na	0.38692757	
LINC02703	na	0.38682392	
HOXB13	na	0.3864069	
MT1F	na	0.386299	
SGO1	na	0.3859647	
IL31RA	na	0.3858268	
OR2AT1P	na	0.38546342	
RPSAP17	na	0.38537225	
KIF11	na	0.38503078	
F3	na	0.38490206	
MACROH2A2	na	0.38467458	
BUB1	na	0.384478	
CHAF1B	na	0.38417587	
CHEK2	na	0.38415706	
CDCA3	na	0.38374367	
HMMR	na	0.38371027	
CCNO	na	0.38367903	
NPAS2	na	0.38335207	
FANCA	na	0.3822262	
CELF5	na	0.3822045	
CDC20	na	0.38186336	
RPL37P23	na	0.38164803	
LINC00623	na	0.38145912	
CD70	na	0.3811889	
LINC01554	na	0.3810596	
MYBL2	na	0.380877	
RPS2P7	na	0.38053986	
ALOXE3	na	0.38003623	
HSPA8P4	na	0.37998632	
FGB	na	0.37990588	
IGLV1-41	na	0.3797015	
DONSON	na	0.37948832	
FAAP24	na	0.3783975	
FCGR1A	na	0.37832648	
GYG2	na	0.37832245	
MT1DP	na	0.37744957	
LINC01559	na	0.3773666	
ERCC6L	na	0.37725428	
PABPC3	na	0.3770188	
KIF2C	na	0.3767885	
SPSB1	na	0.37660453	
ZNF114	na	0.37647626	
ZIC2	na	0.37639052	
CDKN3	na	0.37634063	
MMD	na	0.37600502	
CKS2	na	0.37578374	
PAEP	na	0.37576184	
IGHV3-47	na	0.37553152	
IKBIP	na	0.37548134	
CLIC3	na	0.3754414	
LINC01138	na	0.3754015	
CEP55	na	0.374993	
SPINK1	na	0.37493995	
LINC01871	na	0.37453404	
VSIG1	na	0.37445375	
LPAR2	na	0.37444833	
IBSP	na	0.37422428	
EFNA4	na	0.37392554	
RPL37P6	na	0.37389943	
CFH	na	0.37354976	
RNY3P16	na	0.37288225	
RAB27B	na	0.3726453	
AURKB	na	0.37257126	
LINC00607	na	0.37229028	
RPL14P3	na	0.37213352	
TMSB10P1	na	0.37191263	
RPSAP14	na	0.3718332	
FOXP3	na	0.3718166	
PRICKLE3	na	0.371784	
SEZ6L2	na	0.37174013	
KCTD17	na	0.3717063	
SERPINF1	na	0.37085825	
PROCR	na	0.37075457	
SLITRK2	na	0.37054303	
NUDT11	na	0.3703452	
RNU6-722P	na	0.36977696	
ADA	na	0.3694739	
DDX43P3	na	0.36913484	
CCDC42	na	0.3687058	
PCDHB17P	na	0.36868203	
B3GNT4	na	0.36806276	
TFAP2A	na	0.36750656	
B3GALT5-AS1	na	0.3674916	
SOWAHA	na	0.36705658	
CCDC74A	na	0.36642534	
PRDM8	na	0.36593285	
RPS7P10	na	0.3654311	
CFAP300	na	0.365044	
PCSK1	na	0.3650437	
UHRF1	na	0.36483324	
LINC00869	na	0.36423695	
TUBA3D	na	0.3640829	
LINC01705	na	0.36407408	
FKBP10	na	0.36392844	
APOL1	na	0.36387762	
GNAZ	na	0.36385104	
SCN8A	na	0.3635802	
ARSI	na	0.3634317	
MMP19	na	0.36341152	
RTN4RL1	na	0.3627541	
RPL13P2	na	0.36240527	
GLP2R	na	0.36216584	
EGFL6	na	0.36188668	
CARD11	na	0.36168474	
GJB3	na	0.3615702	
GREB1L	na	0.36098105	
IGHV3-38	na	0.36053416	
PCDHB9	na	0.3604685	
RPS7P14	na	0.3604117	
LAMP3	na	0.3603235	
IGHG2	na	0.360096	
CCNE1	na	0.35970005	
RNASET2	na	0.3594548	
PLAU	na	0.35945353	
ZNF93	na	0.35912162	
RNASE2	na	0.35873538	
PRSS3	na	0.35863602	
SHCBP1	na	0.35850874	
CACNG5	na	0.35829782	
SEC14L2	na	0.35812065	
SYBU	na	0.35797262	
LMNB1	na	0.3578148	
ELOVL3	na	0.35780013	
TNFRSF11A	na	0.35762498	
HAPLN1	na	0.35745728	
OXCT2	na	0.35734275	
LIF-AS1	na	0.3567627	
SKA3	na	0.3566278	
PLA2G1B	na	0.35662776	
IGKV5-2	na	0.3564459	
RTN2	na	0.3561342	
SNRPGP2	na	0.35606703	
TFF2	na	0.35600442	
ZP3	na	0.3557868	
SYTL4	na	0.35575697	
EEF1B2P6	na	0.35556313	
DLGAP5	na	0.35503742	
RPS2P55	na	0.35475364	
PLK1	na	0.35457796	
NUDT17	na	0.35374174	
ART5	na	0.3536337	
SCAT1	na	0.35306948	
RPS2P5	na	0.35296375	
CDCA8	na	0.3528082	
TFPI2	na	0.35264963	
C6orf141	na	0.35222316	
MYBL1	na	0.3521124	
TENM3-AS1	na	0.3521086	
LAGE3	na	0.35149002	
BCL2L12	na	0.3514791	
FAM216A	na	0.35131744	
CYP19A1	na	0.3511771	
PAQR4	na	0.35088378	
YARS2	na	0.35071033	
ASPM	na	0.35052684	
EFEMP1	na	0.35048154	
C1QTNF6	na	0.35030478	
ODAPH	na	0.35022706	
IL18R1	na	0.35009497	
RPS23P8	na	0.34944952	
CENPE	na	0.34941715	
LINC02100	na	0.34897718	
RIPK2	na	0.34875572	
SLC8A2	na	0.34832874	
BAIAP2L1	na	0.34774753	
FOXM1	na	0.34772727	
GSG1	na	0.34764624	
SAA1	na	0.34751117	
DAW1	na	0.34742302	
MRPL36	na	0.34698668	
MNX1-AS1	na	0.3467414	
ITGB1-DT	na	0.34620938	
UBE2FP1	na	0.34613022	
NUMBL	na	0.345971	
TMEM54	na	0.3459297	
KRT19P1	na	0.34590676	
PLAUR	na	0.34567901	
SAAL1	na	0.34547082	
ASB4	na	0.34526396	
KLK10	na	0.3448337	
SCAT8	na	0.3445182	
COL22A1	na	0.34443173	
LINC02086	na	0.3442586	
AVEN	na	0.34418586	
EIF5A2	na	0.34399948	
MIXL1	na	0.34377784	
BIRC5	na	0.34362894	
IRS1	na	0.3431183	
LOXL2	na	0.34296086	
MND1	na	0.34293133	
ROS1	na	0.34288728	
OTULINL	na	0.34286886	
SLCO5A1	na	0.34254518	
EFNA3	na	0.342444	
RNF175	na	0.3424406	
LNCSRLR	na	0.34239548	
POC1A	na	0.34217313	
FOXL1	na	0.34159267	
PARPBP	na	0.3415845	
CENPW	na	0.34145838	
CCDC34	na	0.34141174	
ETV1	na	0.34037626	
RPL41P2	na	0.3403607	
GAPDHP44	na	0.34035096	
EBI3	na	0.3400844	
IGKV1-17	na	0.34005964	
RUNX1	na	0.33981207	
ASIC1	na	0.33960822	
TBX15	na	0.3395957	
DBF4	na	0.33947834	
RPS2P48	na	0.33945164	
CLEC2B	na	0.33935326	
STEAP3-AS1	na	0.33900926	
LY96	na	0.33871004	
LINC01426	na	0.33870232	
CDC25B	na	0.3382561	
GAPDHP38	na	0.3381557	
MT1E	na	0.33809528	
FBXO4	na	0.33807617	
RFC4	na	0.33788326	
KRT19	na	0.3378324	
C19orf84	na	0.3377363	
CKLF	na	0.3376192	
DDX11-AS1	na	0.3375868	
LYRM1	na	0.3374976	
RPL6P27	na	0.33730105	
RNA5SP40	na	0.33722273	
LANCL3	na	0.3370287	
LBP	na	0.33669075	
NKX3-1	na	0.33663708	
DMRT3	na	0.33655205	
SCGB3A2	na	0.33653587	
SEMA7A	na	0.3362023	
PAFAH1B3	na	0.3361895	
RPL13P12	na	0.33575967	
RPL37P2	na	0.3356283	
DCX	na	0.33560842	
EPDR1	na	0.33546168	
GINS1	na	0.33539906	
APLP1	na	0.33537617	
RPLP0P6	na	0.33531153	
EPHA10	na	0.33519748	
LINC01116	na	0.33504367	
FCRLA	na	0.33480287	
PRKCQ-AS1	na	0.33468395	
LAIR2	na	0.33463684	
RPL23AP2	na	0.33462524	
FRMD5	na	0.33404598	
ELL2	na	0.3338844	
ZNF541	na	0.3338056	
LHFPL2	na	0.33376294	
HSD3B7	na	0.33364254	
APOBEC3G	na	0.3336243	
TTK	na	0.3336167	
TEX19	na	0.33351505	
RTL9	na	0.33307847	
TOP2A	na	0.33297	
H2BC9	na	0.33291402	
CADM3	na	0.3328522	
ARPC3P1	na	0.33284637	
ANKFN1	na	0.33275068	
PFDN4	na	0.33259985	
CENPF	na	0.33251774	
NDP	na	0.33220312	
PDE11A	na	0.33214942	
IGKV3OR2-268	na	0.3320794	
UCN2	na	0.33207512	
RPL13AP3	na	0.33204758	
C8orf76	na	0.33186683	
DNTTIP1	na	0.33172604	
STAT4	na	0.33152086	
CDH11	na	0.33146596	
MED14OS	na	0.3311475	
TICRR	na	0.33113673	
PCLAF	na	0.33091787	
FTLP2	na	0.33087206	
DPY19L1P1	na	0.3308294	
C1S	na	0.33051738	
RPL14P1	na	0.3304799	
GPR150	na	0.3303891	
FMOD	na	0.3302631	
EXOSC5	na	0.33021683	
F2	na	0.33019054	
HNRNPA1P21	na	0.33011344	
TSPAN2	na	0.32987803	
TMEM100	na	0.3296492	
KLRF2	na	0.32955033	
SS18L2	na	0.329374	
ARL4C	na	0.32908103	
CDK5R1	na	0.32906216	
EXOSC10-AS1	na	0.32893184	
TRIM54	na	0.3282435	
CXCL13	na	0.3281522	
RPS26P3	na	0.32749432	
MIR193BHG	na	0.32703912	
RGS10	na	0.32676747	
TTYH1	na	0.3266724	
RGS20	na	0.32647252	
MELK	na	0.32627523	
C1QTNF1-AS1	na	0.32627267	
KIF15	na	0.3261341	
THOC3	na	0.3260531	
FUT8-AS1	na	0.32591066	
DEPDC1	na	0.32583135	
IGHV2-5	na	0.32573563	
SPIRE2	na	0.32567525	
ADGRB2	na	0.32520527	
RP9P	na	0.32514578	
EMBP1	na	0.32508862	
LIMK1	na	0.32505006	
CHGB	na	0.32472083	
ORC6	na	0.32469448	
PCBP3	na	0.3245186	
DNAJC12	na	0.324264	
RPS7P11	na	0.32389724	
PLA2G2C	na	0.32377216	
TNFSF13B	na	0.3236733	
CCNA2	na	0.3236345	
ZBED3-AS1	na	0.323408	
BOLA3	na	0.32340246	
C11orf45	na	0.32325554	
UBE2S	na	0.32323214	
CNFN	na	0.32318	
PLOD2	na	0.3230312	
CCDC112	na	0.32290876	
TLCD1	na	0.3227062	
SLC12A5-AS1	na	0.3225626	
EFNA2	na	0.3225068	
PTGFRN	na	0.3223644	
AGAP2-AS1	na	0.3223304	
MMP12	na	0.3222584	
SOCS1	na	0.3222225	
SCG2	na	0.3220571	
IGHGP	na	0.32192722	
RPSAP5	na	0.32188058	
RPL10P3	na	0.32181498	
ARHGAP11A	na	0.3217851	
ELK1	na	0.32166344	
FAM20A	na	0.32140532	
MIR583HG	na	0.32092318	
CCNF	na	0.32063243	
H2AC7	na	0.32045513	
MRPS12	na	0.3203057	
GGN	na	0.3202822	
IGHV1OR15-9	na	0.32027787	
APOB	na	0.320125	
AMH	na	0.31970295	
HTR2A	na	0.31955022	
LRRC15	na	0.31887394	
CPXM1	na	0.3187107	
HMGA2	na	0.31866795	
RAD9B	na	0.3180843	
FTLP3	na	0.3180508	
MLXP1	na	0.31801257	
SLC17A9	na	0.3178143	
KIF18B	na	0.3177864	
CDK1	na	0.3177046	
SLC12A8	na	0.317689	
WFDC12	na	0.31717023	
CALY	na	0.31712005	
ENTHD1	na	0.31711522	
MMP7	na	0.3169913	
ABCB9	na	0.31697774	
TREX2	na	0.31683138	
PPP2R2C	na	0.31664625	
LEF1-AS1	na	0.3166247	
RPS7P1	na	0.31661814	
ARL9	na	0.31649208	
IGHV3-7	na	0.31610754	
E2F7	na	0.31602246	
SULF2	na	0.31592044	
RPS20P14	na	0.31574234	
MUC13	na	0.31573412	
ANKRD18B	na	0.3157262	
CARD17	na	0.31560576	
IGKV1-9	na	0.31553897	
LNCOG	na	0.31519186	
ST6GALNAC5	na	0.31514746	
DUSP9	na	0.31505272	
SPDL1	na	0.31488982	
RPSAP12	na	0.3147347	
FAM78B	na	0.31468287	
ACSF2	na	0.3145683	
POLQ	na	0.31443742	
EPS8L1	na	0.31438214	
GAPDHP65	na	0.31418058	
HOXB-AS4	na	0.31397507	
GGCT	na	0.31391454	
CFHR3	na	0.31353068	
GALNT2	na	0.31327498	
CYP1B1	na	0.31315506	
SLC66A1L	na	0.31298667	
PLEKHG4B	na	0.31290033	
RPL13AP25	na	0.3127172	
STRIT1	na	0.31271493	
PIMREG	na	0.31262213	
NEFM	na	0.31252235	
SCG5	na	0.31235647	
BNC2	na	0.31229898	
KLRC1	na	0.31221852	
KCNS1	na	0.31218597	
DGKG	na	0.31211865	
PDPN	na	0.31207225	
TRBV8-2	na	0.3120215	
CCNYL2	na	0.3119821	
CNN2P1	na	0.31139702	
GAPDHP60	na	0.31113482	
WFDC21P	na	0.3109394	
IQGAP3	na	0.31087455	
CCL20	na	0.31065184	
TOMM40P1	na	0.31058988	
FCGR1B	na	0.31035933	
NCAPG	na	0.310164	
RSPO4	na	0.31011862	
DIMT1	na	0.30996096	
GINS2	na	0.30992752	
ANKHD1-EIF4EBP3	na	0.30989653	
FAM9B	na	0.3097763	
LINC01465	na	0.3097732	
FAM72C	na	0.30957377	
CPHL1P	na	0.30955198	
STMN3	na	0.30943534	
RAD54B	na	0.30900115	
LRRC25	na	0.30897847	
SYN1	na	0.30890352	
XCL1	na	0.30876678	
C1QTNF1	na	0.3087294	
SPC24	na	0.30834606	
PAK3	na	0.30834424	
PCDHB8	na	0.3083397	
PYCARD	na	0.3081575	
GLIPR1	na	0.30808434	
NUF2	na	0.30803046	
RPS4XP13	na	0.3080089	
SAA2-SAA4	na	0.30795303	
BRS3	na	0.3075519	
PRAF2	na	0.3075282	
IGKV1D-16	na	0.30741066	
PDCD5	na	0.3074065	
SLAMF9	na	0.3072987	
TCHH	na	0.3072891	
HOXA1	na	0.3071541	
CENPI	na	0.3070523	
PRDM6	na	0.306957	
SERTM1	na	0.30688608	
ASF1B	na	0.30679783	
ZNF581	na	0.30676663	
CASC11	na	0.30671948	
SAPCD2	na	0.30650192	
IGHA2	na	0.30635905	
LINC01152	na	0.30633467	
NEK2	na	0.30624202	
LYPD1	na	0.3061928	
TUBAP2	na	0.30617398	
IGKV1-39	na	0.30615065	
NEB	na	0.30605045	
SYT12	na	0.30584168	
MAP3K7CL	na	0.30581355	
TAS2R2P	na	0.30578676	
PXYLP1	na	0.30574858	
HSD11B1	na	0.3056757	
HECW1	na	0.3055802	
PRANCR	na	0.3054001	
WNT16	na	0.30532572	
CDCA5	na	0.30527768	
CCDC113	na	0.30488166	
RUNDC3A-AS1	na	0.30485043	
TGM5	na	0.30484176	
C10orf90	na	0.3048393	
GRIK4	na	0.30477554	
BNC2-AS1	na	0.30462506	
TLL2	na	0.3046168	
CPOX	na	0.30459237	
TXNL4B	na	0.30437744	
RPS19P1	na	0.30398232	
ATP8B3	na	0.30378756	
PKMYT1	na	0.30356416	
IGKV3-11	na	0.3035525	
MAGOHB	na	0.30352303	
FGG	na	0.30313414	
LINC00242	na	0.30305955	
LINC02195	na	0.30299535	
IGHV3-62	na	0.30287915	
GMNC	na	0.30280676	
C7orf31	na	0.30270082	
NMRAL2P	na	0.30269518	
RPL26L1	na	0.30248854	
IGLV7-43	na	0.30228162	
CDCA7	na	0.3020662	
LINC02158	na	0.30199295	
ISG20	na	0.30186987	
LINC01275	na	0.30186263	
GFRA1	na	0.30183655	
TMEM196	na	0.30179963	
RPL37AP1	na	0.30168962	
SKA1	na	0.30133	
IGKV2-30	na	0.30127278	
MYOZ3	na	0.30126083	
RPS4XP1	na	0.30125958	
LHFPL5	na	0.3010952	
LINC00944	na	0.30108804	
SPRED3	na	0.3010313	
F8A1	na	0.30098277	
DNAJB13	na	0.30082393	
OASL	na	0.30059898	
RBCK1	na	0.3005764	
IGLV2-11	na	0.30023935	
KCND1	na	0.29995158	
MKI67	na	0.29992113	
PLAAT1	na	0.29979938	
DNAAF3	na	0.29963103	
STIL	na	0.29962406	
IMPDH1	na	0.2996064	
ZNF90	na	0.29941678	
ZCCHC12	na	0.2993179	
KCNG1	na	0.2992785	
FOXC2-AS1	na	0.29920325	
RPL7P23	na	0.29917908	
WNT5A	na	0.29915527	
SDC1	na	0.29908186	
ZBED6CL	na	0.298965	
DCLK1	na	0.29891846	
SLC22A18AS	na	0.29889074	
LBX2	na	0.29874715	
RNF128	na	0.29845294	
RFLNA	na	0.29807523	
IMPG2	na	0.29787517	
UNC5A	na	0.29759213	
LINC01511	na	0.29754776	
HECW2-AS1	na	0.29752722	
CD68	na	0.29720014	
CMTM7	na	0.29687625	
IL20RA	na	0.29650503	
SLC39A11	na	0.2964901	
ARNTL2	na	0.29644474	
PON2	na	0.2963801	
KIF14	na	0.29615235	
GPRIN1	na	0.29610762	
ABRACL	na	0.29605192	
RPS7P4	na	0.29595336	
PYCR1	na	0.2957988	
SULT2B1	na	0.29577193	
MT1XP1	na	0.2953721	
C3orf80	na	0.29529968	
TRIM59	na	0.2950027	
RPL35P2	na	0.29496828	
QPCTL	na	0.29491764	
AREG	na	0.2947849	
APOH	na	0.29474485	
SERTM2	na	0.29470274	
MAT1A	na	0.2946904	
CXCR6	na	0.29448193	
TTLL6	na	0.2943029	
CPE	na	0.2942332	
NACA2	na	0.29418734	
PRRX1	na	0.29389578	
COPZ2	na	0.29384783	
RPLP1P6	na	0.293444	
MCIDAS	na	0.2934149	
TRPC1	na	0.29338083	
SLC7A7	na	0.2931127	
ATP23	na	0.29305	
PLIN3	na	0.29303417	
PVR	na	0.29296476	
COL8A1	na	0.29288626	
CCL7	na	0.29267967	
HROB	na	0.29256716	
TPST2	na	0.29242718	
KCNK17	na	0.2924144	
TK1	na	0.292373	
ZNF579	na	0.2922765	
HES6	na	0.29213724	
TLDC2	na	0.29208973	
LINC01960	na	0.2920741	
TREM2	na	0.29191464	
SPINK2	na	0.29172298	
GCK	na	0.291716	
SRRM3	na	0.29153973	
ST3GAL5	na	0.2915237	
SHISA4	na	0.29150864	
LHX2	na	0.29128772	
RPL10P1	na	0.29115975	
ZFAS1	na	0.2911269	
MIR196A1	na	0.29108363	
DTNB-AS1	na	0.29094362	
JAZF1-AS1	na	0.29066592	
MTHFD2	na	0.29065356	
NCS1	na	0.29060507	
ADAMTS14	na	0.2905872	
TSHZ2	na	0.2905435	
PCDHGB9P	na	0.29045805	
LINC01124	na	0.29036933	
HOXD13	na	0.2902799	
CYP1B1-AS1	na	0.2902342	
HNRNPA1P48	na	0.29012176	
TRAV26-1	na	0.2901149	
IGHV3-35	na	0.29009947	
RPSAP15	na	0.29008964	
GLDC	na	0.2900443	
TRIM9	na	0.28993082	
WFDC5	na	0.28990555	
SNRPGP10	na	0.2898994	
CEP83	na	0.2898844	
FCGR2B	na	0.2898793	
SLC22A15	na	0.28981173	
SNRPF	na	0.28976732	
PDIA3P1	na	0.289585	
IGLC2	na	0.28951493	
RDH13	na	0.2895011	
MED31	na	0.28946272	
C10orf55	na	0.289442	
TROAP	na	0.28914428	
MMP13	na	0.2885489	
LINC01127	na	0.2883584	
JPH1	na	0.2883048	
FAM72A	na	0.28829804	
HSPD1P4	na	0.28827566	
ALKBH2	na	0.28820205	
ERN2	na	0.28807867	
HRH1	na	0.28800264	
LINC01303	na	0.28795817	
